client,bank,context,family,counts,count_min,count_median,singular_values,rank,condition,matrix_sha256
0,B,gaussian_blur,H,"[1516, 1468, 1509, 1482, 1491, 1500, 1518, 1367, 1502, 1508]",1367,1501.0,"[1.4400140855612467, 1.0294667550070151, 0.6404485564835246, 0.3937558130988096, 0.1946380782112401, 0.13703012137177287, 0.11063893839739859, 0.07016566830483188, 0.0016866031283859831, 0.0]",9,inf,13b1b64ecd5fdd1272a5595e6cb2f0c8f5d926610fdf1440876663d5024bfd74
0,B,gaussian_blur,S,"[167, 186, 233, 195, 182, 225, 162, 214, 185, 231]",162,190.5,"[1.1913849261848248, 0.7321084333771111, 0.3182322981904359, 0.2313023008173952, 0.13531787035315254, 0.07986492798471898, 0.06651959460103002, 0.02430469563469359, 0.015392345130336303, 0.015072603913067965]",10,79.04307265394884,d9442cd002af95582b625ffa422194861ea16d1ca1a7d5b2f8057a080f026a6d
1,A,clean,H,"[1516, 1491, 1509, 1482, 1492, 1492, 1527, 1422, 1502, 1507]",1422,1497.0,"[1.43135900344159, 1.049002534846432, 0.668832933800203, 0.45130807069935486, 0.1940212266074031, 0.1432843009919279, 0.12496930468980284, 0.06452609114267321, 0.0007525609491846629, 0.0]",9,inf,04eebf1b72ed0e2c55c751d4912378c9932fda8cce74d0dc167fe0457193c3f5
1,A,clean,S,"[167, 185, 233, 195, 182, 225, 163, 214, 185, 231]",163,190.0,"[1.1831816476580075, 0.7481770842248514, 0.3552912805923309, 0.2525208928540555, 0.14365230035394969, 0.0766928597434809, 0.07657362975194545, 0.025272870830788746, 0.016991153579647835, 0.01578657472370986]",10,74.94859830999226,12ec80987bf7ae3488d5baca25630f4069654c31012e589a62d30df50f9f560f
1,A,brightness_dark,H,"[1516, 1491, 1509, 1482, 1492, 1492, 1527, 1422, 1502, 1507]",1422,1497.0,"[1.4406846638022859, 1.0435245888652114, 0.6599600449117856, 0.44918120929199956, 0.17056652736191427, 0.1219977352529317, 0.11507747389321747, 0.028798756052118842, 0.0015762895763350622, 0.0]",9,inf,6fb1a4e5624fa21aae98d9521b484d33ec6b1aab428463828b41f3771a098674
1,A,brightness_dark,S,"[167, 185, 233, 195, 182, 225, 163, 214, 185, 231]",163,190.0,"[1.181098370954426, 0.7380697025086258, 0.3251199341708104, 0.223536818887575, 0.11111853551069496, 0.06962593426159262, 0.055253808040278636, 0.015605348294853048, 0.011403282304496264, 0.00597233182720899]",10,197.76167921104627,3b0a07dbee2a93d229455d94f54f07d480b07f019c3887e97cc0c58ea4319fcd
1,A,contrast_low,H,"[1516, 1491, 1509, 1482, 1492, 1492, 1527, 1422, 1502, 1507]",1422,1497.0,"[1.5338567643942345, 0.9983445357907333, 0.5843399354011094, 0.31678404717424913, 0.10790506666424667, 0.09570237745923965, 0.0410333065707534, 0.023946313399283117, 3.3419127696235246e-18, 0.0]",8,inf,34cea80ac61f36bc648a36b24823c17c083aaf2216e3a97f7e5b71be0ba695db
1,A,contrast_low,S,"[167, 185, 233, 195, 182, 225, 163, 214, 185, 231]",163,190.0,"[1.1934755725909385, 0.6745967417082898, 0.2935268807852129, 0.16171420422227886, 0.08993278050343258, 0.052740448216160266, 0.03369137800466202, 0.01407900395037105, 0.007247869810646193, 0.007123674512313584]",10,167.53651090149663,70aa4af6d62ca3fcedef0b8e4b13ac0d805d6f57be4b091de3f2ce9e268dbc89
1,A,gaussian_noise,H,"[1516, 1491, 1509, 1482, 1492, 1492, 1527, 1422, 1502, 1507]",1422,1497.0,"[1.440840472246942, 1.020081667564847, 0.6316016860544407, 0.4149891668547367, 0.18291884417079454, 0.13564638227186582, 0.09183215876043423, 0.05186200527820804, 0.0022072317124005336, 0.0]",9,inf,4ef56fa239bcae7b50eb47b81f3c39914dc8d0541ffdbd3f578ee0f6e0de705f
1,A,gaussian_noise,S,"[167, 185, 233, 195, 182, 225, 163, 214, 185, 231]",163,190.0,"[1.1844614492244387, 0.7122180940410671, 0.3246671593372703, 0.2326865953583233, 0.13682163072291242, 0.07483607125071293, 0.06405137575252463, 0.02319228656710505, 0.015616963696024534, 0.014197063100412018]",10,83.43003344051236,15f19b01659edcb8ed51d535acfb673040eae709ddc15bd8a6494df4d4106aa5
1,A,gaussian_blur,H,"[1516, 1491, 1509, 1482, 1492, 1492, 1527, 1422, 1502, 1507]",1422,1497.0,"[1.437799132745368, 1.0296789973980724, 0.6421528627531372, 0.40825181732849636, 0.19489390739277165, 0.1311213103176974, 0.11357127516637103, 0.0680070376136371, 0.0022129390505592544, 0.0]",9,inf,4e14949af1a025bed14ccaa46bfb9856e429ccd8877192183b74e1807cde3d05
1,A,gaussian_blur,S,"[167, 185, 233, 195, 182, 225, 163, 214, 185, 231]",163,190.0,"[1.1873305474427949, 0.7273472549013617, 0.31754004026125443, 0.22637909408910842, 0.13578949881716126, 0.07524904428926205, 0.06689570448719283, 0.024377194635096, 0.015547934581453248, 0.015277818149031003]",10,77.71597592409499,704b985c120f895ca0dde17ab3e03405a7f716919a93c1b8d3522ff74d25a8eb
1,B,clean,H,"[1516, 1491, 1509, 1482, 1492, 1492, 1527, 1422, 1502, 1507]",1422,1497.0,"[1.43135900344159, 1.049002534846432, 0.668832933800203, 0.45130807069935486, 0.1940212266074031, 0.1432843009919279, 0.12496930468980284, 0.06452609114267321, 0.0007525609491846629, 0.0]",9,inf,04eebf1b72ed0e2c55c751d4912378c9932fda8cce74d0dc167fe0457193c3f5
1,B,clean,S,"[167, 185, 233, 195, 182, 225, 163, 214, 185, 231]",163,190.0,"[1.1831816476580075, 0.7481770842248514, 0.3552912805923309, 0.2525208928540555, 0.14365230035394969, 0.0766928597434809, 0.07657362975194545, 0.025272870830788746, 0.016991153579647835, 0.01578657472370986]",10,74.94859830999226,12ec80987bf7ae3488d5baca25630f4069654c31012e589a62d30df50f9f560f
1,B,brightness_dark,H,"[1516, 1491, 1509, 1482, 1492, 1492, 1527, 1422, 1502, 1507]",1422,1497.0,"[1.43220661967398, 1.0387648126098616, 0.6617691692570075, 0.4442450499367045, 0.17888561031259853, 0.12442093536310349, 0.11751611654716189, 0.031888606253263285, 0.0016631263806285701, 0.0]",9,inf,d88fc4071c4bd593565cd60738bd2b6dfc038a55a810da574ea0c2e946214d60
1,B,brightness_dark,S,"[167, 185, 233, 195, 182, 225, 163, 214, 185, 231]",163,190.0,"[1.177987390757212, 0.738114532549619, 0.3272144155920421, 0.22550644189910704, 0.11290781632416945, 0.07107724637917902, 0.056831426122104366, 0.015913219075590127, 0.011485043123230393, 0.005857525099204269]",10,201.10667403153576,a3993e74b303fddb260748f01c1ec3ca68e6a7a02d80b8bed0561f8f56fc9377
1,B,contrast_low,H,"[1516, 1491, 1509, 1482, 1492, 1492, 1527, 1422, 1502, 1507]",1422,1497.0,"[1.5526995860863175, 0.993492149615519, 0.6064723563476507, 0.3094370082143628, 0.09458536762761896, 0.07438828165589743, 0.033281898326583494, 0.027158172996392404, 1.73672157161383e-18, 0.0]",8,inf,5f8b910bc0e668d0969af42442ff12d7bb51d59cfce749156cdbd8df490e6738
1,B,contrast_low,S,"[167, 185, 233, 195, 182, 225, 163, 214, 185, 231]",163,190.0,"[1.2046257638677536, 0.6832592341566534, 0.2941774350820256, 0.15873601969018322, 0.08709399836699598, 0.046040259133433, 0.03501960586444484, 0.012689606764839484, 0.00731003705489279, 0.006511479407006772]",10,185.00031844859996,47874442c6d60a9995d610edfb5819680df8beacecb608f15540998150830824
1,B,gaussian_noise,H,"[1516, 1491, 1509, 1482, 1492, 1492, 1527, 1422, 1502, 1507]",1422,1497.0,"[1.4468081958285894, 1.0221281706491, 0.6292814109178482, 0.40548575100193673, 0.1866698447263885, 0.13011456653642653, 0.09048021370103605, 0.054012892687698974, 0.0016940718725260342, 0.0]",9,inf,8bf65aa42b3a69c2cc6d23a3f9f0e9280201dbbe8e6be0ccc9a7fbd8315a1bc3
1,B,gaussian_noise,S,"[167, 185, 233, 195, 182, 225, 163, 214, 185, 231]",163,190.0,"[1.185293712721257, 0.7126803612654239, 0.32026224997762553, 0.23066920614569852, 0.13631200545235328, 0.07246182527966068, 0.0631231404752234, 0.023137265259177746, 0.015368190646612231, 0.013697765450762003]",10,86.53190310360581,d2bd5a46f96ceab693049391c301a81a2f3b7d3f391158672fec3fbc1ec780c0
1,B,gaussian_blur,H,"[1516, 1491, 1509, 1482, 1492, 1492, 1527, 1422, 1502, 1507]",1422,1497.0,"[1.4383707578390406, 1.0298086569685596, 0.6420495015447872, 0.3991199115072488, 0.19520375126369408, 0.1370471497947602, 0.1104746777217115, 0.07002599565302406, 0.001686274564300444, 0.0]",9,inf,fe0fe47cc7461590a24222ee35350a6dca796331a57ac905aae9b0c5978f1127
1,B,gaussian_blur,S,"[167, 185, 233, 195, 182, 225, 163, 214, 185, 231]",163,190.0,"[1.1919407305611789, 0.7319187996194757, 0.31970004427812504, 0.22735750777875796, 0.13529503028999745, 0.07674952499468206, 0.06651595684798275, 0.024209895017064588, 0.015370807700416099, 0.015033384614689992]",10,79.28625263777688,fc910330e73d37d997624e6ca948b14793b148d2979ba305858efe8ee22558be
2,A,clean,H,"[1516, 1495, 1509, 1470, 1492, 1500, 1527, 1504, 1502, 1384]",1384,1501.0,"[1.4316720473237983, 1.048228420258848, 0.6680840906629486, 0.45098525862001293, 0.19368893537318277, 0.14287739326200005, 0.12397415220818779, 0.0641940673949422, 0.0007615012267116659, 0.0]",9,inf,ac24fb3998074c43e1b5b77513d687ea1653264cd3bd583643679f61552b1692
2,A,clean,S,"[167, 188, 233, 194, 181, 225, 163, 231, 185, 213]",163,191.0,"[1.183084636353316, 0.7478696227563594, 0.3557885009894626, 0.2519917514423038, 0.14371182810334207, 0.07855073416684848, 0.076524928235975, 0.02515963064731095, 0.017037867305187134, 0.015979564658554185]",10,74.03735093120868,f515cea923a80f82e3c79f375e9276c6439645de27d55d35c3e62456fa2329a1
2,A,brightness_dark,H,"[1516, 1495, 1509, 1470, 1492, 1500, 1527, 1504, 1502, 1384]",1384,1501.0,"[1.4406698106788658, 1.0428623946058602, 0.6590024846930034, 0.44941968327806187, 0.17013802222468788, 0.1218283487962651, 0.11480006231477159, 0.028592710785911423, 0.0015680521426224053, 0.0]",9,inf,2b60cc5df4bf0467af10ff0dda9ba8fb1b2bfc5c08b4c96e20483ad964af89a0
2,A,brightness_dark,S,"[167, 188, 233, 194, 181, 225, 163, 231, 185, 213]",163,191.0,"[1.1809262982936293, 0.738287272251154, 0.32500761027662955, 0.22325042813469115, 0.1107482182691366, 0.07045352809757534, 0.056083950599114266, 0.01563201620056081, 0.011205526352256542, 0.00590350115339234]",10,200.03829382078317,7c6dbec882dc0b2cbf255f6a4773fccb86d7de66819886f8cc1faa1864ab39cc
2,A,contrast_low,H,"[1516, 1495, 1509, 1470, 1492, 1500, 1527, 1504, 1502, 1384]",1384,1501.0,"[1.5352775933378138, 0.9969825692733157, 0.582732031759662, 0.3155943239831173, 0.10766800309587662, 0.0957720401944559, 0.04145731277321708, 0.023372682972978145, 3.544562737287737e-18, 0.0]",8,inf,dd504e544f847262fad3b0e97348bd96be9774e2a00373d3fe40aab889b3f33b
2,A,contrast_low,S,"[167, 188, 233, 194, 181, 225, 163, 231, 185, 213]",163,191.0,"[1.1933064261361523, 0.6757638088658021, 0.2942724004692032, 0.161850618033391, 0.09023600941752992, 0.05253910651218538, 0.03364238096469319, 0.014132256748627399, 0.007349169182023103, 0.007098945322298576]",10,168.0962976835227,8013bb5a9f278d3139c5de812d7bbbac79027d8b07d1b32583cf3353ca6abff1
2,A,gaussian_noise,H,"[1516, 1495, 1509, 1470, 1492, 1500, 1527, 1504, 1502, 1384]",1384,1501.0,"[1.4407025711893446, 1.0186499495218067, 0.6308321904044174, 0.4146883293612151, 0.18268856629175217, 0.13560022959885115, 0.09147136364402764, 0.05196592335711946, 0.002180908330901673, 0.0]",9,inf,af4808e1f0c87e0085625d93c2c0e009de8d67ab92e86273cfc764c5c62798f4
2,A,gaussian_noise,S,"[167, 188, 233, 194, 181, 225, 163, 231, 185, 213]",163,191.0,"[1.1844369441947817, 0.7118754373016889, 0.3254687714177482, 0.2322264698549247, 0.13705975047321745, 0.07490918016712592, 0.06544393727655833, 0.023151016756756012, 0.015758036468383217, 0.014408798631812304]",10,82.2023386168876,cb1f8026576edc9cb112e7a3767297310874f9283d1a0c3201f8bf53b52c9b19
2,A,gaussian_blur,H,"[1516, 1495, 1509, 1470, 1492, 1500, 1527, 1504, 1502, 1384]",1384,1501.0,"[1.438088101947345, 1.0288576445905668, 0.6414891267620505, 0.4075873429871107, 0.19447529610978642, 0.13090603867303183, 0.11381192176495566, 0.06784266605641819, 0.0022253175817620132, 0.0]",9,inf,adb9875a815bb65ff30192b069338875c36e17503097c41e65d0f2ca83831f61
2,A,gaussian_blur,S,"[167, 188, 233, 194, 181, 225, 163, 231, 185, 213]",163,191.0,"[1.1874278660678925, 0.7274351774215821, 0.31805665070844497, 0.22569869852576602, 0.13591779563569406, 0.07673267406471643, 0.06683721123274779, 0.02412524441203651, 0.01574766519343643, 0.01526880937027996]",10,77.7682029601579,75fea44f554638e163ce6b2ab5bebc9e574f12542bf8bdc859786565f731be10
2,B,clean,H,"[1516, 1495, 1509, 1470, 1492, 1500, 1527, 1504, 1502, 1384]",1384,1501.0,"[1.4316720473237983, 1.048228420258848, 0.6680840906629486, 0.45098525862001293, 0.19368893537318277, 0.14287739326200005, 0.12397415220818779, 0.0641940673949422, 0.0007615012267116659, 0.0]",9,inf,ac24fb3998074c43e1b5b77513d687ea1653264cd3bd583643679f61552b1692
2,B,clean,S,"[167, 188, 233, 194, 181, 225, 163, 231, 185, 213]",163,191.0,"[1.183084636353316, 0.7478696227563594, 0.3557885009894626, 0.2519917514423038, 0.14371182810334207, 0.07855073416684848, 0.076524928235975, 0.02515963064731095, 0.017037867305187134, 0.015979564658554185]",10,74.03735093120868,f515cea923a80f82e3c79f375e9276c6439645de27d55d35c3e62456fa2329a1
2,B,brightness_dark,H,"[1516, 1495, 1509, 1470, 1492, 1500, 1527, 1504, 1502, 1384]",1384,1501.0,"[1.4324071260204982, 1.0383133073842938, 0.6609274010825448, 0.44440401232343396, 0.17835639158950864, 0.12412289153911973, 0.11735403477728502, 0.031683425828303115, 0.0016534197779890661, 0.0]",9,inf,722a60331e1786401669b1086a7da3ded47316965bf40074db3da864ef2e215c
2,B,brightness_dark,S,"[167, 188, 233, 194, 181, 225, 163, 231, 185, 213]",163,191.0,"[1.1778043441983697, 0.7383050392293784, 0.3270887964874072, 0.22522721025082634, 0.1125385509049339, 0.071924738974676, 0.05765120154084393, 0.01592942802867032, 0.011278314957300998, 0.005786965401154662]",10,203.52711007454175,5a777ac28aac277360aefd91c1f649e39a8aaa7c26d7bea4d2c55ea3a0acf47b
2,B,contrast_low,H,"[1516, 1495, 1509, 1470, 1492, 1500, 1527, 1504, 1502, 1384]",1384,1501.0,"[1.553761425489889, 0.9926758184913482, 0.603637568640412, 0.3089786724197327, 0.09405331324866749, 0.07451781370734022, 0.03342051722596321, 0.026310131244559973, 3.60180008706467e-18, 0.0]",8,inf,aa5aa5ded263833f1841e8db41ff03bef676a95e81e564a620f6bc2fa6e0a85f
2,B,contrast_low,S,"[167, 188, 233, 194, 181, 225, 163, 231, 185, 213]",163,191.0,"[1.2044489834874832, 0.6848560578281011, 0.2948447504606321, 0.15888317309579592, 0.08736535715403419, 0.045829166062520216, 0.034932544998110555, 0.012744372143498368, 0.007362032172677997, 0.006482452313796398]",10,185.801441365653,147220c8cf01074f9a910d3970d37604200ad160275de5f2c3e4ad0e792b6526
2,B,gaussian_noise,H,"[1516, 1495, 1509, 1470, 1492, 1500, 1527, 1504, 1502, 1384]",1384,1501.0,"[1.446729913080136, 1.020405125547479, 0.6283663606382811, 0.4052267144132988, 0.18642731555102918, 0.1300479846060429, 0.09017737865054806, 0.05411335511216676, 0.0017095658839549857, 0.0]",9,inf,5f215f208fc8dc85bb6cd7ed96ed98116e3ada064bb80cc528d38a5b67bde2e7
2,B,gaussian_noise,S,"[167, 188, 233, 194, 181, 225, 163, 231, 185, 213]",163,191.0,"[1.1852574470518373, 0.7123378275611844, 0.3210295943222536, 0.23021469159933908, 0.1365933231162973, 0.07262033088537502, 0.06441214635599475, 0.023091198206159014, 0.015517905589697366, 0.01390940607020182]",10,85.21265689345424,3c2860cd34041166120b2f5fb71fc82b73cc79afdeaafb30c9b29fa866288620
2,B,gaussian_blur,H,"[1516, 1495, 1509, 1470, 1492, 1500, 1527, 1504, 1502, 1384]",1384,1501.0,"[1.438675475094918, 1.0287978837642167, 0.6415511880602536, 0.3982947914254427, 0.19478536430638618, 0.1365855787996168, 0.11062883463673248, 0.06990244122763453, 0.0017020934737768242, 0.0]",9,inf,76fb0dc2bad5c69a7f735e364fb7082ab8855a42dced44d144411801f2c78183
2,B,gaussian_blur,S,"[167, 188, 233, 194, 181, 225, 163, 231, 185, 213]",163,191.0,"[1.1920696379899172, 0.7320831267702957, 0.32023621649958317, 0.22667097634050032, 0.13543405764990135, 0.07829123035141788, 0.06646500138585183, 0.023954057510253014, 0.01558697387936304, 0.015006794590274259]",10,79.43532716590154,48295bf16b9e22fd709031ef206f25c52fc4a19a0ef1ba8fc6bcb21dc6fd9e60
3,A,clean,H,"[1300, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1300,1501.0,"[1.431598786170188, 1.0480369661152045, 0.6645058046494253, 0.45104984381136853, 0.1942275754789496, 0.14842410780349577, 0.12454560444149446, 0.06466047905605317, 0.0007258660674620182, 0.0]",9,inf,f434587b990cd592c1e8ea1d174adb7f649dc51257fb06ee00df13def9fb4877
3,A,clean,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1831475682548684, 0.7471477231275545, 0.3543937852990154, 0.25206280886868393, 0.14301102623944467, 0.07842599054513107, 0.07522080569869867, 0.025240650568477116, 0.017046452264740712, 0.015797755079438924]",10,74.89339860666388,68915b4cef519a21d521ed623c4038c51643e55a1a2e7ed09d0a7bde31c6fafd
3,A,brightness_dark,H,"[1300, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1300,1501.0,"[1.4408364773179967, 1.0428710777965244, 0.6599551065152278, 0.4493468696295962, 0.1705430302297015, 0.12211027807176797, 0.11720809287430918, 0.028644571427626865, 0.0015677343362839788, 0.0]",9,inf,69f1fef5eff8eb8f4f11a95c276270100627a98a112410d8fd087eb431adaee5
3,A,brightness_dark,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1808494089553292, 0.7375469409769988, 0.3224168211122574, 0.22335830826211783, 0.11047721168575957, 0.07053232446454981, 0.05532901697306964, 0.01559060909343397, 0.011409508315593774, 0.006011560040355934]",10,196.42977879755372,96687642a9b34a4e6ee1c0405f200844d27f5875b01af6b9dedc5cbd8eee1574
3,A,contrast_low,H,"[1300, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1300,1501.0,"[1.5348760703988464, 0.9966148163096059, 0.5818217709361398, 0.3162247778890335, 0.10834615903806813, 0.09732236953114885, 0.04112260636647222, 0.02325526132624446, 9.43106582241563e-18, 0.0]",8,inf,42c936bf79d44b90420628049b8553e11cd6c4d30748814f8f13758af1b2197d
3,A,contrast_low,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1932437138013574, 0.6727856970551217, 0.29441702702781053, 0.16175261789018905, 0.08978810070066726, 0.05237126310660943, 0.03358157737083821, 0.014086354423416996, 0.007239847722948047, 0.007130102951787611]",10,167.35294312997198,2d1fd0a5299bdd52dd8ac81f51fce856a38a3744891e4caf7c4e9e7737ee0c39
3,A,gaussian_noise,H,"[1300, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1300,1501.0,"[1.4404262637130731, 1.0199038374256495, 0.6274330880790407, 0.4148565145062369, 0.1831140174966354, 0.14151504525684067, 0.09132202127109726, 0.05199050721153903, 0.002169341393010825, 0.0]",9,inf,a582ea0d045af4390102546daaa0ff0c6308c34fbf2e1066b36e6fd432b22fb5
3,A,gaussian_noise,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1846329610381698, 0.7114146902912306, 0.32471903521918144, 0.2323004309051269, 0.13615459339588357, 0.07331165042391774, 0.06545169997256847, 0.02317991690397262, 0.015722290153870843, 0.014156553155007549]",10,83.68088955461123,27bcff7c4c285fc27264281f549edb4becf35daf83193c86187e88691ee182bc
3,A,gaussian_blur,H,"[1300, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1300,1501.0,"[1.4382331006857716, 1.0289312599071068, 0.6394604605766498, 0.4075777095493622, 0.19491387936938687, 0.13243575028456697, 0.11717515134449451, 0.06811373090424333, 0.00221294908511042, 0.0]",9,inf,fe854a38624018de6d473f906d846c4d7e6198f1eeddc91b224f6f5f64ab2e13
3,A,gaussian_blur,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1871180789079858, 0.7260445318169704, 0.3176450223330034, 0.22572395615984026, 0.1352579471424592, 0.07667915492585745, 0.0654429648461587, 0.024317988322296678, 0.015501241022046393, 0.015329521806888896]",10,77.43999414088114,396ea99b12ffe6493bf5bd594b28aac78719c7ce2a82093549adb4bd36d52c11
3,B,clean,H,"[1300, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1300,1501.0,"[1.431598786170188, 1.0480369661152045, 0.6645058046494253, 0.45104984381136853, 0.1942275754789496, 0.14842410780349577, 0.12454560444149446, 0.06466047905605317, 0.0007258660674620182, 0.0]",9,inf,f434587b990cd592c1e8ea1d174adb7f649dc51257fb06ee00df13def9fb4877
3,B,clean,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1831475682548684, 0.7471477231275545, 0.3543937852990154, 0.25206280886868393, 0.14301102623944467, 0.07842599054513107, 0.07522080569869867, 0.025240650568477116, 0.017046452264740712, 0.015797755079438924]",10,74.89339860666388,68915b4cef519a21d521ed623c4038c51643e55a1a2e7ed09d0a7bde31c6fafd
3,B,brightness_dark,H,"[1300, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1300,1501.0,"[1.4324299662052924, 1.0378997783397983, 0.661872545545935, 0.44442294219735995, 0.1788320234038764, 0.1238121007586284, 0.12008414505241745, 0.031726028758594996, 0.0016528407113832527, 0.0]",9,inf,c22179b0832233f360c9fe707ad10988ea4ad04a3d2e2be9ac706f98139f20c1
3,B,brightness_dark,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1777243575862344, 0.7375599797769447, 0.3245987321708612, 0.22532539396666065, 0.1122664477948238, 0.07205374991222223, 0.05691918801041419, 0.01589833653251094, 0.011494093399139968, 0.005896564454677998]",10,199.73060018904653,da7395f94705a188b8b7176b342f0dced1d56f0acd39f1b8bc42c7d5d13081d5
3,B,contrast_low,H,"[1300, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1300,1501.0,"[1.5539633574192966, 0.992503799804824, 0.6042878985693554, 0.30946977358535244, 0.09447210279979515, 0.07477978256442523, 0.03306246562017546, 0.026191561154082187, 2.737031495906642e-18, 0.0]",8,inf,5c03f6756382bffe8d2780d73ecdc0ce30b2ec4f8143fad0150260ffe1a7a68d
3,B,contrast_low,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.2042093394842555, 0.6816120262298447, 0.29484778908703035, 0.15877894602111275, 0.0869401633168279, 0.04590174081059423, 0.03486108927802387, 0.012693146660756528, 0.007309738307442913, 0.00651676779942203]",10,184.78628923851736,5241a9ba45cbf7b5d72969e454b0c672ef6482d8e81b714228f6ca135b30b2f2
3,B,gaussian_noise,H,"[1300, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1300,1501.0,"[1.4465584035111465, 1.022136116112868, 0.6261296157498573, 0.4053732240759774, 0.18657418061014563, 0.13491665738847342, 0.09002916724884333, 0.054111486381136394, 0.0016938968843461168, 0.0]",9,inf,49d9efe4260c19fbf5e51eefbd40cd460d9e2ecea29783a9ae30884e4933ce27
3,B,gaussian_noise,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.1854603312233307, 0.7118672251162904, 0.32032232136876193, 0.23027555906140712, 0.13571666748526862, 0.07102488919546002, 0.06443690475205723, 0.023127435617966482, 0.015475332041799694, 0.013660225064510919]",10,86.78190334529266,9b66b7d2a3c4b42a5c80bb1d2077649e081e0575d85e2b5650d162dc00d298ea
3,B,gaussian_blur,H,"[1300, 1495, 1509, 1482, 1492, 1500, 1527, 1508, 1502, 1508]",1300,1501.0,"[1.4388176846479277, 1.029145572931611, 0.6395059925538168, 0.39836037530518376, 0.19533251765735657, 0.13728274538930166, 0.11455785555702852, 0.0701786392466391, 0.0016859728892442835, 0.0]",9,inf,71735f7fa386711e4436ed29716e3aec95f0641e8199d52ee293d538ed9ac9c4
3,B,gaussian_blur,S,"[147, 188, 233, 195, 182, 225, 163, 231, 185, 231]",147,191.5,"[1.191706481952695, 0.7306420559400244, 0.3197590893885079, 0.22670092191798627, 0.13475801137623336, 0.07824229738816364, 0.06508452868887417, 0.02415064615117852, 0.015322363517981875, 0.015085271969391472]",10,78.99801106474632,f7d14b702babe74ea5fb53e86526a88a533baa455ae3c25b37cfb74becbe7bbf
4,A,clean,H,"[1516, 1495, 1509, 1482, 1490, 1466, 1527, 1508, 1500, 1441]",1441,1497.5,"[1.4314451253286504, 1.047982546217455, 0.6690380636998361, 0.4508862700939276, 0.19432584358600988, 0.14267680888923925, 0.12364281908375435, 0.06428055189747012, 0.0007449112968002608, 0.0]",9,inf,6e0fa8422c10fd811381f456db38147baff27b51f289c70f00e98134258ce0af
4,A,clean,S,"[167, 188, 233, 195, 181, 214, 163, 231, 185, 223]",163,191.5,"[1.1841586920754021, 0.7501078391429976, 0.35514912448418473, 0.2512407936044324, 0.14354119462629672, 0.07861624269456477, 0.07657596320309293, 0.025369810063799726, 0.016762369129225563, 0.014685276534914905]",10,80.63577755992621,0bc434ee577832a7cb4328ff5fcfe5641136d8a96b2e253b509498bdfaabbccd
4,A,brightness_dark,H,"[1516, 1495, 1509, 1482, 1490, 1466, 1527, 1508, 1500, 1441]",1441,1497.5,"[1.4400918941235004, 1.0421428786769957, 0.6600008690030068, 0.4496987480489138, 0.1718377175795293, 0.1213773315344546, 0.11456957823336349, 0.028663555187800626, 0.0015690375192031177, 0.0]",9,inf,6f48966b5b299247454ae216740eca40691b3f8128fbdf28e121dea3951bec33
4,A,brightness_dark,S,"[167, 188, 233, 195, 181, 214, 163, 231, 185, 223]",163,191.5,"[1.1818760312930952, 0.7404359799396318, 0.3247012529788647, 0.22283910976979351, 0.11036970400564809, 0.07001608381763343, 0.05578484356859826, 0.015983830449140986, 0.011395647871365806, 0.0057844797382290624]",10,204.31846679005403,7be07ab9a03cde584a244060d9a3cdca487fe79e9437033ae93eb270343f8cad
4,A,contrast_low,H,"[1516, 1495, 1509, 1482, 1490, 1466, 1527, 1508, 1500, 1441]",1441,1497.5,"[1.5340998039406704, 0.9977469302081208, 0.5846978304917967, 0.31572303897654064, 0.1088561950882993, 0.09566410964726223, 0.04037243233915198, 0.023289598362562787, 7.09853689774452e-18, 0.0]",8,inf,1ff8d5d0da2d4122197c464f47916c3217ed4a14e9297145d7cce5ea3b13404c
