client,bank,context,label,count,mu_real,mu_cross,d,d_L1,d_L2,weighted_contribution,residual,residual_L1,residual_L2
0,B,brightness_dark,7,17,"[0.03283651796206345, 0.09741465686921025, 0.17344239018189012, 0.12998084507210517, 0.05249569923703163, 0.08795910436820303, 0.2263683099033489, 0.10379523442320844, 0.08291749523667266, 0.012789746746266303]","[0.04390320885117415, 0.10128714862277954, 0.20284724013485983, 0.1199895291460715, 0.060260331337075264, 0.10005165371222524, 0.16566910223592263, 0.12968184785932213, 0.06823170145875722, 0.008078236641812576]","[-0.011066690889110699, -0.003872491753569296, -0.029404849952969714, 0.009991315926033667, -0.007764632100043634, -0.012092549344022208, 0.060699207667426286, -0.02588661343611369, 0.014685793777915443, 0.004711510104453727]",0.18017565495165835,0.07681692605532753,"[-0.009406687255744093, -0.0032916179905339016, -0.024994122460024255, 0.008492618537128616, -0.006599937285037089, -0.010278666942418876, 0.05159432651731234, -0.022003621420696635, 0.012482924711228126, 0.004004783588785668]","[-0.01163745589003122, -0.0030050009124679145, -0.026196814642798716, 0.022372507631221186, -0.008104341789949385, -0.00032239189583167793, 0.03609818544312102, -0.01589772400826145, 0.0022678346506401353, 0.004425201414357883]",0.13032745827868059,0.05456728873681065
0,B,contrast_low,1,2,"[0.0312928004363685, 0.5911006213018026, 0.015556023547844688, 0.03474775210382959, 0.00441893929384552, 0.014196074172312972, 0.09318853521293877, 0.014427119723891284, 0.17182633004598527, 0.029245804161180784]","[0.05620408281827888, 0.49968884154853116, 0.05014867779909982, 0.033533903317201914, 0.010315619409159277, 0.01674540956495179, 0.07644446747863157, 0.008401571752957715, 0.22627971031113553, 0.022237716000052508]","[-0.024911282381910378, 0.09141177975327147, -0.03459265425125513, 0.0012138487866276762, -0.005896680115313757, -0.002549335392638817, 0.0167440677343072, 0.006025547970933569, -0.05445338026515026, 0.0070080881611282765]",0.24480666481253652,0.11639173306785305,"[-0.002491128238191038, 0.009141177975327148, -0.003459265425125513, 0.00012138487866276763, -0.0005896680115313758, -0.0002549335392638817, 0.00167440677343072, 0.000602554797093357, -0.005445338026515026, 0.0007008088161128277]","[-0.009139305498002518, 0.03582901841507652, -0.047148447015176675, -0.002330412977614285, -0.013259898155040667, -0.012325992031687882, 0.04628154630450465, -0.013069936856523384, 0.008778412339577546, 0.006385015474886768]",0.19454798506809087,0.07971223901257483
0,B,contrast_low,6,1,"[0.016286839045766246, 0.08721799815040297, 0.1318585702519822, 0.2759823789499874, 0.02453194379032834, 0.16999555637033228, 0.16194594079123023, 0.09678941803278111, 0.023350734912716574, 0.01204061970447267]","[0.01583873302830162, 0.09356266549685455, 0.14905119829153887, 0.10578329920537706, 0.048809255026116376, 0.05613356959381367, 0.463971120366769, 0.02114051317704724, 0.03898117590589197, 0.006728469908289457]","[0.00044810601746462717, -0.006344667346451574, -0.01719262803955668, 0.17019907974461035, -0.024277311235788034, 0.11386198677651861, -0.30202517957553876, 0.07564890485573388, -0.0156304409931754, 0.0053121497961832135]",0.7309404543810212,0.37426221316838915,"[2.2405300873231358e-05, -0.0003172333673225787, -0.000859631401977834, 0.008509953987230518, -0.0012138655617894018, 0.005693099338825931, -0.015101258978776939, 0.003782445242786694, -0.0007815220496587699, 0.0002656074898091607]","[-0.009139305498002518, 0.03582901841507652, -0.047148447015176675, -0.002330412977614285, -0.013259898155040667, -0.012325992031687882, 0.04628154630450465, -0.013069936856523384, 0.008778412339577546, 0.006385015474886768]",0.19454798506809087,0.07971223901257483
0,B,contrast_low,7,17,"[0.02859666802694656, 0.14394903426868252, 0.14309627829421845, 0.10543376707308216, 0.04814803168999343, 0.06992763582775863, 0.309382716326564, 0.054393927290254655, 0.08197037935991133, 0.015101561842588367]","[0.0364444122159874, 0.11217835920153907, 0.19348398439783412, 0.11832994571250284, 0.061626107668487425, 0.09082664504099382, 0.23913754160909234, 0.07492914716837633, 0.06431711769432154, 0.00872673929086509]","[-0.007847744189040839, 0.031770675067143456, -0.050387706103615676, -0.012896178639420677, -0.013478075978493993, -0.02089900921323519, 0.07024517471747166, -0.020535219878121673, 0.017653261665589795, 0.006374822551723277]",0.25208786800385624,0.1005135721565523,"[-0.006670582560684713, 0.027005073807071938, -0.04282955018807332, -0.010961751843507575, -0.011456364581719895, -0.017764157831249912, 0.05970839850985091, -0.01745493689640342, 0.015005272415751326, 0.005418599168964785]","[-0.009139305498002518, 0.03582901841507652, -0.047148447015176675, -0.002330412977614285, -0.013259898155040667, -0.012325992031687882, 0.04628154630450465, -0.013069936856523384, 0.008778412339577546, 0.006385015474886768]",0.19454798506809087,0.07971223901257483
0,B,gaussian_noise,1,2,"[0.02884125121832839, 0.4433767140435032, 0.028149488194572067, 0.0446865845221368, 0.01224884964786429, 0.01821551488695045, 0.22094405558723734, 0.01499416106677208, 0.15163159377490565, 0.03691178705772963]","[0.04560605737149164, 0.5083653717943588, 0.04002198989569036, 0.025716512664134352, 0.009353078245800424, 0.012253450723439788, 0.07552029851335107, 0.009300603434282339, 0.23863997478949842, 0.035222662567952874]","[-0.016764806153163253, -0.0649886577508556, -0.011872501701118296, 0.01897007185800245, 0.002895771402063865, 0.005962064163510661, 0.14542375707388627, 0.005693557632489741, -0.08700838101459277, 0.001689124489776754]",0.36126869323945965,0.18385628412968735,"[-0.0016764806153163254, -0.006498865775085561, -0.0011872501701118297, 0.001897007185800245, 0.0002895771402063865, 0.0005962064163510662, 0.014542375707388628, 0.0005693557632489741, -0.008700838101459277, 0.00016891244897767542]","[-0.011962304885774454, 0.016258830269953506, -0.03143800005709185, 0.00026778016987009934, -0.0062250385163560365, -0.022802783451132298, 0.06061055610624655, -0.029926815366493095, 0.013504179008336517, 0.011713596722441055]",0.20470988455369543,0.08272489878953988
0,B,gaussian_noise,6,1,"[0.013663993159696968, 0.02887896585419284, 0.23362012813662797, 0.3033922552107399, 0.021501522365408022, 0.18537928695055678, 0.11747198378481225, 0.0795796050984399, 0.0119754440386995, 0.004536815400825849]","[0.01842421833429353, 0.06977791386449077, 0.12896931033254871, 0.10080470026361742, 0.04776151008110268, 0.055045102773914785, 0.49855210369540953, 0.022767046097640162, 0.048351681130448625, 0.00954641342653379]","[-0.004760225174596561, -0.04089894801029793, 0.10465081780407925, 0.2025875549471225, -0.02625998771569466, 0.130334184176642, -0.3810801199105973, 0.05681255900079975, -0.03637623709174913, -0.005009598025707941]",0.9887702318572871,0.4702802703144435,"[-0.00023801125872982806, -0.0020449474005148965, 0.005232540890203963, 0.010129377747356125, -0.001312999385784733, 0.0065167092088321, -0.019054005995529866, 0.0028406279500399877, -0.0018188118545874564, -0.000250479901285397]","[-0.011962304885774454, 0.016258830269953506, -0.03143800005709185, 0.00026778016987009934, -0.0062250385163560365, -0.022802783451132298, 0.06061055610624655, -0.029926815366493095, 0.013504179008336517, 0.011713596722441055]",0.20470988455369543,0.08272489878953988
0,B,gaussian_noise,7,17,"[0.03285583468506475, 0.13818644657586898, 0.15804204219646995, 0.10061096417100933, 0.0521666067720164, 0.05510004948802864, 0.24968007504380396, 0.07580330562083272, 0.1098924483296001, 0.027662227117305208]","[0.04467679116945098, 0.10900686605168783, 0.1997870901696276, 0.11444461683369904, 0.05828615532587251, 0.09029498957781154, 0.17306573810923012, 0.11502306924410573, 0.08162912013620803, 0.013785563382306647]","[-0.011820956484386233, 0.029179580524181153, -0.041745047973157645, -0.01383365266268971, -0.006119548553856109, -0.0351949400897829, 0.07661433693457384, -0.03921976362327301, 0.02826332819339207, 0.013876663734998561]",0.29586781877429125,0.11225265515810277,"[-0.010047813011728298, 0.02480264344555398, -0.035483290777184, -0.011758604763286254, -0.005201616270777693, -0.02991569907631546, 0.06512218639438776, -0.033336799079782056, 0.024023828964383258, 0.011795164174748777]","[-0.011962304885774454, 0.016258830269953506, -0.03143800005709185, 0.00026778016987009934, -0.0062250385163560365, -0.022802783451132298, 0.06061055610624655, -0.029926815366493095, 0.013504179008336517, 0.011713596722441055]",0.20470988455369543,0.08272489878953988
0,B,gaussian_blur,1,2,"[0.01778314595768301, 0.6821571380145102, 0.011821488338053446, 0.020999743915386036, 0.005539433311502301, 0.00869425759244827, 0.10540911747704496, 0.010859998181957195, 0.10457631934487603, 0.03215935786653852]","[0.045906459582063165, 0.541133021287512, 0.03598768403629471, 0.022413739035074206, 0.007671753145925749, 0.010299616650417415, 0.06361569101547412, 0.006986710673416404, 0.23376698026901407, 0.03221834430480811]","[-0.028123313624380156, 0.14102411672699822, -0.024166195698241265, -0.0014139951196881703, -0.0021323198344234476, -0.0016053590579691458, 0.04179342646157083, 0.0038732875085407906, -0.12919066092413806, -5.898643826959121e-05]",0.37338166139421963,0.19930823824189706,"[-0.0028123313624380157, 0.014102411672699822, -0.0024166195698241267, -0.00014139951196881704, -0.00021323198344234476, -0.00016053590579691459, 0.0041793426461570835, 0.0003873287508540791, -0.012919066092413806, -5.898643826959122e-06]","[-0.01415155161468289, 0.04648529068656346, -0.030956210995477268, -0.00409662428373056, -0.006366547636342174, -0.025328718509577665, 0.05242064807435742, -0.041506636541029845, 0.011344314667058139, 0.012156036152861491]",0.24481257916168092,0.0936241572185236
0,B,gaussian_blur,6,1,"[0.013870246495288816, 0.04210151560763588, 0.17527798151095647, 0.3064430036255953, 0.0188296044123957, 0.1929191313220555, 0.1173881316852937, 0.11474750667203389, 0.012478471291531333, 0.005944407377213504]","[0.017660734441299186, 0.06874831716180267, 0.13317745304037415, 0.10035802063721118, 0.051370196220170944, 0.054463526002617516, 0.494816857147028, 0.02375613723627954, 0.04679843243660876, 0.008850325676608102]","[-0.0037904879460103694, -0.026646801554166794, 0.04210052847058232, 0.20608498298838412, -0.03254059180777524, 0.13845560531943796, -0.3774287254617343, 0.09099136943575434, -0.034319961145077425, -0.002905918299394598]",0.9552649724283173,0.4659559158460794,"[-0.0001895243973005185, -0.0013323400777083398, 0.002105026423529116, 0.010304249149419208, -0.0016270295903887623, 0.006922780265971898, -0.018871436273086715, 0.004549568471787717, -0.0017159980572538714, -0.0001452959149697299]","[-0.01415155161468289, 0.04648529068656346, -0.030956210995477268, -0.00409662428373056, -0.006366547636342174, -0.025328718509577665, 0.05242064807435742, -0.041506636541029845, 0.011344314667058139, 0.012156036152861491]",0.24481257916168092,0.0936241572185236
0,B,gaussian_blur,7,17,"[0.03220220133312405, 0.15391779979933318, 0.15345837111473087, 0.09824995440644609, 0.05211899745788853, 0.05590527626155824, 0.24043461740038902, 0.08047718259270982, 0.105928749473717, 0.027306850160103254]","[0.04531949057423505, 0.11425283616218967, 0.18951086270200415, 0.11502580607842365, 0.05744403988437214, 0.09365935022597313, 0.16147845069299246, 0.13511663407938232, 0.07536477439521606, 0.012827755205211275]","[-0.013117289241111003, 0.0396649636371435, -0.03605249158727328, -0.016775851671977565, -0.005325042426483607, -0.037754073964414894, 0.07895616670739655, -0.0546394514866725, 0.030563975078500935, 0.01447909495489198]",0.32732840075586583,0.12305956617548465,"[-0.011149695854944353, 0.03371521909157198, -0.030644617849182286, -0.01425947392118093, -0.004526286062511066, -0.03209096286975266, 0.06711274170128707, -0.04644353376367162, 0.025979378816725796, 0.012307230711658183]","[-0.01415155161468289, 0.04648529068656346, -0.030956210995477268, -0.00409662428373056, -0.006366547636342174, -0.025328718509577665, 0.05242064807435742, -0.041506636541029845, 0.011344314667058139, 0.012156036152861491]",0.24481257916168092,0.0936241572185236
1,A,clean,1,3,"[0.12202424843780764, 0.5130370060640526, 0.050554078115944596, 0.0021577029759036826, 0.005855278634315381, 0.002017046649377806, 0.007374199871803767, 0.0035263363345352217, 0.2776677943526709, 0.015786308563588508]","[0.042496281557776926, 0.5466422741674192, 0.03376651766874675, 0.021987927455648443, 0.007652642455462868, 0.010576720631051695, 0.06745502647232615, 0.008020831910990539, 0.22937170170004484, 0.032030075980532764]","[0.07952796688003072, -0.033605268103366615, 0.016787560447197848, -0.019830224479744762, -0.0017973638211474874, -0.008559673981673888, -0.060080826600522386, -0.004494495576455317, 0.04829609265262608, -0.016243767416944256]",0.2892232399597094,0.12013263022730152,"[0.011929195032004607, -0.005040790215504992, 0.0025181340670796773, -0.0029745336719617143, -0.0002696045731721231, -0.0012839510972510832, -0.009012123990078358, -0.0006741743364682975, 0.007244413897893911, -0.0024365651125416382]","[0.018284590229811964, 0.010844566541928391, -0.002761209485581978, -0.03126808344049743, -0.0024382245634962524, -0.038027307185993495, -0.00476598341996326, 0.013064384424873454, 0.02647673144246085, 0.010590535456457682]",0.15852161619106478,0.062416654040011614
1,A,clean,7,17,"[0.04883016106749352, 0.11623680955598449, 0.1921894462406884, 0.0836062996097161, 0.057607988016946, 0.05168691559781797, 0.18447235760697123, 0.1438505098715811, 0.09506054449671626, 0.026458967936084866]","[0.04135322554066134, 0.09754815454723935, 0.1984004386555845, 0.11689282874916991, 0.060159305652621446, 0.09491439334927963, 0.17947689811271816, 0.12768749956412023, 0.07243428856193161, 0.0111329672666739]","[0.007476935526832179, 0.018688655008745142, -0.006210992414896088, -0.033286529139453805, -0.002551317635675447, -0.043227477751461664, 0.004995459494253063, 0.016163010307460868, 0.02262625593478465, 0.015326000669410965]",0.1705526338829739,0.0667824465422771,"[0.006355395197807352, 0.01588535675743337, -0.005279343552661675, -0.028293549768535733, -0.00216861999032413, -0.036743356088742414, 0.004246140570115103, 0.013738558761341738, 0.019232317544566953, 0.01302710056899932]","[0.018284590229811964, 0.010844566541928391, -0.002761209485581978, -0.03126808344049743, -0.0024382245634962524, -0.038027307185993495, -0.00476598341996326, 0.013064384424873454, 0.02647673144246085, 0.010590535456457682]",0.15852161619106478,0.062416654040011614
1,A,brightness_dark,1,3,"[0.1400550417518136, 0.5111663757500213, 0.047903907279970015, 0.002162031006009462, 0.004564285825187395, 0.0015766479988107774, 0.0074412495942503066, 0.002169711290384193, 0.26945087611209667, 0.013509873391456295]","[0.04897110908642305, 0.55395029814002, 0.038875621719316904, 0.026425890808799108, 0.007400369703450649, 0.012662978972589152, 0.06652965208425768, 0.007479916046424698, 0.2151127928388611, 0.02259137059985776]","[0.09108393266539055, -0.04278392238999862, 0.009028285560653111, -0.024263859802789646, -0.0028360838782632534, -0.011086330973778374, -0.05908840249000737, -0.005310204756040505, 0.05433808327323558, -0.009081497208401465]",0.3089006029985585,0.13222208670457872,"[0.013662589899808583, -0.0064175883584997925, 0.0013542428340979666, -0.0036395789704184466, -0.00042541258173948803, -0.001662949646066756, -0.008863260373501106, -0.0007965307134060758, 0.008150712490985337, -0.0013622245812602198]","[0.018964340969803276, -0.011547930247795213, 0.008441702627438652, -0.022319095803361527, 0.00015851009842816205, -0.024357259204550397, 0.0006689093285658643, 0.00986690999061822, 0.01838790080515465, 0.0017360114356983532]",0.1164485705114143,0.045767220668765575
1,A,brightness_dark,7,17,"[0.048624256962083084, 0.0983151353505992, 0.20799807308982532, 0.09871559653673806, 0.0610081855901766, 0.07319754534956831, 0.1820876137678058, 0.13716518124880311, 0.08076158130304867, 0.012126830801351856]","[0.04238690276208933, 0.10435083169094672, 0.1996598850976598, 0.12069149869314166, 0.06032121773115584, 0.09989673306543143, 0.1708732964712565, 0.12461995689112748, 0.06871783034520244, 0.008481847251988826]","[0.006237354199993751, -0.006035696340347521, 0.008338187992165513, -0.021975902156403604, 0.0006869678590207609, -0.026699187715863118, 0.011214317296549314, 0.012545224357675633, 0.012043750957846225, 0.00364498354936303]",0.10942157242522847,0.0422208459254153,"[0.005301751069994688, -0.005130341889295393, 0.0070874597933406865, -0.018679516832943062, 0.0005839226801676468, -0.02269430955848365, 0.009532169702066917, 0.010663440704024288, 0.01023718831416929, 0.0030982360169585755]","[0.018964340969803276, -0.011547930247795213, 0.008441702627438652, -0.022319095803361527, 0.00015851009842816205, -0.024357259204550397, 0.0006689093285658643, 0.00986690999061822, 0.01838790080515465, 0.0017360114356983532]",0.1164485705114143,0.045767220668765575
1,A,contrast_low,1,3,"[0.10526689587704456, 0.543505745186601, 0.023615083865428554, 0.005343237677879778, 0.00508494248297349, 0.002953656582066836, 0.022569795467053084, 0.004794722467603153, 0.2672642989435347, 0.019601621449814963]","[0.06078218282727878, 0.4720536561995355, 0.05393098507598107, 0.03707842110394928, 0.01084196076604836, 0.018251113486556402, 0.07993344031418803, 0.009300604998489875, 0.23491464052740496, 0.022912994700567593]","[0.044484713049765784, 0.07145208898706551, -0.030315901210552516, -0.0317351834260695, -0.00575701828307487, -0.015297456904489566, -0.05736364484713495, -0.004505882530886722, 0.032349658416129745, -0.00331137325075263]",0.2965729209059218,0.11681600154200887,"[0.006672706957464867, 0.010717813348059825, -0.004547385181582877, -0.004760277513910425, -0.0008635527424612305, -0.002294618535673435, -0.008604546727070242, -0.0006758823796330082, 0.004852448762419461, -0.0004967059876128944]","[0.0038820904737474904, -0.007082776016856196, 0.022092944514722934, -0.013184016758878828, 0.005077293095947948, -0.014717881275187916, -0.0002490117445537454, -0.0018594643548553377, 0.0042014973541331935, 0.0018393247117804816]",0.07418630030066407,0.03152940028197625
1,A,contrast_low,7,17,"[0.03441910395156669, 0.08728958775022765, 0.22369882971610708, 0.11372548377449719, 0.06546783108707975, 0.07790350702788458, 0.24876701155796013, 0.06972437948563569, 0.06719224594874967, 0.011812019700291566]","[0.037702182167704774, 0.10823145759130529, 0.192357265367512, 0.12363576523916589, 0.058478600688951304, 0.09251911025084279, 0.2389369704020584, 0.0711168288682502, 0.06795807113496882, 0.009063748289240534]","[-0.0032830782161380814, -0.02094186984107764, 0.031341564348595086, -0.0099102814646687, 0.006989230398128446, -0.014615603222958212, 0.00983004115590172, -0.0013924493826145135, -0.000765825186219149, 0.002748271411051032]",0.10181821462735258,0.04357775989015018,"[-0.002790616483717369, -0.017800589364915992, 0.026640329696305823, -0.008423739244968394, 0.005940845838409179, -0.01242326273951448, 0.008355534982516462, -0.0011835819752223364, -0.0006509514082862766, 0.0023360306993933768]","[0.0038820904737474904, -0.007082776016856196, 0.022092944514722934, -0.013184016758878828, 0.005077293095947948, -0.014717881275187916, -0.0002490117445537454, -0.0018594643548553377, 0.0042014973541331935, 0.0018393247117804816]",0.07418630030066407,0.03152940028197625
1,A,gaussian_noise,1,3,"[0.09422019915827391, 0.5555769230724033, 0.05147263746709222, 0.0036096649875933806, 0.006627023036490945, 0.0030426545427109015, 0.01432804602238124, 0.0036476137860131084, 0.2510914004632064, 0.016383837463834695]","[0.04557954788149708, 0.5087878486454437, 0.039426305917776315, 0.0251071570029944, 0.009444205718356944, 0.011873323537466285, 0.07560079244128666, 0.009138826890467756, 0.23939362413592183, 0.03564836782878909]","[0.04864065127677683, 0.046789074426959565, 0.012046331549315906, -0.02149749201540102, -0.002817182681865999, -0.008830668994755384, -0.06127274641890542, -0.005491213104454648, 0.011697776327284554, -0.0192645303649544]",0.23834766716067374,0.09767684945024711,"[0.007296097691516524, 0.0070183611640439346, 0.0018069497323973858, -0.003224623802310153, -0.00042257740227989986, -0.0013246003492133076, -0.009190911962835812, -0.0008236819656681971, 0.001754666449092683, -0.00288967955474316]","[0.015024776019064948, 0.029317294900972596, -0.00447494076530866, -0.039279405996307554, -0.002117923525874227, -0.03944083274009429, -0.008896178375447539, 0.008965673653458323, 0.025162780084998573, 0.01573875674453773]",0.18841856280606445,0.072447281878072
1,A,gaussian_noise,7,17,"[0.053768300722457, 0.13601049791245037, 0.1927149121959903, 0.07165459612177211, 0.05746132111448699, 0.04468664654240824, 0.1741348549108797, 0.1231269687183909, 0.11110033519792802, 0.0353415665632363]","[0.04467573798416475, 0.10977645822194608, 0.20010537160505623, 0.11407198693823964, 0.05945584596577445, 0.08952927288462116, 0.17378810951395235, 0.11161007975471263, 0.08356137797921523, 0.013425759152317602]","[0.009092562738292252, 0.026234039690504293, -0.007390459409065936, -0.04241739081646753, -0.0019945248512874547, -0.04484262634221292, 0.0003467453969273615, 0.011516888963678279, 0.027538957218712787, 0.0219158074109187]",0.19329000283806752,0.07753095174944662,"[0.007728678327548414, 0.02229893373692865, -0.006281890497706046, -0.0360547821939974, -0.0016953461235943365, -0.03811623239088098, 0.00029473358738825727, 0.009789355619126536, 0.023408113635905867, 0.018628436299280897]","[0.015024776019064948, 0.029317294900972596, -0.00447494076530866, -0.039279405996307554, -0.002117923525874227, -0.03944083274009429, -0.008896178375447539, 0.008965673653458323, 0.025162780084998573, 0.01573875674453773]",0.18841856280606445,0.072447281878072
