client,bank,context,label,count,class_d_L1_actual,class_d_L1_null_median,class_d_L1_null_p95,class_d_L1_percentile,class_d_L1_above_p95
29,B,gaussian_blur,1,20,0.12396638714335845,0.13133314016959086,0.23625297956037514,0.4140625,False
30,A,clean,2,9,0.442562658975671,0.2405615399220056,0.42702572423679985,0.96875,True
30,A,clean,4,1,0.48892176979297136,0.5540947114372675,1.0208482363310118,0.4140625,False
30,A,clean,5,10,0.188191738705124,0.22073389260046114,0.3585872525555017,0.375,False
30,A,brightness_dark,2,9,0.43938542207793746,0.23423357836448244,0.44244669923745167,0.9453125,False
30,A,brightness_dark,4,1,0.48501722565680705,0.5252347534832298,0.9659177118904957,0.4140625,False
30,A,brightness_dark,5,10,0.18107406701937895,0.20587638724172092,0.33792582593239145,0.375,False
30,A,contrast_low,2,9,0.3638830500270153,0.21263288270024855,0.4298223535848059,0.8984375,False
30,A,contrast_low,4,1,0.41797996716910635,0.50487442265555,1.1791403862274552,0.2890625,False
30,A,contrast_low,5,10,0.27651267261824064,0.20750852314357468,0.3697944073042162,0.734375,False
30,A,gaussian_noise,2,9,0.4510572737923663,0.24215542911065857,0.39974944458311384,0.984375,True
30,A,gaussian_noise,4,1,0.4363970716430517,0.5733334865424007,1.098435122513491,0.2421875,False
30,A,gaussian_noise,5,10,0.179031451452288,0.21040275046722925,0.35252535368087967,0.3359375,False
30,A,gaussian_blur,2,9,0.43156807935544533,0.2326365737289281,0.38300019518291545,0.9765625,True
30,A,gaussian_blur,4,1,0.3962889787516399,0.5813378690405822,1.0803486653381538,0.203125,False
30,A,gaussian_blur,5,10,0.21594491247614944,0.22942396118186864,0.37178081391836054,0.4140625,False
30,B,clean,2,9,0.442562658975671,0.25328866488103713,0.43746638258759635,0.953125,True
30,B,clean,4,1,0.48892176979297136,0.585321733419305,1.0025736945511547,0.375,False
30,B,clean,5,10,0.188191738705124,0.22584182280434673,0.35355233962707283,0.296875,False
30,B,brightness_dark,2,9,0.4454849381321096,0.23350881970794946,0.3977680680155611,0.96875,True
30,B,brightness_dark,4,1,0.4870420298563986,0.5625656195002876,1.1947120869263124,0.390625,False
30,B,brightness_dark,5,10,0.18147151985416451,0.19556325437943556,0.3417594197210397,0.421875,False
30,B,contrast_low,2,9,0.37778843559043823,0.22648388651718235,0.3684329815606224,0.9609375,True
30,B,contrast_low,4,1,0.41343056095493,0.5327759624606279,1.4326733163480723,0.2578125,False
30,B,contrast_low,5,10,0.2799886354229074,0.2179748419105379,0.3515799552338443,0.796875,False
30,B,gaussian_noise,2,9,0.44621940908048296,0.23677278451061873,0.4505645312223038,0.9375,False
30,B,gaussian_noise,4,1,0.43294943042488054,0.5533130874950171,1.0788208382151232,0.234375,False
30,B,gaussian_noise,5,10,0.17822266274348952,0.2096182214650668,0.3306342373578857,0.2734375,False
30,B,gaussian_blur,2,9,0.43387236718804933,0.22662393293962746,0.4584184712429729,0.9296875,False
30,B,gaussian_blur,4,1,0.4036414283763309,0.6136308659672813,1.404791121197035,0.15625,False
30,B,gaussian_blur,5,10,0.2220817528061591,0.2113310450494476,0.3677919508699357,0.5703125,False
31,A,clean,8,20,0.11536922586055681,0.13075482308688674,0.2787547978010472,0.34375,False
31,A,brightness_dark,8,20,0.1338525998808982,0.13009288576680555,0.22129082247159004,0.53125,False
31,A,contrast_low,8,20,0.12942261202468047,0.12416315761195981,0.26146849767152747,0.5390625,False
31,A,gaussian_noise,8,20,0.14224182182030295,0.1460820681119643,0.24910355869787879,0.4609375,False
31,A,gaussian_blur,8,20,0.10784242900637915,0.13785474310876245,0.23603251884071935,0.3125,False
31,B,clean,8,20,0.11536922586055681,0.14560486055368693,0.2543064051732501,0.2890625,False
31,B,brightness_dark,8,20,0.13732001667788477,0.13439099645871067,0.23841400976669871,0.5390625,False
31,B,contrast_low,8,20,0.12653902338733836,0.13021962492840777,0.24463099979303846,0.4765625,False
31,B,gaussian_noise,8,20,0.14052606779572413,0.13431861008384008,0.270482736486362,0.5546875,False
31,B,gaussian_blur,8,20,0.1083841123018426,0.14162959364598174,0.25703047820125635,0.2734375,False
32,A,clean,0,7,0.20317816498612978,0.2827960393513349,0.4589848543248875,0.2578125,False
32,A,clean,2,3,0.42591481771854733,0.39208067354736487,0.6575117810603144,0.546875,False
32,A,clean,4,5,0.2427815252439311,0.2806966734542591,0.4380972027861482,0.390625,False
32,A,clean,5,1,0.30718348417868785,0.5952267087577789,1.150440173707882,0.1015625,False
32,A,clean,8,4,0.23170212977755708,0.30081372774278664,0.5262796666607193,0.2421875,False
32,A,brightness_dark,0,7,0.23400197524259,0.27404802468065137,0.5096659678569283,0.34375,False
32,A,brightness_dark,2,3,0.460305285087184,0.39083177440264183,0.6907090769926822,0.7109375,False
32,A,brightness_dark,4,5,0.2632309293845611,0.26885575034636156,0.5313960206474173,0.4765625,False
32,A,brightness_dark,5,1,0.9213808312828217,0.48792458775269676,1.1222734231743676,0.859375,False
32,A,brightness_dark,8,4,0.13610462038775323,0.2924985141244764,0.5250184437285984,0.0625,False
32,A,contrast_low,0,7,0.10913592023344842,0.2725768738284857,0.49899667995155983,0.0390625,False
32,A,contrast_low,2,3,0.4856179511786786,0.38857865835553945,0.7265180002893645,0.7734375,False
32,A,contrast_low,4,5,0.1437466145106716,0.27922230816692983,0.4443512044990648,0.1015625,False
32,A,contrast_low,5,1,0.40928056865260304,0.5293021600756147,1.1400874238029675,0.265625,False
32,A,contrast_low,8,4,0.276984915300921,0.2936060769190573,0.548526956193944,0.453125,False
32,A,gaussian_noise,0,7,0.21391011068086027,0.29799384022939124,0.506955635682729,0.1640625,False
32,A,gaussian_noise,2,3,0.4511764366611839,0.40485045290189514,0.692813769011726,0.609375,False
32,A,gaussian_noise,4,5,0.2190303124487645,0.2768054945659455,0.46377069523401565,0.2890625,False
32,A,gaussian_noise,5,1,0.43294643069023037,0.5945040773559618,1.17609326807551,0.2421875,False
32,A,gaussian_noise,8,4,0.23657865835135208,0.290107247772992,0.5470471250129371,0.3125,False
32,A,gaussian_blur,0,7,0.18026687234624983,0.26911168387487616,0.46338123291606415,0.1484375,False
32,A,gaussian_blur,2,3,0.44351761372592785,0.41909741265569156,0.7557699040525694,0.5703125,False
32,A,gaussian_blur,4,5,0.22455326669962414,0.28278117424669696,0.49764441005415694,0.234375,False
32,A,gaussian_blur,5,1,0.41640678623099536,0.6095261190083541,1.1229452654438585,0.1953125,False
32,A,gaussian_blur,8,4,0.2513961031473849,0.29223816287510784,0.5159929730461625,0.328125,False
32,B,clean,0,7,0.20317816498612978,0.2653763908570586,0.46887477730706906,0.203125,False
32,B,clean,2,3,0.42591481771854733,0.42775728607361707,0.735994328061631,0.4921875,False
32,B,clean,4,5,0.2427815252439311,0.2747825376340943,0.4682592509987098,0.3203125,False
32,B,clean,5,1,0.30718348417868785,0.5837010224803908,1.1202370647206392,0.109375,False
32,B,clean,8,4,0.23170212977755708,0.2840142502152424,0.49763439315102914,0.3203125,False
32,B,brightness_dark,0,7,0.23873936725346426,0.2731109317941133,0.49655012846982266,0.375,False
32,B,brightness_dark,2,3,0.4631409828214915,0.40062806907699966,0.7115831374479463,0.625,False
32,B,brightness_dark,4,5,0.2615885695133896,0.27816745481275906,0.505350240691402,0.390625,False
32,B,brightness_dark,5,1,0.934948447025997,0.5208280680706863,1.0984842987072176,0.8671875,False
32,B,brightness_dark,8,4,0.1374898188699218,0.29104768890138444,0.6193448254958496,0.0546875,False
32,B,contrast_low,0,7,0.10459859497705461,0.25239608006975756,0.4871613422329532,0.0,False
32,B,contrast_low,2,3,0.5101895997639838,0.38901260985140595,0.7316092850892313,0.8515625,False
32,B,contrast_low,4,5,0.15316882560182804,0.2810415032964376,0.4529371786485684,0.1015625,False
32,B,contrast_low,5,1,0.47396209600714884,0.5548788274633247,1.008387349153645,0.296875,False
32,B,contrast_low,8,4,0.2793040848783215,0.29292825056311245,0.5226641413166603,0.453125,False
32,B,gaussian_noise,0,7,0.21669078303919967,0.2865915301719142,0.5078832311991471,0.265625,False
32,B,gaussian_noise,2,3,0.4473151593701877,0.4017860545571534,0.6697338572438633,0.6171875,False
32,B,gaussian_noise,4,5,0.21734555620765184,0.2720264618303288,0.47794799185745723,0.2265625,False
32,B,gaussian_noise,5,1,0.4369804723361423,0.6094475947380106,1.121712787753547,0.21875,False
32,B,gaussian_noise,8,4,0.23399625541385816,0.28401735173559,0.49186248134054206,0.3125,False
32,B,gaussian_blur,0,7,0.18152891652625164,0.3199237019406238,0.498468744739115,0.0625,False
32,B,gaussian_blur,2,3,0.44782083704777886,0.41802832936601564,0.6775568348075954,0.5625,False
32,B,gaussian_blur,4,5,0.2229283222326897,0.27297699433792566,0.4486513943311271,0.296875,False
32,B,gaussian_blur,5,1,0.404065617841184,0.628717699047027,1.311264648659854,0.234375,False
32,B,gaussian_blur,8,4,0.25083053213782625,0.3049939343761793,0.5595065329098944,0.2890625,False
33,A,clean,0,3,0.7330576934689443,0.42279645366166285,0.7292945001118346,0.953125,True
33,A,clean,3,17,0.19895517540167815,0.14124300852104074,0.24675814447888567,0.8203125,False
33,A,brightness_dark,0,3,0.645881283163241,0.39078566936640813,0.7007838716801199,0.9375,False
33,A,brightness_dark,3,17,0.21294401595331683,0.14431604710913237,0.26618170793017437,0.8515625,False
33,A,contrast_low,0,3,0.5763666076262304,0.41280006342221087,0.6937326460498201,0.8671875,False
33,A,contrast_low,3,17,0.18221228952088803,0.12929898050971156,0.2339819317366851,0.8125,False
33,A,gaussian_noise,0,3,0.7081126735265421,0.39391444221343264,0.6841232671689419,0.96875,True
33,A,gaussian_noise,3,17,0.18255652005962056,0.14491732630080384,0.25597543035611203,0.7890625,False
33,A,gaussian_blur,0,3,0.7118835793954815,0.41520827105270064,0.7025594517326572,0.953125,True
33,A,gaussian_blur,3,17,0.21300584547729381,0.1521160598296858,0.268732690639225,0.8515625,False
33,B,clean,0,3,0.7330576934689443,0.4004579903545723,0.7369239883365202,0.9453125,False
33,B,clean,3,17,0.19895517540167815,0.14908134425470526,0.257801220861807,0.8203125,False
33,B,brightness_dark,0,3,0.662843706206049,0.4045477966268416,0.7144579092426516,0.890625,False
33,B,brightness_dark,3,17,0.218349312525776,0.15228078531561468,0.26325809885739965,0.875,False
33,B,contrast_low,0,3,0.5560366057276175,0.40706045795798373,0.7331585153090343,0.7734375,False
33,B,contrast_low,3,17,0.20436818135608453,0.15239458580558712,0.24348424309959166,0.8671875,False
33,B,gaussian_noise,0,3,0.7013754487153191,0.4245760294712675,0.7881303656211022,0.9296875,False
33,B,gaussian_noise,3,17,0.17970559200643071,0.146987684851717,0.23117911106666628,0.75,False
33,B,gaussian_blur,0,3,0.7098350608342268,0.43876938384602815,0.7134445941967108,0.9375,False
33,B,gaussian_blur,3,17,0.21477839654546066,0.15919612647469938,0.2558109015503171,0.8125,False
34,A,clean,2,3,0.3974862395763599,0.4183725640845243,0.7479493252904199,0.453125,False
34,A,clean,3,15,0.21923177572250457,0.16327250693249748,0.2817680029068519,0.8203125,False
34,A,clean,8,2,0.5321598364486115,0.4211909348723947,0.7381589174040077,0.7890625,False
34,A,brightness_dark,2,3,0.3937821991039228,0.40753454599784444,0.7343638349717956,0.4765625,False
34,A,brightness_dark,3,15,0.24260143961525762,0.14892892005733874,0.2710338098212026,0.8828125,False
34,A,brightness_dark,8,2,0.57621827687555,0.3798861529937777,0.7247151400316673,0.8359375,False
34,A,contrast_low,2,3,0.2913878769226209,0.38867457735553335,0.6139658036381241,0.2734375,False
34,A,contrast_low,3,15,0.31313215196138866,0.15438204697991326,0.24390153067232107,0.9921875,True
34,A,contrast_low,8,2,0.617450772088933,0.39506866771395127,0.6889564113271729,0.875,False
34,A,gaussian_noise,2,3,0.3587227163718018,0.4033292492259094,0.7035617220629855,0.3828125,False
34,A,gaussian_noise,3,15,0.16784661025270609,0.16615482762816425,0.28117353892767916,0.5078125,False
34,A,gaussian_noise,8,2,0.3688009100234056,0.401186390304453,0.7451521442398641,0.4296875,False
34,A,gaussian_blur,2,3,0.395410812330357,0.4276210398947782,0.7274188862129012,0.40625,False
34,A,gaussian_blur,3,15,0.21936393246385752,0.16411474394217324,0.26735404220129494,0.8125,False
34,A,gaussian_blur,8,2,0.47429196654002564,0.40954121924915476,0.8720690687638047,0.6328125,False
34,B,clean,2,3,0.3974862395763599,0.3981396700587002,0.7932577341677317,0.5,False
34,B,clean,3,15,0.21923177572250457,0.16160771950627192,0.28999612323875223,0.7890625,False
34,B,clean,8,2,0.5321598364486115,0.40253193956676436,0.7932623964189218,0.765625,False
34,B,brightness_dark,2,3,0.3955318680797892,0.4123966202028842,0.6843274155039164,0.4375,False
34,B,brightness_dark,3,15,0.24296647016702633,0.14816757497100627,0.25866269131714614,0.9375,False
34,B,brightness_dark,8,2,0.5749632934113091,0.39375848599636143,0.7395274740124161,0.8671875,False
34,B,contrast_low,2,3,0.296181612757291,0.39451845317198747,0.7115285303410113,0.1796875,False
34,B,contrast_low,3,15,0.3170372009671008,0.14661740392114242,0.26779649789455945,0.96875,True
34,B,contrast_low,8,2,0.6347299247931915,0.37765263059039234,0.7189792555713215,0.8828125,False
34,B,gaussian_noise,2,3,0.36002952705961316,0.3853036196067534,0.80236519636637,0.4375,False
34,B,gaussian_noise,3,15,0.16199116236916666,0.1548722210742987,0.27500756323501707,0.578125,False
34,B,gaussian_noise,8,2,0.37447539855158896,0.4001806152804215,0.71335876723655,0.4375,False
34,B,gaussian_blur,2,3,0.39943175760376126,0.4185100146180083,0.7268560621074942,0.4609375,False
34,B,gaussian_blur,3,15,0.22452230691590264,0.17102401894042718,0.28670221891864295,0.7890625,False
34,B,gaussian_blur,8,2,0.47215759685434067,0.39053616303022587,0.8313635712623794,0.609375,False
35,A,clean,1,9,0.2124524027041901,0.20342906327071736,0.39208474998426457,0.5390625,False
35,A,clean,8,11,0.26574337912209367,0.19078851164764532,0.34080196007369473,0.8125,False
35,A,brightness_dark,1,9,0.24949084139065514,0.19301803044164295,0.39735729199508824,0.734375,False
35,A,brightness_dark,8,11,0.22815661935669973,0.17424951757351054,0.2895650023077746,0.7734375,False
35,A,contrast_low,1,9,0.0825830960919819,0.2008152830049237,0.4467769117786699,0.015625,False
35,A,contrast_low,8,11,0.20535806903295073,0.18272936083302438,0.323370146523684,0.578125,False
35,A,gaussian_noise,1,9,0.181994097006483,0.19866252830399964,0.3796974008619423,0.390625,False
35,A,gaussian_noise,8,11,0.23872619933240907,0.1909431671173664,0.3457775040449012,0.765625,False
35,A,gaussian_blur,1,9,0.18688070411970795,0.20051104011735754,0.38404818213021313,0.4453125,False
35,A,gaussian_blur,8,11,0.23738084817157484,0.1898906931643043,0.3278763785940139,0.671875,False
35,B,clean,1,9,0.2124524027041901,0.1989557587611255,0.4088360726442795,0.5625,False
35,B,clean,8,11,0.26574337912209367,0.19151737370621585,0.30958538164483684,0.828125,False
35,B,brightness_dark,1,9,0.25242915406326977,0.18653578993003,0.39989107438340143,0.765625,False
35,B,brightness_dark,8,11,0.23170819860327763,0.16909503171849022,0.3265841350238443,0.71875,False
35,B,contrast_low,1,9,0.04948043320164714,0.20458266931531158,0.3521179013954818,0.0,False
35,B,contrast_low,8,11,0.22851097025856446,0.17607200833999853,0.3202604773532919,0.7265625,False
35,B,gaussian_noise,1,9,0.17825138698283813,0.20840176255902165,0.3876475601178315,0.3671875,False
35,B,gaussian_noise,8,11,0.23748504964673553,0.18633706598983601,0.3342525603476849,0.71875,False
35,B,gaussian_blur,1,9,0.18696311783038408,0.1928439691480553,0.37705427230324096,0.46875,False
35,B,gaussian_blur,8,11,0.237445223985658,0.18207132019746997,0.3686069115077908,0.6484375,False
36,A,clean,0,1,0.6883149304537314,0.6917838139468324,1.3291908282306102,0.5,False
36,A,clean,1,2,0.4616304360822834,0.39685604744996306,0.8240257274166823,0.6171875,False
36,A,clean,6,1,0.29304958224361527,0.4952819925264042,1.1627762993152986,0.1015625,False
36,A,clean,7,14,0.24872773318274652,0.17078837735469068,0.28264154300034877,0.8671875,False
36,A,clean,9,2,0.3840515470705753,0.42619853263801444,0.7456285237039805,0.421875,False
36,A,brightness_dark,0,1,0.5137331507433941,0.7020507708831945,1.194158773481242,0.234375,False
36,A,brightness_dark,1,2,0.4244637939270007,0.39130260075824647,0.7792134048393553,0.5703125,False
36,A,brightness_dark,6,1,0.8726680530902978,0.48183042070338855,1.1885590664884202,0.875,False
36,A,brightness_dark,7,14,0.23354215854617852,0.16411109300881938,0.2876517930739672,0.8046875,False
36,A,brightness_dark,9,2,0.42354918521491125,0.40087763279503785,0.7060170813340937,0.6015625,False
36,A,contrast_low,0,1,0.8929709725205615,0.7195923721958266,1.307978765427457,0.7109375,False
36,A,contrast_low,1,2,0.399791649140955,0.4242545886362316,0.8180747717253593,0.4453125,False
36,A,contrast_low,6,1,0.7661031226042692,0.46611398841429535,1.0585006686609144,0.8671875,False
36,A,contrast_low,7,14,0.12820823152582023,0.1659097540633599,0.2837659328993343,0.2734375,False
36,A,contrast_low,9,2,0.39468191690315735,0.4378244669794974,0.8003033699748869,0.3828125,False
36,A,gaussian_noise,0,1,0.7196249225018829,0.7370487264494587,1.2707837108650197,0.5,False
36,A,gaussian_noise,1,2,0.47904227473888616,0.4361419688445952,1.0074895679926426,0.6328125,False
36,A,gaussian_noise,6,1,0.31856183310295555,0.4665811207485241,1.020052053373436,0.2109375,False
36,A,gaussian_noise,7,14,0.2284662076846374,0.17234308110018837,0.28266145838588863,0.8203125,False
36,A,gaussian_noise,9,2,0.37686872312339337,0.4182477967819538,0.7734245362175681,0.3671875,False
36,A,gaussian_blur,0,1,0.7938044871318013,0.7384852839538221,1.2128320849421237,0.609375,False
36,A,gaussian_blur,1,2,0.40980537522557736,0.3545149316060374,0.7588390813943707,0.59375,False
36,A,gaussian_blur,6,1,0.32223248167575674,0.4832226683567257,1.0750114381445226,0.1953125,False
36,A,gaussian_blur,7,14,0.2358236570590468,0.18813523746457775,0.3405295112800154,0.7421875,False
36,A,gaussian_blur,9,2,0.37228391696922797,0.4269679517932047,0.791302981858661,0.359375,False
36,B,clean,0,1,0.6883149304537314,0.7047403883429166,1.2612638582441842,0.4609375,False
36,B,clean,1,2,0.4616304360822834,0.39358025261448504,0.7319684272729469,0.625,False
36,B,clean,6,1,0.29304958224361527,0.4404074408293582,0.9298852012681068,0.1640625,False
36,B,clean,7,14,0.24872773318274652,0.17077492188406013,0.28989940601540354,0.859375,False
36,B,clean,9,2,0.3840515470705753,0.39383025168147934,0.7706334394588666,0.4765625,False
36,B,brightness_dark,0,1,0.5316023409853748,0.7437882836227256,1.2747948657865433,0.234375,False
36,B,brightness_dark,1,2,0.4298416208247452,0.36406673195725503,0.7743580583741169,0.6015625,False
36,B,brightness_dark,6,1,0.8820418413771265,0.4501024662067712,1.0377490556659663,0.90625,False
36,B,brightness_dark,7,14,0.23583759631030568,0.1784738279828525,0.2951113237079784,0.84375,False
36,B,brightness_dark,9,2,0.4266154356086115,0.42254339572910027,0.7302003280806336,0.515625,False
36,B,contrast_low,0,1,0.8745626655655625,0.6986057119953372,1.311802387903493,0.7265625,False
36,B,contrast_low,1,2,0.3781933635727975,0.4301814948966104,0.8936944093097636,0.4296875,False
36,B,contrast_low,6,1,0.794833401067758,0.5043874270061679,1.3490985844686394,0.8515625,False
36,B,contrast_low,7,14,0.12774339819126826,0.15860884224784913,0.2781791692325613,0.2578125,False
36,B,contrast_low,9,2,0.40803131729391423,0.4717411658630033,0.8402065193929623,0.3125,False
36,B,gaussian_noise,0,1,0.7297627506131763,0.6991270509475612,1.093447390906763,0.5390625,False
36,B,gaussian_noise,1,2,0.473693111441842,0.3937241104252881,0.8768957407621107,0.6484375,False
36,B,gaussian_noise,6,1,0.30266729771029266,0.44052185052198,0.8831224138314342,0.21875,False
36,B,gaussian_noise,7,14,0.22644130394988513,0.17030158045666874,0.2895372289392919,0.8046875,False
36,B,gaussian_noise,9,2,0.38140383399432054,0.42039154638805076,0.6718613394173227,0.328125,False
36,B,gaussian_blur,0,1,0.7960683997273161,0.7241295761599248,1.234705074769539,0.6015625,False
36,B,gaussian_blur,1,2,0.4136619908213979,0.37734801416808494,0.7546778303209734,0.5703125,False
36,B,gaussian_blur,6,1,0.328172620964592,0.4936815002389847,1.075372191118625,0.1953125,False
36,B,gaussian_blur,7,14,0.23766682680937806,0.18946314347961885,0.33354626233662515,0.7578125,False
36,B,gaussian_blur,9,2,0.36750195722462453,0.4291777639808181,0.8709915975000679,0.359375,False
37,A,clean,2,6,0.22857073830377728,0.29719806767923407,0.4980340777204009,0.25,False
37,A,clean,6,1,0.4185427830894902,0.48326636290974845,0.9696210835692507,0.390625,False
37,A,clean,9,13,0.14029369400334613,0.18794425170559895,0.3442415159956708,0.265625,False
37,A,brightness_dark,2,6,0.19297069640531012,0.2973676314610154,0.53219848282023,0.1484375,False
37,A,brightness_dark,6,1,0.5917997567699101,0.46974702778065214,1.1370924345977524,0.65625,False
37,A,brightness_dark,9,13,0.15992615549842573,0.17262479270422915,0.34197572224055817,0.4296875,False
37,A,contrast_low,2,6,0.2581519101417517,0.2755221785775477,0.4759330199163947,0.4453125,False
37,A,contrast_low,6,1,0.4461169354161422,0.4264533852500181,1.0481663800455947,0.53125,False
37,A,contrast_low,9,13,0.19867423304269585,0.1806227574215708,0.34304340120681964,0.578125,False
37,A,gaussian_noise,2,6,0.24750578653404218,0.3055153808800562,0.4893655520647523,0.328125,False
37,A,gaussian_noise,6,1,0.426235569746386,0.44989599492475385,1.07993535063789,0.453125,False
37,A,gaussian_noise,9,13,0.12536288630548859,0.16605995695125664,0.3281298729175442,0.265625,False
37,A,gaussian_blur,2,6,0.2265895512144455,0.29763533824467003,0.5824401882746706,0.1484375,False
37,A,gaussian_blur,6,1,0.3990959517243188,0.45372915364394717,0.9187960230452427,0.4140625,False
37,A,gaussian_blur,9,13,0.16606012876954787,0.1779033268251897,0.3275168282361764,0.453125,False
37,B,clean,2,6,0.22857073830377728,0.3048025778620084,0.5014287339055316,0.1796875,False
37,B,clean,6,1,0.4185427830894902,0.4804700978894413,1.0288657132765868,0.4140625,False
37,B,clean,9,13,0.14029369400334613,0.18187657678913388,0.29908183565808144,0.2421875,False
37,B,brightness_dark,2,6,0.19469610859738354,0.31790910887927504,0.48287947289884786,0.15625,False
37,B,brightness_dark,6,1,0.6060416414586424,0.4961408627514512,1.1486691189393965,0.609375,False
37,B,brightness_dark,9,13,0.16157505341893558,0.1690209859390685,0.30601854474984774,0.4609375,False
37,B,contrast_low,2,6,0.25928668698597307,0.27439057201681705,0.43711040066904516,0.453125,False
37,B,contrast_low,6,1,0.4600861330039022,0.5052311541503687,1.1519359086112086,0.3984375,False
37,B,contrast_low,9,13,0.19778272921673234,0.15644046565709158,0.3098322994889009,0.703125,False
37,B,gaussian_noise,2,6,0.25262875360423,0.28717374777945887,0.46623053132871844,0.375,False
37,B,gaussian_noise,6,1,0.4211079071785675,0.4415659302141398,1.0114506462203185,0.453125,False
37,B,gaussian_noise,9,13,0.12137713136843034,0.16724826029357395,0.2775904195793017,0.21875,False
37,B,gaussian_blur,2,6,0.22754588824117575,0.3010080919131388,0.4430753385293231,0.203125,False
37,B,gaussian_blur,6,1,0.40421279708225916,0.47102555972808846,1.0404723230340607,0.375,False
37,B,gaussian_blur,9,13,0.16697392253320306,0.17110167546299787,0.2901208308817516,0.4921875,False
38,A,clean,8,20,0.10130877494571716,0.14726550303939073,0.2239603141584686,0.1484375,False
38,A,brightness_dark,8,20,0.051367377519266004,0.133570057348961,0.2583512366452172,0.03125,False
38,A,contrast_low,8,20,0.15865521661399112,0.1300872765237938,0.23576672480259192,0.7421875,False
38,A,gaussian_noise,8,20,0.1336850663114879,0.13760256088162026,0.23914312706482233,0.453125,False
38,A,gaussian_blur,8,20,0.1335059852841877,0.13836703554530028,0.2746697090026044,0.4765625,False
38,B,clean,8,20,0.10130877494571716,0.1471726557205298,0.26188154350548504,0.21875,False
38,B,brightness_dark,8,20,0.052893992435121565,0.12087930460104049,0.24738139039132062,0.03125,False
38,B,contrast_low,8,20,0.1486040272198053,0.12597578610815519,0.24068163243570145,0.6328125,False
38,B,gaussian_noise,8,20,0.13316417086471805,0.1385301181469174,0.24357727414480973,0.453125,False
38,B,gaussian_blur,8,20,0.1338187323499837,0.14719009782915576,0.25438868866718733,0.4140625,False
39,A,clean,2,20,0.08950998752743711,0.1590673535141335,0.2866719431802208,0.0546875,False
39,A,brightness_dark,2,20,0.09067749381844338,0.1480380290207639,0.26034305689371573,0.0859375,False
39,A,contrast_low,2,20,0.0825450435383742,0.1475298055331173,0.2645403578782156,0.1015625,False
39,A,gaussian_noise,2,20,0.08609196073798556,0.15801051302016805,0.2826324842932632,0.0703125,False
39,A,gaussian_blur,2,20,0.1021494026397429,0.15766963459615796,0.28743731594106264,0.1640625,False
39,B,clean,2,20,0.08950998752743711,0.15329695320166256,0.30272541005120807,0.1015625,False
39,B,brightness_dark,2,20,0.09248811992243643,0.16930608117200224,0.29575296652850347,0.1015625,False
39,B,contrast_low,2,20,0.07933934834072616,0.1472959940587748,0.29422967438970177,0.0390625,False
39,B,gaussian_noise,2,20,0.0856484263943893,0.15796103382884621,0.27582145765016847,0.0703125,False
39,B,gaussian_blur,2,20,0.10295861151609118,0.16599169798912558,0.3111316986667994,0.0703125,False
40,A,clean,9,20,0.07368724597475597,0.14572447673030248,0.22364277222359316,0.0546875,False
40,A,brightness_dark,9,20,0.08664184219242874,0.1315698345909927,0.244801941413993,0.1484375,False
40,A,contrast_low,9,20,0.09506829499105302,0.14589846545244806,0.2642628391947191,0.234375,False
40,A,gaussian_noise,9,20,0.07801703695548545,0.14042602687333355,0.23905754243409919,0.09375,False
40,A,gaussian_blur,9,20,0.10817889583418536,0.13903120943298247,0.23565853085269184,0.28125,False
40,B,clean,9,20,0.07368724597475597,0.14104939544380338,0.2599528244764749,0.0625,False
40,B,brightness_dark,9,20,0.08794906511727034,0.11848805468612322,0.23359774028657015,0.28125,False
40,B,contrast_low,9,20,0.08539586213823186,0.14220662593293704,0.24372069991057282,0.140625,False
40,B,gaussian_noise,9,20,0.07942686891571668,0.13366836465999993,0.2405289433129268,0.15625,False
40,B,gaussian_blur,9,20,0.10752110861933781,0.1386874098314459,0.2541377856643963,0.2734375,False
41,A,clean,0,1,0.42003528453922734,0.6788914819202367,1.2245672394074407,0.0390625,False
41,A,clean,1,1,1.1555130525471364,0.5074674894682831,1.313725750061895,0.8984375,False
41,A,clean,3,15,0.3299769582515921,0.15171020356853676,0.2407388507010619,0.9921875,True
41,A,clean,9,3,0.373057452831432,0.33842144583410294,0.5919439469134257,0.609375,False
41,A,brightness_dark,0,1,0.41090249366825354,0.662577232347307,1.1721297671465258,0.0625,False
41,A,brightness_dark,1,1,1.0678665179473579,0.4968375629465768,1.3633836207829853,0.8828125,False
41,A,brightness_dark,3,15,0.32899447486841216,0.15802953724794763,0.27875396679875714,1.0,True
41,A,brightness_dark,9,3,0.37106619165125604,0.35127955743982653,0.6480747383225786,0.5703125,False
41,A,contrast_low,0,1,0.50543893962015,0.7483068233676495,1.206956996106981,0.203125,False
41,A,contrast_low,1,1,1.1587099817743511,0.6378907187346904,1.08502567621605,0.9609375,True
41,A,contrast_low,3,15,0.27548428629959953,0.16027714550298505,0.2660745950600518,0.9609375,True
41,A,contrast_low,9,3,0.2629734285618284,0.36309710556313746,0.7514275154519795,0.296875,False
41,A,gaussian_noise,0,1,0.3687918615360855,0.753221860751853,1.20989638562447,0.0703125,False
41,A,gaussian_noise,1,1,1.1134442085047176,0.5003705354360366,1.1479935556442968,0.921875,False
41,A,gaussian_noise,3,15,0.29367026708266575,0.16456399715240086,0.2797303677737993,0.96875,True
