client,bank,target,estimator,quartile,L1,JS,top_class_agreement,spearman
2,A,gaussian_blur,BBSE-S-01,2,0.6142088777587723,0.14784254770862515,1,0.248850568624199
2,A,gaussian_blur,BBSE-S-11,2,0.6142088777587723,0.14784254770862515,1,0.248850568624199
2,A,gaussian_blur,raw_soft_01,2,1.7826780560264024,0.549700190498227,0,-0.3146266024828463
2,A,gaussian_blur,raw_hard_01,2,2.0,0.6931471805599453,0,-0.5063696835418334
2,A,gaussian_blur,raw_soft_11,2,1.7826780560264024,0.549700190498227,0,-0.3146266024828463
2,A,gaussian_blur,raw_hard_11,2,2.0,0.6931471805599453,0,-0.5063696835418334
2,A,gaussian_blur,T015_zero_soft,2,1.7369415927586749,0.5259965443114569,0,-0.3370999312316211
2,A,gaussian_blur,T015_zero_hard,2,2.0,0.6931471805599452,0,-0.5083285677753488
2,B,clean,BBSE-H-01,2,1.9597183835185636,0.6447009483118513,0,-0.3116511459654997
2,B,clean,BBSE-H-11,2,1.9597183835185636,0.6447009483118513,0,-0.3116511459654997
2,B,clean,BBSE-S-01,2,0.636004956994508,0.1524028677776471,1,0.248850568624199
2,B,clean,BBSE-S-11,2,0.636004956994508,0.1524028677776471,1,0.248850568624199
2,B,clean,raw_soft_01,2,1.79228032571354,0.5535395029206567,0,-0.3146266024828463
