representation,comparison,bank,context,salt,new_mean,baseline_mean,new_mean_exact,baseline_mean_exact,new_p90,baseline_p90,mean_delta_pp,relative_mean_reduction,clients_better,clients_equal,clients_worse
H,vs_P,B,clean,T013-S2,0.02286685583077518,0.01377544857879653,26383137188682084334920623823375128159572062049417579994479953886357915586104063304682177064339102427783477041793568196715423108958444405234019793291897411/1153771965150300466051116733248290025121754718033710418372052535485229983495200973247474524538013999080424555540105146197037251360224355027288483686580500000,8868679089179783541768582716020648238781796106592460208410299634558250874145715861837407294943636485269637974521674672030450151842020671/643803288034528818023673768429323247633234908006403193337458185125154371618968421456112953432945682837634362425265561008283893628912000000,0.08364828909455155,0.053608780315562585,0.9091407251978648,-0.6599717751458446,14,66,20
H,vs_P,B,clean,T013-S3,0.02332632933033982,0.014717120416458729,3141375896270265710908813000528849948128510050507388268217701514821380754878927940697605061671678692671522840734523058286399851592921672485421/134670819904114845963466102779137378594176097618886536732610867035299850147696948132678471512383609187079128007365196621501287406017162836000000,74667911416412629299584068589830361766682237826236426552973511175562699053060870187582127260857620147125293174662254481017916907414481921/5073540835672486178432729564512457587188327648054930355283212763528181518602261867382115932942242694769637509964113730750098915100898400000,0.08433419038829774,0.05821327558274431,0.860920891388109,-0.5849791718937813,16,64,20
H,vs_P,B,brightness_dark,T013-S0,0.01877656678480471,0.018254374356048993,4174058196040312062205181590524956726271276248143280471354274756675328433942463412762466903417492452282111447498203253655771/222301459253895506408880926169714777427016982133289870739347343717332820779487039486556290382771117193544056755142083776000000,19640825503169443069548476823033997097751408398043999995254367997874452475719467455337596310891283522793135308607078220956188881/1075951720945233096076644946387107972541759136792914709173278277029293707043156287853160472591399169961807217806315238016064000000,0.058711185882791596,0.04843771885995619,0.052219242875571927,-0.028606427071694147,13,79,8
H,vs_P,B,brightness_dark,T013-S1,0.01905369282183414,0.0190245913159035,794702479191826548096826993845433629098702732098106500442595161657785532259318231645383715422929391572254127/41708580411307754686410328420115569763732865893368539514125914518782362572818534502953063940732926005232000000,9830685567372588902599501717618911569962483037230269157568701572310197977511218427940228947933965192857078229989137090216852146717933/516735702971694376228070673052756680073165489699918996521885097118745519976905177949808398639414805639154356376699861183409179372000000,0.05847569959698985,0.052109119990592104,0.0029101505930635803,-0.001529678375078079,13,80,7
H,vs_P,B,brightness_dark,T013-S2,0.018351739684274636,0.018140619540135853,330373228027720553254770550321757337432775884127008406700990587975385900996634617020831371692990639669204504209804217906616583240421/18002283909400316952934975680355492510496807005465715277217162389673594308043642644458416790740854303078094747448622973713458901120000,496873857947241279608495864997771745745622126771693703607912311589237291987981518674783234733747880354390617590193418476102293446287721341277/27390126166745031524512976092302990814387116757627435313696252787756306435832102317499513727452771493254044060864766134310615038001450176000000,0.05897678288765223,0.04913094308573106,0.021112014413878298,-0.011637978717964003,13,80,7
H,vs_P,B,brightness_dark,T013-S3,0.01957015819493996,0.018073268864106817,229082373442141957530808991736195819447951998486146957676065747637550552923634682549562241633892735955603412369011/11705698602956273377103739756431812357630753132179361450285509536369762175502072867812520328865946315909822062000000,12518362993504975710132478669257507418607605262663584394639224371999734848184600070080268639355123186815421283239/692645203677914397118485975790322551995210144228933311068364200398798391670676911199652068738384379292870209125000,0.06339184330299764,0.0523610031462748,0.1496889330833142,-0.08282338641052017,13,77,10
H,vs_P,B,contrast_low,T013-S0,0.055852972878619025,0.030747832962941944,65760035966535385616769611638430658456832593025865632712572195392840859396571648504110297316894998709119687932929038403676513260965019765511517/1177377542811313223579498189230487651316010081520944894405542613071443386583337682281708997531118471323395817218056543858683922723877029856000000,1326841448399619243498597875260613816685840460331102379984440285441174574149784771244137318093584277081321181498896792580352562733413629/43152356460332073341439415294088806333761452377521669675885579276393790707950953922867405116493888663295439524907413685712519985024000000,0.24112915618954825,0.1001416458095041,2.510513991567708,-0.8164848542638573,16,58,26
H,vs_P,B,contrast_low,T013-S1,0.054084370253206115,0.029405457234345414,71126748210989646002042948131354848603231186754989624448456003035674340996154495299918059428228055609625752287773354076167876484712787245916085915548126415357/1315107264409226621294128747135805786917233564829067015383477819666690530935776277745591117771353886173487160841619150302825947528872363455165327541203538000000,16411181342168112167525391908009285323361721626617434047586128302420129178354230633326723255626367695524073226096234166349772112046460879421/558099852397463857109850079167585096634553686972357760026163615531898209738528549404677894260657696220452658908855658700172792408626608000000,0.2489832964171453,0.09655729472056884,2.46789130188607,-0.8392630259813088,16,60,24
H,vs_P,B,contrast_low,T013-S2,0.05920955168136301,0.03163709316235362,27015928066121684753484078631315244704922360210901810754101282082539592036107231155176868607325571291204041306456349106726466841802538493671617373939848837443/456276517875160810829673410889257403163590945871801959112752161118394921513404434568701936446401613684225439630299020190121159368238541470246004396060528000000,1335819822485299196692564642708516274233007356327248338765171192008963643769115535520546523115418637022563502359638783818815442131689955716168777517/42223216135256397523331274149647673220476709693266791328260836153569301081164841919503928525818924526021795722630013534309364383625040529740576000000,0.2571077809642458,0.09653577408450131,2.7572458519009384,-0.8715231319614115,14,56,30
H,vs_P,B,contrast_low,T013-S3,0.05560893950331976,0.030968087569511766,5662265414321804537432150712020293735757523537944977636702927156955845159068804704220961027227918601389698593807408015674480264899165094756445573/101822934673727716739176138240313835197520329317064271818001037870479334980960645251741089244767124811240236907350267500140257415572215222195200000,547856939268884975347182881156627697937170504038212921604081529741012525777317818251123834866797143292409722952234018524272039824531418517/17691016212710945889775103564528994328699097767178246303044787903202682286117127215341265090959464410461165641946926724581639201029712000000,0.24166683660891394,0.09991135138837492,2.4640851933807992,-0.7956852963069968,16,58,26
H,vs_P,B,gaussian_noise,T013-S0,0.028373067314060193,0.012506677980768816,8255506821429891056460821406072975155212319270684896075712547335330879082551356064185431954266853976251230345984218267263705702728370991960157/290962789819305074808594259147168468851138728239865898586163468559997487661719855815558783771612862906444117823323784372741636123483252672000000,91222456965086196515737409023286357400622818911734726023830343865800053102432062156503802222721724643622869039987991616246403945201543253/7293899875359110155788057342020992274219839332282833917789045547611163532656237070602056969634841380787565562346696139626999360861312000000,0.09280721309845008,0.04372400823869221,1.5866389333291377,-1.268633393910733,17,61,22
H,vs_P,B,gaussian_noise,T013-S1,0.030053637626714876,0.012662662762279757,3143167593710639169275854825521274539245507740511147227892223751139452926158458681623465291584704543689988611090068734357593277086057984470423/104585262947226620128496825392526219959848306225106983093191172637820569741809598149337672396717565606048278744342767563109659919331237152000000,24887853831762665732157206028949869346195974671221921197683371147130579376478527130003841274647528719841218764960370477/1965451840500719037545282246202673342383109072294404521856309338998191448730547496908784746142611719953128779759952000000,0.0954569121554721,0.04260654298649791,1.739097486443512,-1.3734058302682057,15,62,23
H,vs_P,B,gaussian_noise,T013-S2,0.02862692646730591,0.011799907990129394,291801396546555973460988328875324971382521751387527604547672900376057629917356499006697827769140328151085453292799848750553632501653013937178337/10193249243149277364135714811193816365323921817119223729157987519274759793985787986658027916451447554775224654257519623497883053568472157344000000,116515495304878975237917271938630733412708640536064154643535312846634443260978054836586682219940152817648045463774971816807531/9874271511468057903939786239784467075922404569742008400386255439501826709978311247256115118345774463188684006630834599888000000,0.09185893983971162,0.03836433680320934,1.6827018477176516,-1.4260296344049712,15,63,22
H,vs_P,B,gaussian_noise,T013-S3,0.02908431399555808,0.012649836833747598,328732655581825452111458060170523302300561270214525303711570478000651794883872477316130063560909378305375736491763556676497233426589069/11302747440838087145727658998379132857846894612183624268393505847509995587216289450390421491496449026931173570679918477367512003536000000,9271786274803225732651461362244272714590979092331150590600362921378956810516241007272280645094558395238655420756802799863/732956985663853618541473450305981257086280950648222129576096859642679289060305386984760025998535980997425655892130576000000,0.08778664346665874,0.04260507745643062,1.6434477161810481,-1.299184912643783,15,62,23
