client,bank,context,max_error,iterations,updates,trace,converged,cap_hit,direct_KKT,objective,initial_objective,active_classes,clipped_coordinates,L1_change,differs_from_BBSE
36,B,contrast_low,3.4111602431607935e-14,0,0,"[{'active': [0, 1, 6, 7, 9], 'minimum': 0.04999999999998295, 'action': 'accept'}]",True,False,2.353672812205332e-14,5.491085218747563e-29,2.0180134698532506e-32,5,0,7.971401316808624e-14,False
36,B,gaussian_noise,3.4111602431607935e-14,0,0,"[{'active': [0, 1, 6, 7, 9], 'minimum': 0.04999999999999938, 'action': 'accept'}]",True,False,1.57567649816617e-15,2.1172259453790362e-29,3.163941786763656e-32,5,0,7.130605629766608e-14,False
36,B,gaussian_blur,3.6942671144402084e-14,0,0,"[{'active': [0, 1, 6, 7, 9], 'minimum': 0.049999999999993605, 'action': 'accept'}]",True,False,2.7755575615628914e-14,1.5552424163164466e-28,4.0619066233342046e-32,5,0,5.2707838094079307e-14,False
37,A,clean,4.996003610813204e-16,0,0,"[{'active': [2, 6, 9], 'minimum': 0.04999999999999993, 'action': 'accept'}]",True,False,5.1534761133513374e-17,1.1411134920494372e-32,5.031491979711654e-32,3,0,1.6237011735142914e-15,False
37,A,brightness_dark,2.7755575615628914e-16,0,0,"[{'active': [2, 6, 9], 'minimum': 0.050000000000000044, 'action': 'accept'}]",True,False,3.3306690738754696e-16,5.1759367255406964e-33,9.202334015525261e-33,3,0,1.3530843112619095e-15,False
37,A,contrast_low,4.996003610813204e-16,0,0,"[{'active': [2, 6, 9], 'minimum': 0.0499999999999996, 'action': 'accept'}]",True,False,2.220446049250313e-16,1.290974915847069e-32,4.7486210191297784e-33,3,0,1.0894063429134349e-15,False
37,A,gaussian_noise,4.996003610813204e-16,0,0,"[{'active': [2, 6, 9], 'minimum': 0.050000000000000266, 'action': 'accept'}]",True,False,2.220446049250313e-16,1.0351873451081393e-32,5.674872951758515e-32,3,0,3.70536934468646e-15,False
37,A,gaussian_blur,8.465450562766819e-16,0,0,"[{'active': [2, 6, 9], 'minimum': 0.049999999999999156, 'action': 'accept'}]",True,False,2.220446049250313e-16,4.0492677080741634e-32,1.1362986671884692e-32,3,0,2.961519918187605e-15,False
37,B,clean,4.996003610813204e-16,0,0,"[{'active': [2, 6, 9], 'minimum': 0.04999999999999993, 'action': 'accept'}]",True,False,5.1534761133513374e-17,1.1411134920494372e-32,5.031491979711654e-32,3,0,1.6237011735142914e-15,False
37,B,brightness_dark,8.326672684688674e-16,0,0,"[{'active': [2, 6, 9], 'minimum': 0.04999999999999938, 'action': 'accept'}]",True,False,2.220446049250313e-16,1.5852810854737435e-32,4.728759866578285e-32,3,0,1.7208456881689926e-15,False
37,B,contrast_low,9.43689570931383e-16,0,0,"[{'active': [2, 6, 9], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,6.661338147750939e-16,3.815748702317211e-32,3.802507933949549e-32,3,0,2.8824165276830625e-15,False
37,B,gaussian_noise,6.106226635438361e-16,0,0,"[{'active': [2, 6, 9], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,3.9977340566277135e-17,1.2759285881565438e-32,1.2590767011431554e-32,3,0,1.379452108096757e-15,False
37,B,gaussian_blur,3.885780586188048e-16,0,0,"[{'active': [2, 6, 9], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.9596337184140125e-32,6.475939438002081e-32,3,0,3.975986206938842e-15,False
38,A,clean,0.0,0,0,"[{'active': [8], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,2.235432904981341e-32,1,0,7.031412489292659e-16,False
38,A,brightness_dark,0.0,0,0,"[{'active': [8], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.3121902378907097e-32,1,0,4.903485025427774e-16,False
38,A,contrast_low,0.0,0,0,"[{'active': [8], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.2211599553630317e-31,1,0,1.9058828589398518e-15,False
38,A,gaussian_noise,0.0,0,0,"[{'active': [8], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,5.305335143679214e-32,1,0,1.4155343563970748e-15,False
38,A,gaussian_blur,0.0,0,0,"[{'active': [8], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,3.316210622991772e-33,1,0,1.1102230246251565e-15,False
38,B,clean,0.0,0,0,"[{'active': [8], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,2.235432904981341e-32,1,0,7.031412489292659e-16,False
38,B,brightness_dark,0.0,0,0,"[{'active': [8], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,5.323089810354034e-32,1,0,1.429412144204889e-15,False
38,B,contrast_low,0.0,0,0,"[{'active': [8], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,3.3153680286411023e-31,1,0,3.497202527569243e-15,False
38,B,gaussian_noise,0.0,0,0,"[{'active': [8], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,4.634810596478645e-31,1,0,3.793262000802618e-15,False
38,B,gaussian_blur,0.0,0,0,"[{'active': [8], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.2019006559191594e-32,1,0,1.27675647831893e-15,False
39,A,clean,0.0,0,0,"[{'active': [2], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.2590767011431554e-32,1,0,1.1934897514720433e-15,False
39,A,brightness_dark,0.0,0,0,"[{'active': [2], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.6494160572546075e-32,1,0,2.4424906541753444e-15,False
39,A,contrast_low,0.0,0,0,"[{'active': [2], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1,0,0.0,False
39,A,gaussian_noise,0.0,0,0,"[{'active': [2], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,2.6978065549111827e-33,1,0,8.604228440844963e-16,False
39,A,gaussian_blur,0.0,0,0,"[{'active': [2], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,3.6196950525096666e-32,1,0,5.411643355657248e-15,False
39,B,clean,0.0,0,0,"[{'active': [2], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.2590767011431554e-32,1,0,1.1934897514720433e-15,False
39,B,brightness_dark,0.0,0,0,"[{'active': [2], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,5.923739211759803e-33,1,0,6.106226635438361e-16,False
39,B,contrast_low,0.0,0,0,"[{'active': [2], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.0126178535723514e-33,1,0,5.273559366969494e-16,False
39,B,gaussian_noise,0.0,0,0,"[{'active': [2], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,0.0,1,0,0.0,False
39,B,gaussian_blur,0.0,0,0,"[{'active': [2], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,2.4089170632530973e-33,1,0,5.655198531684391e-16,False
40,A,clean,0.0,0,0,"[{'active': [9], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,4.526537222417625e-32,1,0,1.3378187446733137e-15,False
40,A,brightness_dark,0.0,0,0,"[{'active': [9], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,2.7564872329042313e-32,1,0,9.43689570931383e-16,False
40,A,contrast_low,0.0,0,0,"[{'active': [9], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,6.391680002935139e-33,1,0,9.992007221626409e-16,False
40,A,gaussian_noise,0.0,0,0,"[{'active': [9], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,2.2449120914263718e-32,1,0,7.771561172376096e-16,False
40,A,gaussian_blur,0.0,0,0,"[{'active': [9], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.6906053793074205e-32,1,0,5.551115123125783e-16,False
40,B,clean,0.0,0,0,"[{'active': [9], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,4.526537222417625e-32,1,0,1.3378187446733137e-15,False
40,B,brightness_dark,0.0,0,0,"[{'active': [9], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.860478418933451e-32,1,0,6.4763009769800785e-16,False
40,B,contrast_low,0.0,0,0,"[{'active': [9], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,6.218948161047909e-32,1,0,1.7208456881689926e-15,False
40,B,gaussian_noise,0.0,0,0,"[{'active': [9], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,9.50476520210482e-33,1,0,4.440892098500626e-16,False
40,B,gaussian_blur,0.0,0,0,"[{'active': [9], 'minimum': 1.0, 'action': 'accept'}]",True,False,0.0,0.0,1.0243539891709611e-32,1,0,1.1102230246251565e-15,False
41,A,clean,3.366751322175787e-14,0,0,"[{'active': [0, 1, 3, 9], 'minimum': 0.0499999999999754, 'action': 'accept'}]",True,False,2.220446049250313e-15,1.2764160891737168e-30,4.605981832623599e-32,4,0,6.455946888195285e-14,False
41,A,brightness_dark,2.5576762929802044e-14,0,0,"[{'active': [0, 1, 3, 9], 'minimum': 0.05000000000000293, 'action': 'accept'}]",True,False,7.105427357601002e-15,2.464654830013156e-29,1.3553731983625172e-32,4,0,5.850875339774575e-14,False
41,A,contrast_low,3.0378477511305846e-14,0,0,"[{'active': [0, 1, 3, 9], 'minimum': 0.049999999999969624, 'action': 'accept'}]",True,False,2.842170943040401e-14,8.040532575217736e-29,1.0233007462326243e-32,4,0,5.855316231873075e-14,False
41,A,gaussian_noise,2.6603719227580314e-14,0,0,"[{'active': [0, 1, 3, 9], 'minimum': 0.0499999999999734, 'action': 'accept'}]",True,False,1.2101430968414206e-14,2.0641924550947955e-29,2.2352824417044356e-31,4,0,6.086797732507421e-14,False
41,A,gaussian_blur,1.083855227790309e-14,0,0,"[{'active': [0, 1, 3, 9], 'minimum': 0.049999999999989164, 'action': 'accept'}]",True,False,1.6986412276764895e-14,4.070908540264892e-29,2.092643255198256e-32,4,0,1.7083556791419596e-14,False
41,B,clean,3.366751322175787e-14,0,0,"[{'active': [0, 1, 3, 9], 'minimum': 0.0499999999999754, 'action': 'accept'}]",True,False,2.220446049250313e-15,1.2764160891737168e-30,4.605981832623599e-32,4,0,6.455946888195285e-14,False
41,B,brightness_dark,5.6218918409456364e-14,0,0,"[{'active': [0, 1, 3, 9], 'minimum': 0.04999999999994387, 'action': 'accept'}]",True,False,1.2434497875801753e-14,3.691438485767471e-28,3.480065131541592e-32,4,0,1.2573275753879898e-13,False
41,B,contrast_low,8.046341370970822e-14,0,0,"[{'active': [0, 1, 3, 9], 'minimum': 0.050000000000005596, 'action': 'accept'}]",True,False,3.219646771412954e-14,1.0815937255000711e-28,9.649059484656957e-32,4,0,1.3355784732129093e-13,False
41,B,gaussian_noise,2.2690183065776637e-14,0,0,"[{'active': [0, 1, 3, 9], 'minimum': 0.04999999999999649, 'action': 'accept'}]",True,False,3.1086244689504383e-15,7.502923525253345e-30,1.88079096131566e-32,4,0,4.6726511548911276e-14,False
41,B,gaussian_blur,1.3239409568654992e-14,0,0,"[{'active': [0, 1, 3, 9], 'minimum': 0.049999999999998934, 'action': 'accept'}]",True,False,1.84297022087776e-14,3.64914191950624e-29,9.68983503269828e-34,4,0,2.1805969728307315e-14,False
42,A,clean,5.273559366969494e-16,0,0,"[{'active': [0, 1, 2], 'minimum': 0.10000000000000053, 'action': 'accept'}]",True,False,4.440892098500626e-16,1.3216694243357406e-32,3.0393581934861066e-32,3,0,2.1538326677728035e-15,False
42,A,brightness_dark,8.049116928532385e-16,0,0,"[{'active': [0, 1, 2], 'minimum': 0.0999999999999992, 'action': 'accept'}]",True,False,3.3306690738754696e-16,3.490748024201865e-32,6.664319460687457e-32,3,0,1.5543122344752192e-15,False
42,A,contrast_low,3.608224830031759e-16,0,0,"[{'active': [0, 1, 2], 'minimum': 0.09999999999999964, 'action': 'accept'}]",True,False,3.3306690738754696e-16,2.0150042043151455e-32,3.069450848867157e-32,3,0,9.076073226310656e-16,False
42,A,gaussian_noise,5.273559366969494e-16,0,0,"[{'active': [0, 1, 2], 'minimum': 0.10000000000000053, 'action': 'accept'}]",True,False,1.1102230246251565e-16,1.1031967462693135e-32,3.337877334866128e-32,3,0,1.890154699424329e-15,False
42,A,gaussian_blur,1.4155343563970746e-15,0,0,"[{'active': [0, 1, 2], 'minimum': 0.10000000000000142, 'action': 'accept'}]",True,False,4.440892098500626e-16,7.595386218177161e-32,4.7119079795648967e-32,3,0,3.4159183418377588e-15,False
42,B,clean,5.273559366969494e-16,0,0,"[{'active': [0, 1, 2], 'minimum': 0.10000000000000053, 'action': 'accept'}]",True,False,4.440892098500626e-16,1.3216694243357406e-32,3.0393581934861066e-32,3,0,2.1538326677728035e-15,False
42,B,brightness_dark,3.3306690738754696e-16,0,0,"[{'active': [0, 1, 2], 'minimum': 0.10000000000000031, 'action': 'accept'}]",True,False,4.129847498314978e-17,1.00885627164972e-32,7.936185540367559e-32,3,0,6.3282712403633915e-15,False
42,B,contrast_low,3.3306690738754696e-16,0,0,"[{'active': [0, 1, 2], 'minimum': 0.10000000000000031, 'action': 'accept'}]",True,False,2.6638614700531264e-17,5.3504741267507896e-33,1.2203775463231244e-31,3,0,2.2065682614424986e-15,False
42,B,gaussian_noise,1.1102230246251565e-16,0,0,"[{'active': [0, 1, 2], 'minimum': 0.10000000000000009, 'action': 'accept'}]",True,False,1.0810857297007914e-17,1.396299209680746e-33,8.016683393511869e-33,3,0,2.239874952181253e-15,False
42,B,gaussian_blur,3.608224830031759e-16,0,0,"[{'active': [0, 1, 2], 'minimum': 0.09999999999999964, 'action': 'accept'}]",True,False,4.440892098500626e-16,1.984911548934095e-32,1.770651842621015e-32,3,0,1.927624726505428e-15,False
43,A,clean,2.220446049250313e-16,0,0,"[{'active': [0, 4], 'minimum': 0.40000000000000024, 'action': 'accept'}]",True,False,2.2795027881128335e-17,3.1130851991696805e-33,1.9591823285832967e-32,2,0,1.4432899320127035e-15,False
43,A,brightness_dark,2.220446049250313e-16,0,0,"[{'active': [0, 4], 'minimum': 0.3999999999999998, 'action': 'accept'}]",True,False,2.6286470679842287e-17,5.4467706239701514e-33,2.627088814765714e-32,2,0,2.0909200297107117e-15,False
43,A,contrast_low,5.551115123125783e-16,0,0,"[{'active': [0, 4], 'minimum': 0.4000000000000006, 'action': 'accept'}]",True,False,5.434400045891784e-17,1.9339044980632143e-32,3.588549154190279e-33,2,0,1.1102230246251565e-15,False
43,A,gaussian_noise,3.3306690738754696e-16,0,0,"[{'active': [0, 4], 'minimum': 0.3999999999999997, 'action': 'accept'}]",True,False,3.295550913512463e-17,7.872238647682827e-33,7.228255822528345e-33,2,0,8.687495167691849e-16,False
43,A,gaussian_blur,2.220446049250313e-16,0,0,"[{'active': [0, 4], 'minimum': 0.40000000000000024, 'action': 'accept'}]",True,False,1.8480046832584744e-17,2.1666711874356403e-33,2.9328301934371876e-32,2,0,2.130240428499519e-15,False
43,B,clean,2.220446049250313e-16,0,0,"[{'active': [0, 4], 'minimum': 0.40000000000000024, 'action': 'accept'}]",True,False,2.2795027881128335e-17,3.1130851991696805e-33,1.9591823285832967e-32,2,0,1.4432899320127035e-15,False
43,B,brightness_dark,1.6653345369377348e-16,0,0,"[{'active': [0, 4], 'minimum': 0.39999999999999986, 'action': 'accept'}]",True,False,8.600266371989227e-18,1.0126178535723514e-33,1.274875345218207e-32,2,0,2.192690473634684e-15,False
43,B,contrast_low,3.3306690738754696e-16,0,0,"[{'active': [0, 4], 'minimum': 0.3999999999999997, 'action': 'accept'}]",True,False,4.386943245927928e-17,1.0714489948423052e-32,2.2691366790081175e-32,2,0,3.2566542055671257e-15,False
43,B,gaussian_noise,1.1102230246251565e-16,0,0,"[{'active': [0, 4], 'minimum': 0.40000000000000013, 'action': 'accept'}]",True,False,2.783442223231181e-18,5.356492657827e-34,4.521120544449036e-32,2,0,1.6514567491299204e-15,False
43,B,gaussian_blur,2.220446049250313e-16,0,0,"[{'active': [0, 4], 'minimum': 0.40000000000000024, 'action': 'accept'}]",True,False,2.1370951173956934e-17,2.624079549227609e-33,7.703719777548943e-34,2,0,2.7755575615628914e-16,False
44,A,clean,1.2212453270876722e-15,0,0,"[{'active': [0, 8, 9], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,1.9984014443252818e-15,5.041001258812066e-31,4.822047098259542e-32,3,0,3.905209489118988e-15,False
44,A,brightness_dark,4.9960036108132044e-15,0,0,"[{'active': [0, 8, 9], 'minimum': 0.05000000000000426, 'action': 'accept'}]",True,False,1.3322676295501878e-15,2.18556937501494e-31,1.8582967014183247e-31,3,0,1.5341894421538882e-14,False
44,A,contrast_low,2.4841240175987878e-15,0,0,"[{'active': [0, 8, 9], 'minimum': 0.05000000000000249, 'action': 'accept'}]",True,False,2.6645352591003757e-15,6.248378778010576e-31,1.5299707848833726e-31,3,0,7.33341958587224e-15,False
44,A,gaussian_noise,1.2212453270876722e-15,0,0,"[{'active': [0, 8, 9], 'minimum': 0.04999999999999982, 'action': 'accept'}]",True,False,4.440892098500626e-16,5.959549471663253e-32,2.2661274134700124e-32,3,0,2.545582792176252e-15,False
44,A,gaussian_blur,7.077671781985373e-16,0,0,"[{'active': [0, 8, 9], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,4.440892098500626e-16,3.7171952559442704e-32,2.3567363988223557e-31,3,0,3.858025010572419e-15,False
44,B,clean,1.2212453270876722e-15,0,0,"[{'active': [0, 8, 9], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,1.9984014443252818e-15,5.041001258812066e-31,4.822047098259542e-32,3,0,3.905209489118988e-15,False
44,B,brightness_dark,1.4432899320127035e-15,0,0,"[{'active': [0, 8, 9], 'minimum': 0.049999999999998934, 'action': 'accept'}]",True,False,1.7763568394002505e-15,4.822167468881066e-31,3.732993900019322e-33,3,0,3.219646771412954e-15,False
44,B,contrast_low,1.4432899320127035e-15,0,0,"[{'active': [0, 8, 9], 'minimum': 0.049999999999998934, 'action': 'accept'}]",True,False,1.3322676295501878e-15,2.829010532372563e-31,1.466475282029356e-31,3,0,4.876654635666e-15,False
44,B,gaussian_noise,7.077671781985373e-16,0,0,"[{'active': [0, 8, 9], 'minimum': 0.05000000000000071, 'action': 'accept'}]",True,False,4.440892098500626e-16,7.932423958444928e-33,2.087828430337288e-32,3,0,1.3239409568654993e-15,False
44,B,gaussian_blur,1.0685896612017132e-15,0,0,"[{'active': [0, 8, 9], 'minimum': 0.049999999999998934, 'action': 'accept'}]",True,False,5.140202808039217e-17,2.3339863513542814e-32,3.020775978788308e-31,3,0,5.278515719757999e-15,False
45,A,clean,5.329070518200751e-15,0,0,"[{'active': [2, 4, 5, 8], 'minimum': 0.04999999999999999, 'action': 'accept'}]",True,False,4.6629367034256575e-15,1.5306629159571367e-30,4.666919459770226e-32,4,0,8.598677325721838e-15,False
45,A,brightness_dark,1.6178725026350094e-13,0,0,"[{'active': [2, 4, 5, 8], 'minimum': 0.04999999999999799, 'action': 'accept'}]",True,False,5.950795411990839e-14,2.7257823763036906e-28,2.9793233460009107e-32,4,0,2.6460778013159825e-13,False
45,A,contrast_low,2.123301534595612e-14,0,0,"[{'active': [2, 4, 5, 8], 'minimum': 0.04999999999999907, 'action': 'accept'}]",True,False,1.3322676295501878e-14,1.6030291693801987e-29,1.9981899331209835e-32,4,0,3.7792107406472056e-14,False
45,A,gaussian_noise,6.9111383282915995e-15,0,0,"[{'active': [2, 4, 5, 8], 'minimum': 0.04999999999999716, 'action': 'accept'}]",True,False,5.773159728050814e-15,2.7774377395805187e-30,4.556028024691055e-33,4,0,1.1668443988810395e-14,False
45,A,gaussian_blur,1.2073675392798577e-14,0,0,"[{'active': [2, 4, 5, 8], 'minimum': 0.04999999999999594, 'action': 'accept'}]",True,False,3.552713678800501e-15,1.372808882890298e-30,3.611118645726067e-33,4,0,2.739937906189501e-14,False
45,B,clean,5.329070518200751e-15,0,0,"[{'active': [2, 4, 5, 8], 'minimum': 0.04999999999999999, 'action': 'accept'}]",True,False,4.6629367034256575e-15,1.5306629159571367e-30,4.666919459770226e-32,4,0,8.598677325721838e-15,False
45,B,brightness_dark,1.1715628467356964e-13,0,0,"[{'active': [2, 4, 5, 8], 'minimum': 0.04999999999999788, 'action': 'accept'}]",True,False,1.865174681370263e-14,3.0040246388597115e-29,4.138078657267489e-32,4,0,2.2602059113197015e-13,False
45,B,contrast_low,2.2093438190040615e-14,0,0,"[{'active': [2, 4, 5, 8], 'minimum': 0.04999999999999993, 'action': 'accept'}]",True,False,2.3092638912203256e-14,4.2194428779602195e-29,2.131677190809401e-31,4,0,2.9400465197314065e-14,False
45,B,gaussian_noise,1.5987211554602254e-14,0,0,"[{'active': [2, 4, 5, 8], 'minimum': 0.04999999999999649, 'action': 'accept'}]",True,False,4.440892098500626e-15,2.0733252750763905e-30,5.418032138081248e-32,4,0,3.3938029408094237e-14,False
45,B,gaussian_blur,1.4654943925052066e-14,0,0,"[{'active': [2, 4, 5, 8], 'minimum': 0.04999999999999977, 'action': 'accept'}]",True,False,1.7763568394002505e-15,5.9194058693849315e-31,1.603487141979279e-32,4,0,2.8423691971519406e-14,False
46,A,clean,4.260480856999038e-15,0,0,"[{'active': [2, 4, 5], 'minimum': 0.05000000000000426, 'action': 'accept'}]",True,False,7.105427357601002e-15,4.179845758303618e-30,4.413388838184875e-32,3,0,1.0734468869344482e-14,False
46,A,brightness_dark,4.5477510646207975e-14,0,0,"[{'active': [2, 4, 5], 'minimum': 0.049999999999954525, 'action': 'accept'}]",True,False,2.842170943040401e-14,6.308742575834906e-29,4.360801922906489e-33,3,0,6.170758348744698e-14,False
