client,target,n_query,none,moment_correct,moment_wrong_clean,moment_wrong_alt,moment_noise_image,delta_wrong_clean,delta_wrong_alt
18,gaussian_noise,10,10.000000149011612,10.000000149011612,10.000000149011612,10.000000149011612,10.000000149011612,0.0,0.0
19,gaussian_noise,91,36.263737082481384,40.65934121608734,26.37362778186798,17.582418024539948,32.96703398227692,14.28571343421936,23.076923191547394
20,gaussian_noise,152,78.28947305679321,31.578946113586426,31.578946113586426,26.31579041481018,73.68420958518982,0.0,5.263155698776245
21,gaussian_noise,242,0.0,0.0,0.0,0.413223123177886,25.619834661483765,0.0,-0.413223123177886
22,gaussian_noise,175,62.28571534156799,58.85714292526245,59.42857265472412,19.428570568561554,45.14285624027252,-0.5714297294616699,39.4285723567009
23,gaussian_noise,140,31.42857253551483,25.0,22.857142984867096,28.57142984867096,42.14285612106323,2.142857015132904,-3.5714298486709595
24,gaussian_noise,179,2.2346368059515953,1.1173184029757977,2.2346368059515953,12.290502339601517,21.229049563407898,-1.1173184029757977,-11.173183936625719
25,gaussian_noise,36,36.11111044883728,36.11111044883728,38.88888955116272,16.66666716337204,41.66666567325592,-2.7777791023254395,19.44444328546524
26,gaussian_noise,284,78.52112650871277,45.07042169570923,42.95774698257446,41.19718372821808,71.83098196983337,2.1126747131347656,3.87323796749115
27,gaussian_noise,195,86.15384697914124,36.41025722026825,34.358975291252136,6.666667014360428,63.58974575996399,2.0512819290161133,29.74359020590782
28,gaussian_noise,26,15.384615957736969,15.384615957736969,11.538462340831757,19.23076957464218,15.384615957736969,3.8461536169052124,-3.8461536169052124
29,gaussian_noise,382,84.29319262504578,40.575915575027466,42.93193817138672,9.685864299535751,54.712045192718506,-2.356022596359253,30.890051275491714
30,gaussian_noise,275,20.000000298023224,21.090909838676453,11.272727698087692,30.181819200515747,24.727272987365723,9.81818214058876,-9.090909361839294
31,gaussian_noise,202,51.4851450920105,34.15841460227966,23.26732575893402,61.38613820075989,60.3960394859314,10.891088843345642,-27.227723598480225
32,gaussian_noise,198,25.25252401828766,25.25252401828766,19.191919267177582,32.82828330993652,44.949495792388916,6.060604751110077,-7.575759291648865
33,gaussian_noise,264,13.257576525211334,11.363636702299118,8.712121844291687,25.757575035095215,23.863637447357178,2.651514858007431,-14.393938332796097
34,gaussian_noise,102,18.627451360225677,17.64705926179886,11.764706671237946,16.66666716337204,11.764706671237946,5.882352590560913,0.9803920984268188
35,gaussian_noise,175,65.71428775787354,40.00000059604645,30.85714280605316,40.00000059604645,61.14285588264465,9.142857789993286,0.0
36,gaussian_noise,18,16.66666716337204,16.66666716337204,16.66666716337204,22.22222238779068,27.77777910232544,0.0,-5.55555522441864
37,gaussian_noise,80,20.000000298023224,25.0,18.75,13.750000298023224,36.250001192092896,6.25,11.249999701976776
38,gaussian_noise,25,71.99999690055847,39.99999761581421,28.00000011920929,71.99999690055847,68.00000071525574,11.99999749660492,-31.999999284744263
39,gaussian_noise,160,34.99999940395355,40.625,22.50000089406967,15.000000596046448,25.624999403953552,18.12499910593033,25.624999403953552
40,gaussian_noise,250,0.4000000189989805,1.2000000104308128,0.4000000189989805,5.60000017285347,28.00000011920929,0.7999999914318323,-4.400000162422657
41,gaussian_noise,100,5.999999865889549,8.999999612569809,5.999999865889549,17.000000178813934,7.000000029802322,2.9999997466802597,-8.000000566244125
42,gaussian_noise,320,50.312501192092896,50.62500238418579,49.37500059604645,16.562500596046448,36.56249940395355,1.2500017881393433,34.06250178813934
43,gaussian_noise,198,4.040404036641121,7.070706784725189,4.040404036641121,4.040404036641121,25.757575035095215,3.0303027480840683,3.0303027480840683
44,gaussian_noise,74,20.270270109176636,18.918919563293457,14.864864945411682,22.972974181175232,33.78378450870514,4.054054617881775,-4.054054617881775
45,gaussian_noise,13,30.769231915473938,7.6923079788684845,7.6923079788684845,15.384615957736969,15.384615957736969,0.0,-7.6923079788684845
46,gaussian_noise,79,7.594937086105347,6.329113990068436,2.5316456332802773,36.70886158943176,24.05063360929489,3.7974683567881584,-30.379747599363327
47,gaussian_noise,32,62.5,56.25,53.125,31.25,56.25,3.125,25.0
48,gaussian_noise,161,1.2422360479831696,3.105590119957924,1.8633540719747543,6.211180239915848,24.223603308200836,1.2422360479831696,-3.105590119957924
49,gaussian_noise,202,22.772276401519775,16.336633265018463,17.8217813372612,16.83168262243271,13.36633712053299,-1.4851480722427368,-0.4950493574142456
50,gaussian_noise,121,30.578511953353882,38.84297311306,25.619834661483765,19.83470916748047,23.966941237449646,13.223138451576233,19.00826394557953
51,gaussian_noise,12,0.0,0.0,0.0,8.33333358168602,8.33333358168602,0.0,-8.33333358168602
52,gaussian_noise,24,29.16666865348816,33.33333432674408,25.0,16.66666716337204,25.0,8.33333432674408,16.66666716337204
53,gaussian_noise,121,27.272725105285645,24.793387949466705,25.619834661483765,22.314049303531647,38.01652789115906,-0.8264467120170593,2.4793386459350586
54,gaussian_noise,237,23.62869083881378,25.316452980041504,21.09704613685608,32.06750750541687,42.61603057384491,4.219406843185425,-6.751054525375366
55,gaussian_noise,210,61.90476417541504,39.047619700431824,29.04762029647827,55.23809790611267,64.28571939468384,9.999999403953552,-16.190478205680847
56,gaussian_noise,118,14.406779408454895,16.101695597171783,16.101695597171783,10.169491171836853,27.11864411830902,0.0,5.93220442533493
57,gaussian_noise,117,40.17094075679779,35.04273593425751,30.769231915473938,28.205129504203796,36.752137541770935,4.273504018783569,6.837606430053711
58,gaussian_noise,28,3.57142873108387,3.57142873108387,3.57142873108387,0.0,14.28571492433548,0.0,3.57142873108387
59,gaussian_noise,94,45.744678378105164,46.80850803852081,43.617019057273865,39.36170041561127,56.3829779624939,3.1914889812469482,7.446807622909546
60,gaussian_noise,475,11.999999731779099,6.315789371728897,3.5789471119642258,8.210525661706924,33.263155817985535,2.7368422597646713,-1.8947362899780273
61,gaussian_noise,15,0.0,6.666667014360428,0.0,26.66666805744171,26.66666805744171,6.666667014360428,-20.000001043081284
62,gaussian_noise,75,15.999999642372131,15.999999642372131,15.999999642372131,24.000000953674316,38.66666853427887,0.0,-8.000001311302185
63,gaussian_noise,215,34.88371968269348,22.79069721698761,20.000000298023224,19.069766998291016,33.48837196826935,2.790696918964386,3.7209302186965942
64,gaussian_noise,127,20.472440123558044,18.897637724876404,14.960630238056183,30.708661675453186,22.047244012355804,3.937007486820221,-11.811023950576782
65,gaussian_noise,152,17.763158679008484,11.184210330247879,3.9473682641983032,38.15789520740509,31.578946113586426,7.236842066049576,-26.97368487715721
66,gaussian_noise,194,2.5773195549845695,2.0618556067347527,2.0618556067347527,5.154639109969139,25.773194432258606,0.0,-3.0927835032343864
67,gaussian_noise,82,20.73170691728592,21.95121943950653,20.73170691728592,31.707316637039185,32.92682766914368,1.2195125222206116,-9.756097197532654
68,gaussian_noise,229,27.074235677719116,14.847162365913391,18.340611457824707,9.170305728912354,35.807859897613525,-3.493449091911316,5.676856637001038
69,gaussian_noise,142,14.788731932640076,16.90140813589096,15.492957830429077,30.281689763069153,29.57746386528015,1.4084503054618835,-13.380281627178192
70,gaussian_noise,77,53.24675440788269,32.46753215789795,27.272728085517883,48.051947355270386,62.337660789489746,5.194804072380066,-15.584415197372437
71,gaussian_noise,36,8.33333358168602,11.11111119389534,8.33333358168602,13.88888955116272,30.55555522441864,2.77777761220932,-2.7777783572673798
72,gaussian_noise,161,37.267082929611206,31.05590045452118,23.60248565673828,54.6583890914917,44.09937858581543,7.453414797782898,-23.60248863697052
73,gaussian_noise,228,26.754385232925415,25.0,20.17543911933899,33.771929144859314,39.0350878238678,4.824560880661011,-8.771929144859314
74,gaussian_noise,164,73.17072749137878,45.121949911117554,42.68292486667633,34.14633870124817,64.63414430618286,2.439025044441223,10.975611209869385
75,gaussian_noise,200,45.99999785423279,37.00000047683716,38.499999046325684,22.499999403953552,34.99999940395355,-1.4999985694885254,14.500001072883606
76,gaussian_noise,167,54.4910192489624,35.9281450510025,35.329341888427734,35.329341888427734,54.4910192489624,0.5988031625747681,0.5988031625747681
77,gaussian_noise,172,26.744186878204346,27.906978130340576,19.186046719551086,8.72092992067337,32.55814015865326,8.72093141078949,19.186048209667206
78,gaussian_noise,98,12.244898080825806,11.224489659070969,8.163265138864517,37.755101919174194,25.51020383834839,3.0612245202064514,-26.530612260103226
79,gaussian_noise,18,27.77777910232544,27.77777910232544,16.66666716337204,27.77777910232544,22.22222238779068,11.1111119389534,0.0
80,gaussian_noise,80,69.9999988079071,38.75000178813934,31.25,30.000001192092896,67.5000011920929,7.500001788139343,8.750000596046448
81,gaussian_noise,17,5.882352963089943,5.882352963089943,5.882352963089943,5.882352963089943,11.764705926179886,0.0,0.0
82,gaussian_noise,163,10.429447889328003,11.656441539525986,9.20245349407196,22.69938588142395,26.99386477470398,2.4539880454540253,-11.042944341897964
83,gaussian_noise,509,52.65226364135742,37.13163137435913,29.862475395202637,54.420435428619385,56.77799582481384,7.269155979156494,-17.288804054260254
84,gaussian_noise,254,61.81102395057678,42.12598502635956,38.18897604942322,24.409449100494385,55.51180839538574,3.9370089769363403,17.716535925865173
85,gaussian_noise,222,56.75675868988037,32.43243396282196,27.477478981018066,38.73873949050903,60.36036014556885,4.954954981803894,-6.306305527687073
86,gaussian_noise,40,12.5,10.000000149011612,7.500000298023224,15.000000596046448,15.000000596046448,2.499999850988388,-5.000000447034836
87,gaussian_noise,150,20.666667819023132,18.666666746139526,13.333334028720856,31.999999284744263,18.000000715255737,5.333332717418671,-13.333332538604736
88,gaussian_noise,77,42.85714328289032,31.168830394744873,25.974026322364807,24.67532455921173,42.85714328289032,5.194804072380066,6.493505835533142
89,gaussian_noise,155,13.548387587070465,12.903225421905518,11.612903326749802,19.354838132858276,36.129030585289,1.290322095155716,-6.451612710952759
90,gaussian_noise,155,18.0645152926445,15.483871102333069,11.612903326749802,21.935483813285828,22.580644488334656,3.870967775583267,-6.451612710952759
91,gaussian_noise,183,1.092896144837141,1.6393441706895828,1.092896144837141,7.65027329325676,19.672130048274994,0.5464480258524418,-6.010929122567177
92,gaussian_noise,96,75.0,35.41666865348816,41.66666865348816,30.20833432674408,52.08333730697632,-6.25,5.20833432674408
93,gaussian_noise,218,3.211009129881859,4.58715558052063,3.669724613428116,2.752293460071087,24.31192547082901,0.917430967092514,1.834862120449543
94,gaussian_noise,293,22.525596618652344,19.453924894332886,16.723549365997314,37.20136284828186,29.69283163547516,2.7303755283355713,-17.747437953948975
95,gaussian_noise,38,63.15789222717285,44.736841320991516,52.63158082962036,23.68421107530594,44.736841320991516,-7.894739508628845,21.052630245685577
96,gaussian_noise,215,4.1860464960336685,3.7209302186965942,4.1860464960336685,10.232558101415634,24.186046421527863,-0.4651162773370743,-6.51162788271904
97,gaussian_noise,170,30.000001192092896,30.588236451148987,20.000000298023224,15.882353484630585,23.52941185235977,10.588236153125763,14.705882966518402
98,gaussian_noise,66,19.696970283985138,15.15151560306549,10.606060922145844,27.272728085517883,30.30303120613098,4.545454680919647,-12.121212482452393
99,gaussian_noise,145,10.34482717514038,9.655172377824783,8.275862038135529,25.517240166664124,28.275862336158752,1.3793103396892548,-15.86206778883934
0,gaussian_blur,178,25.280898809432983,28.651684522628784,20.78651636838913,28.651684522628784,30.337080359458923,7.8651681542396545,0.0
1,gaussian_blur,99,11.11111119389534,16.161616146564484,14.141413569450378,20.202019810676575,21.212121844291687,2.0202025771141052,-4.040403664112091
2,gaussian_blur,140,1.4285714365541935,1.4285714365541935,0.0,2.142857201397419,30.714285373687744,1.4285714365541935,-0.7142857648432255
3,gaussian_blur,216,12.037037312984467,1.3888888992369175,0.46296296641230583,2.777777798473835,26.851850748062134,0.9259259328246117,-1.3888888992369175
4,gaussian_blur,105,6.666667014360428,4.76190485060215,2.857143059372902,6.666667014360428,31.42857253551483,1.904761791229248,-1.904762163758278
5,gaussian_blur,158,32.91139304637909,24.05063360929489,25.949367880821228,22.78481125831604,25.949367880821228,-1.8987342715263367,1.2658223509788513
6,gaussian_blur,261,46.74329459667206,28.735631704330444,36.01532578468323,11.49425283074379,19.157087802886963,-7.279694080352783,17.241378873586655
7,gaussian_blur,197,19.28934007883072,20.304568111896515,16.243654489517212,23.85786771774292,9.64467003941536,4.060913622379303,-3.553299605846405
8,gaussian_blur,193,15.025906264781952,10.880828648805618,11.917097866535187,9.326424449682236,23.31606149673462,-1.0362692177295685,1.5544041991233826
9,gaussian_blur,176,18.18181872367859,26.13636553287506,19.31818276643753,24.43181872367859,30.68181872367859,6.8181827664375305,1.7045468091964722
10,gaussian_blur,282,15.602836012840271,12.056737393140793,13.829787075519562,8.865247666835785,39.36170041561127,-1.773049682378769,3.191489726305008
11,gaussian_blur,180,66.11111164093018,40.00000059604645,52.222222089767456,13.88888955116272,32.777777314186096,-12.222221493721008,26.111111044883728
12,gaussian_blur,164,17.68292635679245,19.512194395065308,18.90243887901306,20.73170691728592,24.99999850988388,0.6097555160522461,-1.2195125222206116
13,gaussian_blur,80,40.00000059604645,42.500001192092896,20.000000298023224,72.50000238418579,22.50000089406967,22.50000089406967,-30.000001192092896
14,gaussian_blur,71,67.60563254356384,43.661969900131226,63.38028311729431,16.90140813589096,19.718310236930847,-19.718313217163086,26.760561764240265
15,gaussian_blur,236,0.0,0.0,0.0,0.0,64.83050584793091,0.0,0.0
16,gaussian_blur,21,61.90476417541504,52.3809552192688,42.85714328289032,61.90476417541504,52.3809552192688,9.523811936378479,-9.52380895614624
17,gaussian_blur,87,62.068963050842285,32.18390941619873,31.034481525421143,43.67816150188446,50.574713945388794,1.149427890777588,-11.49425208568573
18,gaussian_blur,10,10.000000149011612,0.0,0.0,10.000000149011612,20.000000298023224,0.0,-10.000000149011612
19,gaussian_blur,91,51.64835453033447,41.75824224948883,49.450549483299255,20.879121124744415,25.27472674846649,-7.692307233810425,20.879121124744415
20,gaussian_blur,152,73.02631735801697,32.236841320991516,32.894736528396606,13.815788924694061,33.5526317358017,-0.6578952074050903,18.421052396297455
21,gaussian_blur,242,0.413223123177886,0.0,0.0,0.0,65.2892529964447,0.0,0.0
22,gaussian_blur,175,52.57142782211304,57.14285373687744,43.99999976158142,61.71428561210632,25.142857432365417,13.14285397529602,-4.571431875228882
23,gaussian_blur,140,39.28571343421936,26.428571343421936,25.0,18.571428954601288,35.71428656578064,1.428571343421936,7.857142388820648
24,gaussian_blur,179,1.6759775578975677,1.6759775578975677,1.6759775578975677,5.586592108011246,27.374300360679626,0.0,-3.910614550113678
25,gaussian_blur,36,33.33333432674408,38.88888955116272,30.55555522441864,36.11111044883728,36.11111044883728,8.33333432674408,2.7777791023254395
26,gaussian_blur,284,72.88732528686523,45.42253315448761,43.309858441352844,24.6478870511055,26.408448815345764,2.1126747131347656,20.77464610338211
27,gaussian_blur,195,54.35897707939148,40.512821078300476,12.820513546466827,82.56410360336304,36.92307770252228,27.69230753183365,-42.05128252506256
28,gaussian_blur,26,15.384615957736969,23.076924681663513,23.076924681663513,23.076924681663513,30.769231915473938,0.0,0.0
29,gaussian_blur,382,45.81151902675629,39.00523483753204,15.706805884838104,85.34031510353088,26.178011298179626,23.29842895269394,-46.33508026599884
30,gaussian_blur,275,31.999999284744263,21.81818187236786,28.00000011920929,15.999999642372131,20.363636314868927,-6.181818246841431,5.8181822299957275
31,gaussian_blur,202,68.81188154220581,25.74257254600525,27.72277295589447,19.8019802570343,48.51485192775726,-1.9802004098892212,5.940592288970947
32,gaussian_blur,198,32.32323229312897,23.73737394809723,25.757575035095215,17.171716690063477,56.060606241226196,-2.020201086997986,6.565657258033752
33,gaussian_blur,264,16.66666716337204,12.5,9.469696879386902,14.772728085517883,19.31818276643753,3.030303120613098,-2.2727280855178833
34,gaussian_blur,102,24.50980544090271,20.588235557079315,24.50980544090271,9.803921729326248,6.862745434045792,-3.9215698838233948,10.784313827753067
35,gaussian_blur,175,66.28571152687073,34.285715222358704,25.71428418159485,46.28571271896362,46.85714244842529,8.571431040763855,-11.99999749660492
36,gaussian_blur,18,11.11111119389534,16.66666716337204,5.55555559694767,27.77777910232544,22.22222238779068,11.11111156642437,-11.1111119389534
37,gaussian_blur,80,28.749999403953552,21.250000596046448,31.25,7.500000298023224,37.5,-9.999999403953552,13.750000298023224
38,gaussian_blur,25,75.99999904632568,43.99999976158142,39.99999761581421,19.999998807907104,68.00000071525574,4.000002145767212,24.000000953674316
39,gaussian_blur,160,58.75000357627869,40.00000059604645,53.125,16.875000298023224,23.125000298023224,-13.124999403953552,23.125000298023224
40,gaussian_blur,250,1.2000000104308128,0.4000000189989805,0.800000037997961,1.2000000104308128,38.80000114440918,-0.4000000189989805,-0.7999999914318323
41,gaussian_blur,100,11.999999731779099,8.999999612569809,9.999999403953552,7.999999821186066,9.999999403953552,-0.9999997913837433,0.9999997913837433
42,gaussian_blur,320,49.68750178813934,49.37500059604645,46.875,49.37500059604645,23.4375,2.5000005960464478,0.0
43,gaussian_blur,198,7.070706784725189,5.050504952669144,5.55555559694767,5.050504952669144,48.98989796638489,-0.5050506442785263,0.0
44,gaussian_blur,74,20.270270109176636,14.864864945411682,17.56756752729416,13.513514399528503,39.18918967247009,-2.702702581882477,1.3513505458831787
45,gaussian_blur,13,61.538463830947876,15.384615957736969,46.153849363327026,7.6923079788684845,38.46153914928436,-30.769233405590057,7.6923079788684845
46,gaussian_blur,79,11.39240562915802,5.0632912665605545,5.0632912665605545,2.5316456332802773,25.316455960273743,0.0,2.5316456332802773
47,gaussian_blur,32,53.125,43.75,40.625,50.0,37.5,3.125,-6.25
48,gaussian_blur,161,1.2422360479831696,3.105590119957924,2.484472095966339,0.6211180239915848,50.93168020248413,0.6211180239915848,2.484472095966339
49,gaussian_blur,202,15.346534550189972,17.326731979846954,12.871286273002625,23.762375116348267,7.425742596387863,4.45544570684433,-6.435643136501312
50,gaussian_blur,121,46.28098905086517,36.36363446712494,44.62809860706329,19.83470916748047,23.140494525432587,-8.264464139938354,16.52892529964447
51,gaussian_blur,12,0.0,0.0,0.0,0.0,16.66666716337204,0.0,0.0
52,gaussian_blur,24,50.0,29.16666865348816,45.83333432674408,16.66666716337204,25.0,-16.66666567325592,12.50000149011612
53,gaussian_blur,121,18.18181723356247,25.619834661483765,14.876031875610352,28.925618529319763,36.36363446712494,10.743802785873413,-3.3057838678359985
54,gaussian_blur,237,29.113921523094177,30.379745364189148,29.113921523094177,21.51898592710495,27.848100662231445,1.2658238410949707,8.860759437084198
55,gaussian_blur,210,69.52381134033203,35.71428656578064,28.095239400863647,26.1904776096344,51.90476179122925,7.619047164916992,9.52380895614624
56,gaussian_blur,118,18.644067645072937,16.949152946472168,18.644067645072937,11.016949266195297,33.898305892944336,-1.694914698600769,5.932203680276871
57,gaussian_blur,117,34.18803513050079,34.18803513050079,31.623932719230652,29.05983030796051,26.49572789669037,2.5641024112701416,5.128204822540283
58,gaussian_blur,28,3.57142873108387,3.57142873108387,0.0,3.57142873108387,28.57142984867096,3.57142873108387,0.0
59,gaussian_blur,94,37.23404109477997,44.680848717689514,38.29787075519562,55.31914830207825,38.29787075519562,6.3829779624938965,-10.638299584388733
60,gaussian_blur,475,14.947368204593658,6.105262786149979,4.6315789222717285,9.263157844543457,29.894736409187317,1.4736838638782501,-3.1578950583934784
61,gaussian_blur,15,6.666667014360428,6.666667014360428,6.666667014360428,0.0,33.33333432674408,0.0,6.666667014360428
62,gaussian_blur,75,17.33333319425583,15.999999642372131,17.33333319425583,15.999999642372131,38.66666853427887,-1.3333335518836975,0.0
63,gaussian_blur,215,36.7441862821579,25.581395626068115,26.04651153087616,11.162790656089783,25.581395626068115,-0.46511590480804443,14.418604969978333
64,gaussian_blur,127,22.834645211696625,22.047244012355804,21.259842813014984,18.897637724876404,15.748031437397003,0.7874011993408203,3.1496062874794006
65,gaussian_blur,152,19.078947603702545,9.210526198148727,9.868421405553818,9.210526198148727,25.65789520740509,-0.6578952074050903,0.0
66,gaussian_blur,194,2.5773195549845695,2.0618556067347527,2.0618556067347527,3.0927833169698715,31.443297863006592,0.0,-1.0309277102351189
67,gaussian_blur,82,19.512194395065308,25.609755516052246,19.512194395065308,39.024388790130615,30.487802624702454,6.0975611209869385,-13.41463327407837
68,gaussian_blur,229,17.030568420886993,14.847162365913391,6.113537400960922,27.074235677719116,34.06113684177399,8.733624964952469,-12.227073311805725
69,gaussian_blur,142,15.492957830429077,19.718310236930847,18.309858441352844,28.87323796749115,28.87323796749115,1.408451795578003,-9.154927730560303
70,gaussian_blur,77,61.03895902633667,33.766233921051025,27.272728085517883,28.57142984867096,49.35064911842346,6.493505835533142,5.194804072380066
71,gaussian_blur,36,11.11111119389534,13.88888955116272,11.11111119389534,11.11111119389534,61.11111044883728,2.7777783572673798,2.7777783572673798
72,gaussian_blur,161,42.85714328289032,27.950310707092285,27.950310707092285,21.118012070655823,39.751553535461426,0.0,6.832298636436462
73,gaussian_blur,228,26.754385232925415,28.070175647735596,25.438597798347473,16.66666716337204,21.49122804403305,2.6315778493881226,11.403508484363556
74,gaussian_blur,164,68.29267740249634,45.121949911117554,45.7317054271698,20.121949911117554,27.439022064208984,-0.6097555160522461,25.0
75,gaussian_blur,200,28.999999165534973,36.49999797344208,18.50000023841858,51.499998569488525,19.999998807907104,17.9999977350235,-15.000000596046448
76,gaussian_blur,167,50.29940605163574,40.71856439113617,38.922157883644104,23.353293538093567,22.754491865634918,1.7964065074920654,17.365270853042603
77,gaussian_blur,172,36.04651093482971,26.744186878204346,34.302324056625366,13.953489065170288,27.906978130340576,-7.5581371784210205,12.790697813034058
78,gaussian_blur,98,10.204081237316132,10.204081237316132,11.224489659070969,13.265305757522583,35.7142835855484,-1.020408421754837,-3.0612245202064514
79,gaussian_blur,18,55.55555820465088,44.44444477558136,44.44444477558136,16.66666716337204,16.66666716337204,0.0,27.77777761220932
80,gaussian_blur,80,68.75,36.250001192092896,40.00000059604645,21.250000596046448,28.749999403953552,-3.7499994039535522,15.000000596046448
81,gaussian_blur,17,5.882352963089943,5.882352963089943,5.882352963089943,5.882352963089943,17.64705926179886,0.0,0.0
82,gaussian_blur,163,11.042944341897964,16.564416885375977,10.429447889328003,15.337422490119934,20.858895778656006,6.134968996047974,1.2269943952560425
83,gaussian_blur,509,58.74263644218445,35.9528511762619,33.79175066947937,22.593320906162262,47.740671038627625,2.1611005067825317,13.35953027009964
84,gaussian_blur,254,68.11023354530334,42.12598502635956,46.45669162273407,17.322835326194763,29.527559876441956,-4.330706596374512,24.803149700164795
85,gaussian_blur,222,58.10810923576355,35.13513505458832,38.288289308547974,20.720721781253815,27.927929162979126,-3.1531542539596558,14.414413273334503
86,gaussian_blur,40,10.000000149011612,10.000000149011612,10.000000149011612,2.500000037252903,27.500000596046448,0.0,7.500000111758709
87,gaussian_blur,150,24.666666984558105,20.000000298023224,22.66666740179062,14.666667580604553,17.33333319425583,-2.666667103767395,5.333332717418671
88,gaussian_blur,77,40.25973975658417,31.168830394744873,29.870128631591797,12.987013161182404,32.46753215789795,1.2987017631530762,18.18181723356247
89,gaussian_blur,155,12.903225421905518,12.903225421905518,12.25806400179863,9.677419066429138,54.19355034828186,0.6451614201068878,3.2258063554763794
90,gaussian_blur,155,25.161290168762207,18.0645152926445,20.000000298023224,12.903225421905518,23.87096732854843,-1.9354850053787231,5.161289870738983
91,gaussian_blur,183,2.185792289674282,2.185792289674282,2.185792289674282,3.2786883413791656,26.229506731033325,0.0,-1.0928960517048836
92,gaussian_blur,96,45.83333432674408,33.33333432674408,19.79166716337204,73.95833730697632,29.16666865348816,13.54166716337204,-40.62500298023224
93,gaussian_blur,218,2.293577790260315,3.669724613428116,3.211009129881859,5.045871436595917,58.25687646865845,0.458715483546257,-1.376146823167801
94,gaussian_blur,293,18.0887371301651,18.771331012248993,14.33447003364563,20.477814972400665,18.771331012248993,4.436860978603363,-1.7064839601516724
95,gaussian_blur,38,36.84210479259491,50.0,28.947368264198303,60.52631735801697,31.578946113586426,21.052631735801697,-10.526317358016968
96,gaussian_blur,215,5.581395328044891,3.7209302186965942,3.7209302186965942,5.581395328044891,34.88371968269348,0.0,-1.8604651093482971
97,gaussian_blur,170,42.941176891326904,32.35294222831726,37.05882430076599,17.058824002742767,21.764706075191498,-4.7058820724487305,15.294118225574493
98,gaussian_blur,66,15.15151560306549,13.636364042758942,12.121212482452393,13.636364042758942,25.757575035095215,1.515151560306549,0.0
99,gaussian_blur,145,10.34482717514038,11.034482717514038,9.655172377824783,10.34482717514038,39.31034505367279,1.3793103396892548,0.6896555423736572
