client,bank,context,ROT_SCORE,direction_errors,direction_ranks,current_state,current_tie_mask,clean_surrogate_state,clean_surrogate_tie_mask
1,A,gaussian_noise,"[0.18457944865718656, 0.19468061960788077, 0.19288333874789362, 0.1859467539084198, 0.18713403699724598]","[[0.21990176338573092, 0.14925713392864218], [0.2099651348981506, 0.17939610431761094], [0.21441171015597726, 0.17135496733980998], [0.21956429632109922, 0.15232921149574039], [0.21710107402908144, 0.15716699996541053]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,1,2
1,A,gaussian_blur,"[0.21277472130204866, 0.19514997854162747, 0.22140249287108255, 0.21160066788980922, 0.21522591591960302]","[[0.23335937591823921, 0.19219006668585809], [0.20709252329322178, 0.18320743379003313], [0.22922011959720465, 0.21358486614496047], [0.23006715687182436, 0.19313417890779408], [0.23152059391167565, 0.1989312379275304]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
1,B,clean,"[0.18985582224360312, 0.18420491970523706, 0.18474004351249335, 0.19416897888641937, 0.1873590107761106]","[[0.22661764188136196, 0.15309400260584427], [0.217725194722116, 0.15068464468835813], [0.22561297208439407, 0.14386711494059262], [0.2295168008361062, 0.15882115693673252], [0.22579363113794013, 0.14892439041428113]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
1,B,brightness_dark,"[0.20203336304342628, 0.21433065960049777, 0.20992120444730258, 0.20521436582012137, 0.20434822122007998]","[[0.2500293658013375, 0.1540373602855151], [0.2537514833764657, 0.17490983582452985], [0.2768921220500854, 0.14295028684451977], [0.25401403612710505, 0.15641469551313772], [0.26401166722718894, 0.14468477521297102]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,1,2
1,B,contrast_low,"[0.2294510156421611, 0.2533585261635528, 0.2318426572279916, 0.23899654409380555, 0.24153529923458195]","[[0.24265809576930555, 0.21624393551501667], [0.3048187795826062, 0.20189827274449942], [0.29141245764764845, 0.17227285680833476], [0.23403968431998026, 0.2439534038676308], [0.2777978583655367, 0.20527274010362717]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,1,2
1,B,gaussian_noise,"[0.18457944865718656, 0.19377528226279214, 0.1905548098853977, 0.18651634440833567, 0.1878633529159332]","[[0.21990176338573092, 0.14925713392864218], [0.2096192273306572, 0.1779313371949271], [0.21235784394245033, 0.16875177582834505], [0.22018988306704826, 0.15284280574962308], [0.21790250835763617, 0.1578241974742302]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,1,2
1,B,gaussian_blur,"[0.21277472130204866, 0.19577103891015155, 0.22044857549638364, 0.21238531631927535, 0.21503951304222577]","[[0.23335937591823921, 0.19219006668585809], [0.2065865011297161, 0.184955576690587], [0.22747832745401175, 0.21341882353875552], [0.23265113158774242, 0.19211950105080827], [0.23162942242191456, 0.19844960366253697]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
2,A,clean,"[0.2220156687795874, 0.24852202954165598, 0.20378863001904102, 0.2103918869646914, 0.22390884883017337]","[[0.21026976614284748, 0.2337615714163273], [0.22363154958565712, 0.27341250949765483], [0.20376097802356882, 0.2038162820145132], [0.20431842305751272, 0.21646535087187013], [0.21464275888034004, 0.2331749387800067]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
2,A,brightness_dark,"[0.2522455582075891, 0.23282747401358073, 0.23442009744974115, 0.2524318179909064, 0.24661741205830046]","[[0.21510905687171739, 0.28938205954346075], [0.1945049283284214, 0.2711500196987401], [0.21599132861490306, 0.25284886628457925], [0.2186571716436128, 0.2862064643382], [0.2141320171829208, 0.2791028069336801]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
2,A,contrast_low,"[0.36472812353492257, 0.34197091369594823, 0.31870517925757985, 0.35021873439570494, 0.374794127822135]","[[0.2828005368977492, 0.4466557101720959], [0.31177663863745353, 0.37216518875444293], [0.25158632085081967, 0.38582403766434004], [0.29585147667180645, 0.40458599211960344], [0.29354969911913165, 0.45603855652513836]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
2,A,gaussian_noise,"[0.22120343124818914, 0.24997512613353562, 0.2011592062584422, 0.21143288698198637, 0.21949038046139102]","[[0.2028408626688652, 0.23956599982751312], [0.21916583864318118, 0.28078441362389006], [0.1946657021611537, 0.2076527103557307], [0.1968270886536618, 0.2260386853103109], [0.20311881145734761, 0.23586194946543443]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
2,A,gaussian_blur,"[0.26122528038512827, 0.2832489601652376, 0.2472882596417617, 0.25411015620725386, 0.2671232946970323]","[[0.2463244408326683, 0.2761261199375882], [0.24027538693659795, 0.3262225333938772], [0.2581300071104204, 0.23644651217310306], [0.24242862482992855, 0.26579168758457916], [0.26178938439333954, 0.272457205000725]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
2,B,clean,"[0.2220156687795874, 0.24582907877509447, 0.2082767136245114, 0.20952416598683804, 0.22382981799069207]","[[0.21026976614284748, 0.2337615714163273], [0.22156899281323034, 0.2700891647369586], [0.20253949236933053, 0.21401393487969225], [0.2041127194677684, 0.21493561250590765], [0.21436937843505194, 0.2332902575463322]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
2,B,brightness_dark,"[0.2522455582075891, 0.23245607162117865, 0.23911225516542126, 0.24920782297702462, 0.24654142921695182]","[[0.21510905687171739, 0.28938205954346075], [0.19395769502983465, 0.2709544482125227], [0.2187551143135098, 0.2594693960173327], [0.21387120795601805, 0.2845444379980312], [0.214466500237085, 0.2786163581968187]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
2,B,contrast_low,"[0.36472812353492257, 0.33914338896326673, 0.3133081661030412, 0.35218570291202966, 0.37756325146464553]","[[0.2828005368977492, 0.4466557101720959], [0.30978185550415327, 0.3685049224223802], [0.25858119829065185, 0.3680351339154305], [0.28630178456271344, 0.41806962126134584], [0.2942047555044733, 0.46092174742481784]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
2,B,gaussian_noise,"[0.22120343124818914, 0.24745471822962023, 0.20436916297027358, 0.21015077514662198, 0.2195333702955084]","[[0.2028408626688652, 0.23956599982751312], [0.21784173119809935, 0.2770677052611411], [0.19291595459130395, 0.21582237134924318], [0.19632805770594874, 0.2239734925872952], [0.20291327009051927, 0.2361534705004975]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
2,B,gaussian_blur,"[0.26122528038512827, 0.2815270901438448, 0.2565892553169553, 0.2519670719778986, 0.2685579251397939]","[[0.2463244408326683, 0.2761261199375882], [0.23774694141902578, 0.3253072388686638], [0.2585202373690634, 0.25465827326484725], [0.2430147009060784, 0.26091944304971876], [0.26311704704596944, 0.2739988032336183]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,2,4
3,A,clean,"[0.3096540786400026, 0.3243016840000846, 0.32353037709695476, 0.33317332840977254, 0.3097287530069561]","[[0.2109914616019341, 0.4083166956780711], [0.19118125525246915, 0.4574221127477], [0.1977382198225408, 0.44932253437136876], [0.21663815369923692, 0.44970850312030813], [0.2042284510969014, 0.4152290549170109]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,0,1
3,A,brightness_dark,"[0.3048697921834177, 0.2923705130215283, 0.31461383430506207, 0.31835991669925956, 0.29242997975054164]","[[0.21370765167265016, 0.3960319326941853], [0.195961594853285, 0.38877943118977154], [0.1829606183675312, 0.44626705024259294], [0.209372610737449, 0.42734722266107006], [0.1974286764491179, 0.3874312830519654]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,0,1
3,A,contrast_low,"[0.503263602964525, 0.5197048502537474, 0.46208849801184715, 0.5247422257912515, 0.5386307967691676]","[[0.5297055271648976, 0.47682167876415243], [0.4880115527353245, 0.5513981477721701], [0.41164854757565256, 0.5125284484480417], [0.5914427178779855, 0.4580417337045176], [0.5553643268053268, 0.5218972667330084]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,0,1
3,A,gaussian_noise,"[0.2919141397792554, 0.29960662843501795, 0.27474338440541024, 0.28873093082787676, 0.27953452860238115]","[[0.24587940547272735, 0.3379488740857835], [0.22366823553172593, 0.37554502133831], [0.2223226189781907, 0.32716414983262976], [0.23961314212846946, 0.33784871952728407], [0.22966419586830317, 0.3294048613364592]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,0,1
3,A,gaussian_blur,"[0.32393633058293403, 0.34967333829414526, 0.31976159052410397, 0.3231695053811323, 0.3355133119903838]","[[0.28024622979908054, 0.36762643136678747], [0.20488449294848704, 0.4944621836398035], [0.24113579935954527, 0.39838738168866267], [0.2669872925337612, 0.3793517182285034], [0.2768210787167523, 0.3942055452640153]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,0,1
3,B,clean,"[0.3096540786400026, 0.3195229389459439, 0.32489505787855777, 0.3290529678761306, 0.3103385705963385]","[[0.2109914616019341, 0.4083166956780711], [0.1935571344052984, 0.4454887434865894], [0.19490811828438231, 0.45488199747273317], [0.21924313012987556, 0.43886280562238567], [0.20413325312715616, 0.4165438880655209]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",0,1,0,1
3,B,brightness_dark,"[0.3048697921834177, 0.293589782283654, 0.31746074381140255, 0.3115973702750061, 0.2940755955836728]","[[0.21370765167265016, 0.3960319326941853], [0.1964236556594771, 0.3907559089078309], [0.18464087579659208, 0.45028061182621304], [0.2083706859365054, 0.4148240546135068], [0.1981675551565944, 0.38998363601075126]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,0,1
3,B,contrast_low,"[0.503263602964525, 0.5361936063701089, 0.46257176135240885, 0.525890485900411, 0.5454001798477021]","[[0.5297055271648976, 0.47682167876415243], [0.5247487658084229, 0.5476384469317951], [0.372524645532566, 0.5526188771722518], [0.5856280169272287, 0.4661529548735932], [0.5650628255239063, 0.5257375341714978]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,0,1
3,B,gaussian_noise,"[0.2919141397792554, 0.2989832106556358, 0.27798461826243626, 0.2874739095974007, 0.2788193312175897]","[[0.24587940547272735, 0.3379488740857835], [0.23029843536632438, 0.3676679859449473], [0.21397390260857763, 0.3419953339162949], [0.23964348131316288, 0.3353043378816385], [0.2292915593133127, 0.3283471031218668]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,0,1
3,B,gaussian_blur,"[0.32393633058293403, 0.3399039383924498, 0.3124946279855124, 0.3243571375767176, 0.33522446255553373]","[[0.28024622979908054, 0.36762643136678747], [0.2081222696122039, 0.4716856071726957], [0.24542358977927642, 0.3795656661917485], [0.2681245156681195, 0.3805897594853157], [0.2790333939308919, 0.3914155311801755]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,0,1
4,A,clean,"[0.3101460890550035, 0.2885322551656687, 0.3374866553501044, 0.30507138195509814, 0.31661462546398345]","[[0.21082705830448364, 0.40946511980552336], [0.18730784895718147, 0.389756661374156], [0.2112776981029386, 0.4636956125972702], [0.21349308247189103, 0.39664968143830526], [0.20694305089780335, 0.4262862000301636]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
4,A,brightness_dark,"[0.3268152761325898, 0.2784541937078812, 0.30291012384865007, 0.34009150423615314, 0.3207264535831438]","[[0.23155385044730545, 0.42207670181787416], [0.21178498526740155, 0.3451234021483609], [0.23420547008011533, 0.3716147776171848], [0.23382431277756682, 0.44635869569473946], [0.23707000573278206, 0.40438290143350547]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
4,A,contrast_low,"[0.2961374366848318, 0.23736236946694875, 0.2793738657168847, 0.286466133092206, 0.2864145321842334]","[[0.21472890552473234, 0.3775459678449312], [0.18787916770813728, 0.2868455712257602], [0.21152663902336116, 0.3472210924104083], [0.21719890406509962, 0.35573336211931234], [0.22157123747019242, 0.35125782689827434]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
4,A,gaussian_noise,"[0.2534643467739338, 0.21935347780950967, 0.239092892772177, 0.2617542282115765, 0.24642154870524918]","[[0.2024761194938932, 0.30445257405397447], [0.16743144456197084, 0.2712755110570485], [0.19194372837871843, 0.28624205716563556], [0.20448624110851496, 0.3190222153146381], [0.19611665106624288, 0.2967264463442555]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
4,A,gaussian_blur,"[0.3442699264442821, 0.29133085412876136, 0.31131452089621503, 0.33266712998026243, 0.34083887168828575]","[[0.2264538429843622, 0.462086009904202], [0.19125763069480461, 0.39140407756271806], [0.2210837685075065, 0.4015452732849236], [0.22690897935612417, 0.43842528060440067], [0.2257019727106096, 0.4559757706659619]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
4,B,clean,"[0.3101460890550035, 0.28624178321306326, 0.3246265678950869, 0.306444353949038, 0.31846970860433654]","[[0.21082705830448364, 0.40946511980552336], [0.18695595035361845, 0.38552761607250813], [0.2136164229010043, 0.4356367128891696], [0.21295251606935078, 0.3999361918287253], [0.20695932822496071, 0.4299800889837124]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
4,B,brightness_dark,"[0.3268152761325898, 0.2781900455856704, 0.3070671232445786, 0.3373797346735997, 0.3211268545005825]","[[0.23155385044730545, 0.42207670181787416], [0.2126771499641432, 0.34370294120719763], [0.2422903841254797, 0.37184386236367745], [0.23126829777719102, 0.44349117157000845], [0.23875054166779908, 0.4035031673333659]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
4,B,contrast_low,"[0.2961374366848318, 0.23840726393881528, 0.2843071100595168, 0.29312218283345376, 0.2861628124883943]","[[0.21472890552473234, 0.3775459678449312], [0.18639396942811148, 0.2904205584495191], [0.2182887048500451, 0.3503255152689885], [0.21929205682759662, 0.3669523088393109], [0.2221786926666307, 0.3501469323101579]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
4,B,gaussian_noise,"[0.2534643467739338, 0.22037979717898898, 0.23520823338497224, 0.2610051210768348, 0.2463254108304416]","[[0.2024761194938932, 0.30445257405397447], [0.16785538482715334, 0.2729042095308246], [0.18966613846748848, 0.280750328302456], [0.20427404138754976, 0.3177362007661199], [0.19629449873616683, 0.29635632292471636]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
4,B,gaussian_blur,"[0.3442699264442821, 0.29087494696559035, 0.3037356579100314, 0.33641038103234744, 0.3403357963635567]","[[0.2264538429843622, 0.462086009904202], [0.19019103203766763, 0.391558861893513], [0.22139863938082707, 0.38607267643923565], [0.22774027634431696, 0.4450804857203779], [0.22566679857855906, 0.4550047941485544]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
5,A,clean,"[0.37436183192492106, 0.36231796201014416, 0.40591095447024295, 0.36181384264745053, 0.3841288985910958]","[[0.4018701762367227, 0.3468534876131194], [0.43336561460905604, 0.2912703094112323], [0.43675564733910016, 0.37506626160138573], [0.3933669564518155, 0.33026072884308555], [0.41202673719526234, 0.3562310599869293]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,3,8
5,A,brightness_dark,"[0.3575028408859995, 0.34205642969516614, 0.36061751664188474, 0.3669259705560133, 0.3657054915997681]","[[0.40883206906029146, 0.30617361271170757], [0.4042015323594276, 0.2799113270309047], [0.4166529685900719, 0.3045820646936976], [0.44653806254379325, 0.2873138785682333], [0.4337249688805782, 0.297686014318958]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,3,8
5,A,contrast_low,"[0.6043313235579058, 0.49867787259716406, 0.5450574932441191, 0.5036241814846096, 0.6175909400702804]","[[0.5872110852845364, 0.6214515618312753], [0.4861901333211659, 0.5111656118731622], [0.5413119544072866, 0.5488030320809516], [0.4772174221834984, 0.5300309407857208], [0.6013121388039547, 0.6338697413366059]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,3,8
5,A,gaussian_noise,"[0.33134131329528094, 0.3179128797338022, 0.3311442230971313, 0.3440733328242709, 0.32704538357723667]","[[0.35832269101448294, 0.30435993557607893], [0.34092422594058897, 0.2949015335270154], [0.3553435009424233, 0.3069449452518393], [0.36870942207626695, 0.3194372435722748], [0.3503853013377444, 0.30370546581672897]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,3,8
5,A,gaussian_blur,"[0.4667142702276388, 0.41383302555440904, 0.45014600185346676, 0.4191474670528735, 0.46916508149513714]","[[0.543129300627387, 0.39029923982789055], [0.5069918126223398, 0.3206742384864783], [0.5025841157807807, 0.3977078879261529], [0.489856907607557, 0.34843802649818995], [0.5429398741701361, 0.39539028882013816]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,3,8
5,B,clean,"[0.37436183192492106, 0.3635660551126133, 0.3989368102947515, 0.36722519527931596, 0.3840725705351778]","[[0.4018701762367227, 0.3468534876131194], [0.43047048052402187, 0.2966616297012047], [0.4332943638909671, 0.3645792566985358], [0.39710689605365357, 0.3373434945049783], [0.41071163690752444, 0.35743350416283115]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
5,B,brightness_dark,"[0.3575028408859995, 0.3395786768832062, 0.35742047103777397, 0.3633601474220963, 0.3668807332299142]","[[0.40883206906029146, 0.30617361271170757], [0.3981541184126708, 0.2810032353537416], [0.4087315192360411, 0.3061094228395068], [0.43824410954456977, 0.2884761852996228], [0.43535407471932547, 0.29840739174050296]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
5,B,contrast_low,"[0.6043313235579058, 0.4899281287017958, 0.5337047732102831, 0.5237127857610889, 0.6234151676651404]","[[0.5872110852845364, 0.6214515618312753], [0.4780642471576699, 0.5017920102459218], [0.5499295994763952, 0.5174799469441709], [0.4853405166723565, 0.5620850548498213], [0.6029078678075128, 0.6439224675227679]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
5,B,gaussian_noise,"[0.33134131329528094, 0.3177044251359412, 0.3150482105840059, 0.344927480275648, 0.3244752608406646]","[[0.35832269101448294, 0.30435993557607893], [0.3403976433239706, 0.2950112069479118], [0.33892836284008104, 0.29116805832793075], [0.37056331589901215, 0.31929164465228393], [0.3472975197890755, 0.3016530018922536]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,1,2
5,B,gaussian_blur,"[0.4667142702276388, 0.412361323351321, 0.4424700513205454, 0.4260941753442471, 0.4717142537943597]","[[0.543129300627387, 0.39029923982789055], [0.5090063012126533, 0.3157163454899886], [0.5187589291840047, 0.3661811734570862], [0.49589106182679393, 0.3562972888617003], [0.5459651749125997, 0.39746333267611983]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
6,A,clean,"[0.4001011588919702, 0.3441624831432958, 0.3596156400312063, 0.3964190689703356, 0.38409955592097983]","[[0.38353679280714537, 0.416665524976795], [0.3397237243131361, 0.34860124197345543], [0.3485948866679964, 0.37063639339441623], [0.37827157328140437, 0.4145665646592668], [0.37224540502822995, 0.3959537068137297]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
6,A,brightness_dark,"[0.39872610903916694, 0.38564308533480945, 0.40819153045254547, 0.4236282600886897, 0.4145871325670274]","[[0.38394994637786894, 0.4135022717004649], [0.3494298374517487, 0.4218563332178702], [0.4053888278374448, 0.41099423306764615], [0.4118150396995591, 0.43544148047782033], [0.3910096146813037, 0.43816465045275105]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
6,A,contrast_low,"[0.6740755099883726, 0.48572005955219694, 0.562977576055041, 0.6696448329251933, 0.6427431363457623]","[[0.7493891100145087, 0.5987619099622364], [0.4177310764932062, 0.5537090426111877], [0.543186550926708, 0.5827686011833739], [0.8113871416248163, 0.5279025242255703], [0.6928979042483323, 0.5925883684431923]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
6,A,gaussian_noise,"[0.39348413427346624, 0.34613347672609196, 0.3418501547654694, 0.4124075650971649, 0.36405306128998605]","[[0.3511551618180695, 0.435813106728863], [0.30530127581752187, 0.386965677634662], [0.30962422481978613, 0.3740760847111527], [0.3620298524840321, 0.46278527771029776], [0.3289754967676469, 0.3991306258123251]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,1,2
6,A,gaussian_blur,"[0.4784634588653395, 0.3759870070019996, 0.42988141391979545, 0.4467569709140793, 0.4740155796866415]","[[0.43951390177402744, 0.5174130159566515], [0.32013739969807825, 0.4318366143059209], [0.37704920817110477, 0.48271361966848614], [0.4056296693337903, 0.4878842724943683], [0.43372922816628756, 0.5143019312069954]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
6,B,clean,"[0.4001011588919702, 0.3428176852577333, 0.3606676661181427, 0.39948001696359614, 0.3831432707740904]","[[0.38353679280714537, 0.416665524976795], [0.3406511328578625, 0.3449842376576041], [0.34477822279566983, 0.3765571094406156], [0.3815415764398435, 0.4174184574873488], [0.3721655261000129, 0.3941210154481679]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
6,B,brightness_dark,"[0.39872610903916694, 0.3855795114240861, 0.408910430827175, 0.42038090146437257, 0.4151405633713983]","[[0.38394994637786894, 0.4135022717004649], [0.3488366867851861, 0.422322336062986], [0.4070062105168793, 0.4108146511374707], [0.41316529532105156, 0.4275965076076935], [0.39366971727807964, 0.436611409464717]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
6,B,contrast_low,"[0.6740755099883726, 0.4946934828444185, 0.5719344704383016, 0.6786148621804817, 0.6434990564014449]","[[0.7493891100145087, 0.5987619099622364], [0.4353832789616188, 0.5540036867272182], [0.5880305177358757, 0.5558384231407276], [0.8110650368187633, 0.5461646875422003], [0.7012603424962742, 0.5857377703066154]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
6,B,gaussian_noise,"[0.39348413427346624, 0.34415612110347793, 0.3280986183018372, 0.4136210300910669, 0.3628373834494938]","[[0.3511551618180695, 0.435813106728863], [0.3057495869428407, 0.38256265526411515], [0.3052692364146485, 0.3509280001890258], [0.3649025097500755, 0.4623395504320583], [0.32829680997235644, 0.3973779569266312]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,1,2
6,B,gaussian_blur,"[0.4784634588653395, 0.3791126784748886, 0.4319390019481462, 0.4528033705669542, 0.4739046533788084]","[[0.43951390177402744, 0.5174130159566515], [0.3236712848386333, 0.43455407211114394], [0.39406159132417234, 0.4698164125721201], [0.40912804746527964, 0.4964786936686288], [0.43519621476772474, 0.512613091989892]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,1,2
7,A,clean,"[0.48762253050254584, 0.44709265605602394, 0.4364684303223219, 0.48195533483383207, 0.4697502826515884]","[[0.5135750712484555, 0.4616699897566362], [0.4455862428772203, 0.44859906923482756], [0.4775474481569564, 0.39538941248768744], [0.5189247329263091, 0.444985936741355], [0.4957249664383207, 0.4437755988648561]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
7,A,brightness_dark,"[0.37358448200954053, 0.36393315667931464, 0.35865808261629917, 0.3539479130311435, 0.37037840799278365]","[[0.3363459648544402, 0.41082299916464093], [0.35945791572279456, 0.3684083976358347], [0.3541674285903894, 0.363148736642209], [0.31700470999722424, 0.3908911160650627], [0.34673271070201805, 0.39402410528354925]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,2,4
7,A,contrast_low,"[0.5552583352608672, 0.42051441853518523, 0.5007761734605936, 0.5486974745557343, 0.5430041346944934]","[[0.563340339754323, 0.5471763307674115], [0.39655868048245435, 0.44447015658791605], [0.4924852572184128, 0.5090670897027743], [0.554059936527685, 0.5433350125837835], [0.5476391065554862, 0.5383691628335004]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
7,A,gaussian_noise,"[0.4267080956119288, 0.384948062535737, 0.3844549017226113, 0.4351892535967937, 0.4105992113931662]","[[0.43418462954709136, 0.4192315616767662], [0.34826107813454105, 0.4216350469369329], [0.3979004585136262, 0.3710093449315964], [0.44987502931853696, 0.42050347787505055], [0.41881907463405044, 0.40237934815228193]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
7,A,gaussian_blur,"[0.5892735735846619, 0.5016470496512913, 0.5320166295304878, 0.5555782668827527, 0.5909975895835056]","[[0.5978611521297255, 0.5806859950395985], [0.48510432389310776, 0.5181897754094748], [0.5657150015152295, 0.49831825754574605], [0.5669799507983442, 0.5441765829671613], [0.6053476761650733, 0.5766475030019377]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
7,B,clean,"[0.48762253050254584, 0.4463945677643307, 0.4232305796781742, 0.48610409006706434, 0.46702626190207497]","[[0.5135750712484555, 0.4616699897566362], [0.4474606961622561, 0.44532843936640526], [0.4736791953580622, 0.37278196399828617], [0.5217715504440792, 0.45043662969004955], [0.4945781909157775, 0.4394743328883724]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
7,B,brightness_dark,"[0.37358448200954053, 0.36486435522058513, 0.36633614949349025, 0.35860015373357695, 0.36987566748150424]","[[0.3363459648544402, 0.41082299916464093], [0.36205674682693745, 0.3676719636142328], [0.3668945493243, 0.36577774966268056], [0.31767320681790945, 0.39952710064924446], [0.34800737186488984, 0.3917439630981187]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",3,8,2,4
7,B,contrast_low,"[0.5552583352608672, 0.42467905336372747, 0.4862725973146028, 0.542024057486442, 0.5387825317999966]","[[0.563340339754323, 0.5471763307674115], [0.40075423938746846, 0.4486038673399865], [0.48201827861457014, 0.49052691601463555], [0.5473826952861544, 0.5366654196867297], [0.5455264348286214, 0.5320386287713719]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
7,B,gaussian_noise,"[0.4267080956119288, 0.38285167486998406, 0.3626426565093388, 0.43691261235990486, 0.407726976866467]","[[0.43418462954709136, 0.4192315616767662], [0.34684754745674573, 0.41885580228322244], [0.38015521936015334, 0.3451300936585242], [0.45082984037504514, 0.4229953843447646], [0.41600414497810634, 0.3994498087548276]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",2,4,2,4
7,B,gaussian_blur,"[0.5892735735846619, 0.5025624639967563, 0.5200287985840983, 0.5604048906313506, 0.5884331782636771]","[[0.5978611521297255, 0.5806859950395985], [0.48667539746714567, 0.518449530526367], [0.5533590117267642, 0.48669858544143263], [0.5691387511834971, 0.5516710300792041], [0.6044625551209591, 0.5724038014063952]]","[[40, 40], [40, 40], [40, 40], [40, 40], [40, 40]]",1,2,2,4
