client,bank,context,salt,valid_positive_P00_gain,P00_gain_contribution_exact,actual_macro_contribution_exact,capture_deficit_actual,capture_deficit_null_median,capture_deficit_null_p95,capture_deficit_percentile,capture_deficit_above_p95
69,A,contrast_low,T013-S1,True,10/503,6066958/82868747,0.3205753398604342,0.3205753398604342,1.6643864302666478,0.578125,False
70,A,contrast_low,T013-S1,True,18126201/170208142,52101571/170208142,0.0,0.0,0.0,0.9921875,False
71,A,contrast_low,T013-S1,True,1684871/42018450,5/751,1.0,1.0,1.0,1.0,False
72,A,contrast_low,T013-S1,True,2702284/21347175,6153879/14231450,-0.4178306203196999,-0.4178306203197,1.4743209818065015,0.515625,False
73,A,contrast_low,T013-S1,True,217671/959465,4439841/9594650,0.0,0.0,1.2314491441977418,0.7109375,False
74,A,contrast_low,T013-S1,True,100/1527,367834/456573,0.0,0.0,0.4615752508361196,0.9375,False
75,A,contrast_low,T013-S1,True,1727801/4306198,719621/4306198,0.717164380234375,0.0,0.717164380234375,0.984375,False
76,A,contrast_low,T013-S1,True,976411/13240617,580/1527,2.422777908073547,0.013642820492599905,1.0830677040713388,1.0,True
77,A,contrast_low,T013-S1,True,86995/571911,651355/1143822,0.0,0.0,1.5671590321282833,0.7421875,False
78,A,contrast_low,T013-S1,True,7844573/42018450,8404073/42018450,0.0,0.0,0.9999524512041637,0.71875,False
79,A,contrast_low,T013-S1,True,10/503,349599/7519850,1.6615451505016723,0.0,1.6615451505016723,0.9921875,False
80,A,contrast_low,T013-S1,True,40/1527,473255/1146777,0.0,0.0,0.75,0.8671875,False
81,A,contrast_low,T013-S1,True,5/377,0,1.0,1.0,1.0,1.0,False
82,A,contrast_low,T013-S1,True,12163/107445,12163/107445,0.0,0.5880703773740031,1.0,0.4921875,False
83,A,contrast_low,T013-S1,True,19988005/32276478,61246885/32276478,0.0,0.0,0.0,0.9921875,False
84,A,contrast_low,T013-S1,False,0,747320/768081,,,,,
85,A,contrast_low,T013-S1,True,7412/38175,36671/38175,0.0,0.0,1.5480976794387409,0.75,False
86,A,contrast_low,T013-S1,True,2521/75450,5050/256027,1.1983339944466482,0.39964299880999604,1.1983339944466482,1.0,False
87,A,contrast_low,T013-S1,True,2243741/27824550,45/751,1.1651260105333012,0.0,1.1651260105333012,1.0,False
88,A,contrast_low,T013-S1,True,6044/456573,89764/456573,0.0,0.9583521346726237,1.4690950572991048,0.421875,False
89,A,contrast_low,T013-S1,True,126812921/1056063710,1609907961263/8063046425850,0.0,0.0,1.0545365393168207,0.5234375,False
90,A,contrast_low,T013-S1,True,86064798/1158547325,626718394/3475641975,0.0,0.0,0.6431719582571572,0.703125,False
91,A,contrast_low,T013-S1,True,5/741,10/741,-1.0,-1.0,0.017241379310344862,0.8828125,False
92,A,contrast_low,T013-S1,True,66060/224549,3654/9763,0.0,0.0,0.0,1.0,False
93,A,contrast_low,T013-S1,True,3102304/42268733,5/379,0.8202513357814063,0.8202513357814063,1.0,0.90625,False
94,A,contrast_low,T013-S1,True,5631/7475,6065881/7519850,0.0,0.0,0.2010640501983043,0.9453125,False
95,A,contrast_low,T013-S1,True,625948/8499075,163440688/1442009725,0.0,0.0,0.0,1.0,False
96,A,contrast_low,T013-S1,True,10/741,639926/8674887,-2.9956521739130433,-2.9956521739130433,-0.6734782608695694,0.9375,False
97,A,contrast_low,T013-S1,True,70/503,330/503,0.0,0.0,2.9761904761904723,0.75,False
98,A,contrast_low,T013-S1,True,1271/12725,3429938/28669425,0.0,0.0,0.8012982251838434,0.75,False
99,A,contrast_low,T013-S1,True,976281581/5237647350,543655614637/2634536617050,0.0,0.26787026672379677,0.8942120254955419,0.5,False
0,A,contrast_low,T013-S2,True,1448/8671,999018/4413539,0.0,0.0,1.1201657458563536,0.515625,False
1,A,contrast_low,T013-S2,True,17348/650325,21698/650325,0.0,0.0,0.7500864652985935,0.9140625,False
2,A,contrast_low,T013-S2,True,5/741,5/741,0.0,0.0,0.0,0.9765625,False
3,A,contrast_low,T013-S2,True,45/379,125/758,0.1111111111111111,0.11111111111111116,0.2222222222222222,0.4296875,False
4,A,contrast_low,T013-S2,True,13/150,7/75,0.0,0.0,0.6925125473727338,0.5078125,False
5,A,contrast_low,T013-S2,True,633153/9531850,3342379/9531850,-0.3930282254052338,-0.39302822540523374,1.500668874663786,0.0,False
6,A,contrast_low,T013-S2,True,32560/377169,240060815/285894102,0.0,0.31726044226044225,1.0660957566465483,0.2734375,False
7,A,contrast_low,T013-S2,True,3662/17043,1375/17043,0.7179137083560896,0.3279628618241398,0.7179137083560896,0.9765625,False
8,A,contrast_low,T013-S2,True,2702890273/6340309950,960428/8499075,0.8127826926402203,0.0,0.9224684645568666,0.859375,False
9,A,contrast_low,T013-S2,True,52675/566254,37640/283127,0.43004560368131073,0.0,1.2866189306865314,0.7421875,False
10,A,contrast_low,T013-S2,True,82145/1125714,402925/1125714,0.0,0.0,2.811541652794764,0.5546875,False
11,A,contrast_low,T013-S2,True,52325/1133259,401843525/576828831,0.0,0.0,1.8604873387482082,0.515625,False
12,A,contrast_low,T013-S2,True,80/256027,86290/768081,0.0,0.0,21.96753522277323,0.6875,False
13,A,contrast_low,T013-S2,True,4789/17043,5017/17043,0.0,0.0,0.0,1.0,False
14,A,contrast_low,T013-S2,True,50/503,190/503,0.0,0.0,1.3987513935340021,0.90625,False
15,A,contrast_low,T013-S2,True,45/746,0,1.0,1.0,1.0,1.0,False
16,A,contrast_low,T013-S2,True,11462389/342886323,29613184/342886323,0.0,0.0,0.0,1.0,False
17,A,contrast_low,T013-S2,True,12009/224549,64355/224549,0.0,0.0,0.0,1.0,False
18,A,contrast_low,T013-S2,True,5/758,5/758,0.0,0.0,0.0,1.0,False
19,A,contrast_low,T013-S2,True,30/503,401635/1143822,0.0,0.0,1.0222222222222146,0.9296875,False
20,A,contrast_low,T013-S2,True,100/1527,1160/1527,0.0,0.0,1.6649999999999991,0.8515625,False
21,A,contrast_low,T013-S2,True,55/746,0,1.0,1.0,1.0,1.0,False
22,A,contrast_low,T013-S2,True,106162/451191,243002/451191,0.31745822422335673,0.0,0.6630809517529813,0.796875,False
23,A,contrast_low,T013-S2,True,5798945/859010322,43723030/143168387,0.0,0.0,0.0,0.9609375,False
24,A,contrast_low,T013-S2,True,1/150,10/1527,1.0,1.0,1.0,1.0,False
25,A,contrast_low,T013-S2,True,12107/226642,9860211/114000926,0.0,0.0,0.8765177170232097,0.5625,False
26,A,contrast_low,T013-S2,True,74942/456573,660982/456573,0.0,0.0,0.5941928424648395,0.84375,False
27,A,contrast_low,T013-S2,True,248/299,12/13,0.0,0.0,0.0,1.0,False
28,A,contrast_low,T013-S2,True,62623/2340325,997/37050,-0.005655536570695538,0.0,1.0,0.375,False
29,A,contrast_low,T013-S2,True,20/13,500/299,0.0,0.0,0.0,1.0,False
30,A,contrast_low,T013-S2,True,8057/37725,17506/37725,1.0,0.22446319970212236,1.525629887054735,0.9140625,False
31,A,contrast_low,T013-S2,True,61302/224549,188377/224549,0.0,0.0,0.0,1.0,False
32,A,contrast_low,T013-S2,True,8354140/429505161,130971095/429505161,0.0,-0.006118010950259434,0.0,0.984375,False
33,A,contrast_low,T013-S2,True,45310/280839,18035/93613,0.37828293974839994,0.0,0.5502648421981902,0.84375,False
34,A,contrast_low,T013-S2,True,1287356505/47492240419,15178767245/142476721257,0.0,0.0,1.001139364525395,0.6953125,False
35,A,contrast_low,T013-S2,True,95869/224549,176606/224549,0.0,0.0,0.0,1.0,False
36,A,contrast_low,T013-S2,True,2/299,6044/456573,0.0,0.0,1.0,0.7578125,False
37,A,contrast_low,T013-S2,True,5210/768081,103047505/576828831,0.0,7.838771593090211,8.459545084864446,0.046875,False
38,A,contrast_low,T013-S2,True,15/751,90/751,0.0,0.0,0.0,1.0,False
39,A,contrast_low,T013-S2,True,310/1509,420/503,0.0,0.0,0.6499999999999915,0.9453125,False
40,A,contrast_low,T013-S2,False,0,497/37050,,,,,
41,A,contrast_low,T013-S2,True,52913/984561,258078/4266431,0.0,0.24948928634709555,0.24948928634709555,0.484375,False
42,A,contrast_low,T013-S2,True,62604883/342002778,170756323/171001389,0.0,0.0,0.20575794383323098,0.8359375,False
43,A,contrast_low,T013-S2,True,5625/141367,65/758,-0.16044444444444445,-0.1604444444444444,0.3368888888888889,0.015625,False
44,A,contrast_low,T013-S2,True,10/751,114275/1146777,0.0,0.0,0.0,0.984375,False
45,A,contrast_low,T013-S2,True,20/1509,25045/377753,0.0,0.0,0.0,0.953125,False
46,A,contrast_low,T013-S2,True,3109/18650,2239/27975,0.5598799185161359,0.0,0.8800257317465423,0.890625,False
47,A,contrast_low,T013-S2,True,15875993/338844441,42916156/338844441,0.0,0.0,0.0,0.984375,False
48,A,contrast_low,T013-S2,True,2133800/53295359,1890/142883,0.6696175836535758,0.6696175836535758,1.0,0.703125,False
49,A,contrast_low,T013-S2,True,199/741,1640/5681,0.0,0.6233340616124099,0.6233340616124099,0.296875,False
50,A,contrast_low,T013-S2,True,42545/377753,220/503,0.0,0.0,1.5617045816921744,0.8359375,False
51,A,contrast_low,T013-S2,False,0,0,,,,,
52,A,contrast_low,T013-S2,True,10/1509,83345/1143822,0.0,0.0,0.0,0.96875,False
53,A,contrast_low,T013-S2,True,1216/8671,1216/8671,0.0,0.0,0.8577302631578947,0.8515625,False
54,A,contrast_low,T013-S2,False,-9760/768081,58683475/194068466,,,,,
55,A,contrast_low,T013-S2,True,160/751,1041175/1133259,0.0,0.0,0.0,1.0,False
56,A,contrast_low,T013-S2,True,2560/372723,6239445/63238669,1.947265625,0.0,3.8831578462671907,0.921875,False
57,A,contrast_low,T013-S2,True,69713429/433744350,6252382207/26964440425,0.3323493998102327,0.0,0.7501786287650051,0.8203125,False
58,A,contrast_low,T013-S2,False,0,2/299,,,,,
59,A,contrast_low,T013-S2,True,2049371/16998150,1119151907/4326029175,0.0,0.0,0.0,0.984375,False
60,A,contrast_low,T013-S2,True,90/379,145/379,0.4722222222222222,0.4722222222222222,0.4722222222222222,0.96875,False
61,A,contrast_low,T013-S2,True,1/150,0,1.0,0.0,1.0,1.0,False
62,A,contrast_low,T013-S2,True,253891/9531850,98705/1157466,0.7535031437375357,0.7535031437375357,0.996432086345383,0.9296875,False
63,A,contrast_low,T013-S2,True,693133919/9485800350,59355/125723,0.19174385404734465,0.19174385404734462,0.45083459550044036,0.75,False
64,A,contrast_low,T013-S2,True,2050991/27824550,943536401/4720898650,-0.5392398113887384,0.0,0.11905837226979393,0.4609375,False
65,A,contrast_low,T013-S2,True,71/150,71/150,0.0,0.0,0.2746478873239401,0.9453125,False
66,A,contrast_low,T013-S2,True,7525/566254,34140835/864669858,0.0,0.0,0.5002990033222591,0.9296875,False
67,A,contrast_low,T013-S2,True,14757330763/245662219725,48863746/488394075,0.0,0.33272407689138406,1.22321368802405,0.4765625,False
68,A,contrast_low,T013-S2,True,88/299,463/17342,1.0001959247648904,0.0,1.0001959247648904,0.96875,False
69,A,contrast_low,T013-S2,True,10/503,6066958/82868747,0.3205753398604342,0.3205753398604342,1.6601517055237562,0.546875,False
70,A,contrast_low,T013-S2,True,18126201/170208142,52101571/170208142,0.0,0.0,0.0,0.9921875,False
71,A,contrast_low,T013-S2,True,1684871/42018450,5/751,1.0,1.0,1.0,1.0,False
72,A,contrast_low,T013-S2,True,2702284/21347175,6153879/14231450,-0.4178306203196999,-0.4178306203197,1.4743209818065015,0.515625,False
73,A,contrast_low,T013-S2,True,217671/959465,4439841/9594650,0.0,0.0,1.2314491441977418,0.703125,False
74,A,contrast_low,T013-S2,True,100/1527,367834/456573,0.0,0.0,0.49357859531772574,0.9375,False
75,A,contrast_low,T013-S2,True,1727801/4306198,719621/4306198,0.717164380234375,0.0,0.717164380234375,0.984375,False
76,A,contrast_low,T013-S2,True,976411/13240617,580/1527,2.422777908073547,0.013642820492599905,1.0830677040713388,1.0,True
77,A,contrast_low,T013-S2,True,86995/571911,651355/1143822,0.0,0.0,1.6542904764641646,0.7578125,False
78,A,contrast_low,T013-S2,True,7844573/42018450,8404073/42018450,0.0,0.0,0.9999524512041637,0.703125,False
79,A,contrast_low,T013-S2,True,10/503,349599/7519850,1.6615451505016723,0.0,1.6615451505016723,0.984375,False
80,A,contrast_low,T013-S2,True,40/1527,473255/1146777,0.0,0.0,0.75,0.8515625,False
81,A,contrast_low,T013-S2,True,5/377,0,1.0,0.75,1.0,1.0,False
82,A,contrast_low,T013-S2,True,12163/107445,12163/107445,0.0,0.4688563676724492,1.0,0.46875,False
83,A,contrast_low,T013-S2,True,19988005/32276478,61246885/32276478,0.0,0.0,0.0,0.9921875,False
84,A,contrast_low,T013-S2,False,0,747320/768081,,,,,
85,A,contrast_low,T013-S2,True,7412/38175,36671/38175,0.0,0.0,1.6543443065299468,0.734375,False
86,A,contrast_low,T013-S2,True,2521/75450,890804/19202025,0.400238000793336,0.40023800079333594,1.1983339944466482,0.5859375,False
87,A,contrast_low,T013-S2,True,3920497/27824550,3349747/27824550,0.6653493166810228,0.42768965261292125,1.094503324450956,0.9296875,False
88,A,contrast_low,T013-S2,True,6044/456573,89764/456573,0.0,0.9583521346726237,1.4690950572991048,0.4375,False
89,A,contrast_low,T013-S2,True,126812921/1056063710,1609907961263/8063046425850,0.0,0.0,1.0545365393168207,0.515625,False
90,A,contrast_low,T013-S2,True,86064798/1158547325,626718394/3475641975,0.0,0.0,0.6431719582571572,0.671875,False
91,A,contrast_low,T013-S2,True,5/741,10/741,-1.0,-1.0,0.017241379310344862,0.8828125,False
92,A,contrast_low,T013-S2,True,66060/224549,3654/9763,0.0,0.0,0.0,1.0,False
93,A,contrast_low,T013-S2,True,3102304/42268733,5/379,0.8202513357814063,0.8202513357814063,1.0,0.8984375,False
94,A,contrast_low,T013-S2,True,5631/7475,6065881/7519850,0.0,0.0,0.4366039187829264,0.9296875,False
95,A,contrast_low,T013-S2,True,625948/8499075,163440688/1442009725,0.0,0.0,0.0,1.0,False
96,A,contrast_low,T013-S2,True,10/741,639926/8674887,-2.9956521739130433,-2.9956521739130433,-1.198478260869582,0.9375,False
97,A,contrast_low,T013-S2,True,70/503,330/503,0.0,0.0,2.761904761904762,0.75,False
98,A,contrast_low,T013-S2,True,1271/12725,525542411/7205582150,0.4675715008198255,0.0,0.8012982251838434,0.7109375,False
99,A,contrast_low,T013-S2,True,976281581/5237647350,543655614637/2634536617050,0.0,0.5367381175656945,0.8942120254955419,0.46875,False
0,A,contrast_low,T013-S3,True,1448/8671,999018/4413539,0.0,0.0,1.1201657458563536,0.5390625,False
1,A,contrast_low,T013-S3,True,17348/650325,21698/650325,0.0,0.0,0.41178810237491137,0.859375,False
2,A,contrast_low,T013-S3,True,5/247,5/741,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.078125,False
3,A,contrast_low,T013-S3,True,45/379,125/758,0.1111111111111111,0.05555555555555558,0.11111111111111116,0.515625,False
4,A,contrast_low,T013-S3,True,13/150,7/75,0.0,0.0,0.6925125473727338,0.53125,False
5,A,contrast_low,T013-S3,True,17640/190637,3342379/9531850,0.0,0.0,1.3594104308390023,0.5625,False
6,A,contrast_low,T013-S3,True,32560/377169,240060815/285894102,0.0,0.31726044226044225,1.0660957566465483,0.2734375,False
7,A,contrast_low,T013-S3,True,3662/17043,1375/17043,0.7179137083560896,0.7179137083560896,0.7179137083560896,0.9765625,False
8,A,contrast_low,T013-S3,True,2702890273/6340309950,960428/8499075,0.8127826926402203,0.0,0.9224684645568666,0.8359375,False
9,A,contrast_low,T013-S3,True,52675/566254,37640/283127,0.43004560368131073,0.0,1.2866189306865314,0.75,False
10,A,contrast_low,T013-S3,True,82145/1125714,402925/1125714,0.0,0.0,2.811541652794764,0.5546875,False
11,A,contrast_low,T013-S3,True,52325/1133259,401843525/576828831,0.0,0.0,1.707596751075012,0.5234375,False
12,A,contrast_low,T013-S3,True,80/256027,86290/768081,0.0,0.0,22.152077807250222,0.7265625,False
13,A,contrast_low,T013-S3,True,4789/17043,5017/17043,0.0,0.0,0.0,1.0,False
14,A,contrast_low,T013-S3,True,50/503,190/503,0.0,0.0,1.3987513935340021,0.921875,False
15,A,contrast_low,T013-S3,True,45/746,0,1.0,1.0,1.0,1.0,False
16,A,contrast_low,T013-S3,True,11462389/342886323,29613184/342886323,0.0,0.0,0.0,1.0,False
17,A,contrast_low,T013-S3,True,12009/224549,64355/224549,0.0,0.0,0.0,1.0,False
18,A,contrast_low,T013-S3,True,5/758,5/758,0.0,0.0,0.0,0.9921875,False
19,A,contrast_low,T013-S3,True,30/503,401635/1143822,0.0,0.0,0.950333479917906,0.9375,False
20,A,contrast_low,T013-S3,True,100/1527,1160/1527,0.0,0.0,1.6,0.8515625,False
21,A,contrast_low,T013-S3,True,55/746,0,1.0,1.0,1.0,1.0,False
22,A,contrast_low,T013-S3,True,106162/451191,234088/451191,0.4014242384280628,0.0,0.6630809517529813,0.8046875,False
23,A,contrast_low,T013-S3,True,5798945/859010322,43723030/143168387,0.0,0.0,0.0,0.96875,False
24,A,contrast_low,T013-S3,True,1/150,10/1527,1.0,1.0,1.0,1.0,False
25,A,contrast_low,T013-S3,True,12107/226642,9860211/114000926,0.0,0.0,0.8765177170232097,0.5703125,False
26,A,contrast_low,T013-S3,True,74942/456573,660982/456573,0.0,0.0,0.5941928424648395,0.90625,False
27,A,contrast_low,T013-S3,True,248/299,12/13,0.0,0.0,0.0,1.0,False
28,A,contrast_low,T013-S3,True,62623/2340325,997/37050,-0.005655536570695538,0.0,1.0,0.390625,False
29,A,contrast_low,T013-S3,True,20/13,500/299,0.0,0.0,0.0,1.0,False
30,A,contrast_low,T013-S3,True,12497/75450,17506/37725,1.0,0.0,1.6777626630391294,0.9140625,False
31,A,contrast_low,T013-S3,True,61302/224549,188377/224549,0.0,0.0,0.0,1.0,False
32,A,contrast_low,T013-S3,True,237545133/7158419350,130971095/429505161,0.4138559485170902,0.4138559485170902,0.4138559485170902,0.984375,False
33,A,contrast_low,T013-S3,True,45310/280839,18035/93613,0.37828293974839994,0.0218494813506952,0.5502648421981902,0.859375,False
34,A,contrast_low,T013-S3,True,1287356505/47492240419,15178767245/142476721257,0.0,0.0,1.001139364525395,0.7109375,False
35,A,contrast_low,T013-S3,True,95869/224549,176606/224549,0.0,0.0,0.0,1.0,False
36,A,contrast_low,T013-S3,True,2/299,6044/456573,0.0,0.0,1.0,0.7890625,False
37,A,contrast_low,T013-S3,True,5210/768081,103047505/576828831,0.0,7.838771593090211,7.838771593090211,0.046875,False
38,A,contrast_low,T013-S3,True,15/751,90/751,0.0,0.0,0.0,1.0,False
39,A,contrast_low,T013-S3,True,310/1509,420/503,0.0,0.0,0.6499999999999915,0.9453125,False
40,A,contrast_low,T013-S3,False,0,497/37050,,,,,
41,A,contrast_low,T013-S3,True,52913/984561,258078/4266431,0.0,0.24948928634709555,0.24948928634709555,0.4453125,False
42,A,contrast_low,T013-S3,True,62604883/342002778,170756323/171001389,0.0,0.0,0.20575794383323098,0.796875,False
43,A,contrast_low,T013-S3,True,9355/141367,65/758,0.3022447888829503,0.30224478888295025,0.601282736504543,0.703125,False
44,A,contrast_low,T013-S3,True,10/751,114275/1146777,0.0,0.0,0.0,0.984375,False
45,A,contrast_low,T013-S3,True,20/1509,25045/377753,0.0,0.0,0.6499999999999915,0.9453125,False
46,A,contrast_low,T013-S3,True,3109/18650,7/75,0.48011150423501664,0.0,0.9840034308995377,0.859375,False
47,A,contrast_low,T013-S3,True,15875993/338844441,42916156/338844441,0.0,0.0,0.0,0.984375,False
48,A,contrast_low,T013-S3,True,2133800/53295359,1890/142883,0.6696175836535758,0.6696175836535758,1.0,0.6875,False
49,A,contrast_low,T013-S3,True,199/741,1640/5681,0.0,0.6233340616124099,0.6233340616124099,0.3046875,False
50,A,contrast_low,T013-S3,True,42545/377753,220/503,0.0,0.0,1.6433528420887686,0.8671875,False
51,A,contrast_low,T013-S3,False,0,0,,,,,
52,A,contrast_low,T013-S3,True,10/1509,83345/1143822,0.0,0.0,0.0,0.9609375,False
53,A,contrast_low,T013-S3,True,1216/8671,1216/8671,0.0,0.0,0.8577302631578947,0.859375,False
54,A,contrast_low,T013-S3,False,-9760/768081,58683475/194068466,,,,,
55,A,contrast_low,T013-S3,True,160/751,1041175/1133259,0.0,0.0,0.0,1.0,False
56,A,contrast_low,T013-S3,True,2560/372723,65570/768081,3.8831578462671907,0.0,3.8831578462671907,1.0,False
57,A,contrast_low,T013-S3,True,69713429/433744350,123743729/433744350,0.0,0.0,0.7501786287650051,0.765625,False
58,A,contrast_low,T013-S3,False,0,2/299,,,,,
59,A,contrast_low,T013-S3,True,2049371/16998150,1119151907/4326029175,0.0,0.0,0.0,0.9921875,False
60,A,contrast_low,T013-S3,True,90/379,145/379,0.4722222222222222,0.4722222222222222,0.4722222222222222,1.0,False
61,A,contrast_low,T013-S3,True,1/150,0,1.0,1.0,1.0,1.0,False
62,A,contrast_low,T013-S3,True,253891/9531850,98705/1157466,0.7535031437375357,0.7535031437375357,0.996432086345383,0.9296875,False
63,A,contrast_low,T013-S3,True,693133919/9485800350,59355/125723,0.19174385404734465,0.19174385404734462,0.6266473518950649,0.7265625,False
64,A,contrast_low,T013-S3,True,2050991/27824550,943536401/4720898650,-0.5392398113887384,0.0,0.23578655391466552,0.4609375,False
65,A,contrast_low,T013-S3,True,71/150,71/150,0.0,0.0,0.0,0.953125,False
66,A,contrast_low,T013-S3,True,7525/566254,34140835/864669858,0.0,0.0,1.0,0.9375,False
67,A,contrast_low,T013-S3,True,14757330763/245662219725,48863746/488394075,0.0,0.3334605973146608,1.22321368802405,0.4921875,False
68,A,contrast_low,T013-S3,True,88/299,463/17342,1.0001959247648904,0.0,1.0001959247648904,0.96875,False
69,A,contrast_low,T013-S3,True,10/503,6066958/82868747,0.3205753398604342,0.3205753398604342,1.6662245800176834,0.59375,False
70,A,contrast_low,T013-S3,True,18126201/170208142,52101571/170208142,0.0,0.0,0.0,0.9921875,False
71,A,contrast_low,T013-S3,True,1684871/42018450,5/751,1.0,1.0,1.0,1.0,False
72,A,contrast_low,T013-S3,True,2702284/21347175,6153879/14231450,-0.4178306203196999,-0.4178306203197,1.4743209818065015,0.53125,False
