client,bank,context,true_score,scramble_p05,scramble_median,scramble_p95,true_beats_scramble_median
5,B,gaussian_noise,0.33134131329528094,0.36365476095497806,0.38403693058225025,0.43502958998797947,True
5,B,gaussian_blur,0.4667142702276388,0.49347912777232894,0.5546031945505112,0.6003808108307176,True
6,A,clean,0.4001011588919702,0.3177819025870744,0.4277838902703187,0.4853999019742706,True
6,A,brightness_dark,0.39872610903916694,0.3439170676705749,0.4297516171406418,0.4880426189204495,True
6,A,contrast_low,0.6740755099883726,0.3367595101651844,0.503553942506975,0.583617286920344,False
6,A,gaussian_noise,0.39348413427346624,0.3088435348206366,0.3735139866077602,0.47663800278710383,False
6,A,gaussian_blur,0.4784634588653395,0.37298104980469265,0.4791877030391289,0.540658491295497,True
6,B,clean,0.4001011588919702,0.3177819025870744,0.4277838902703187,0.4853999019742706,True
6,B,brightness_dark,0.39872610903916694,0.3439170676705749,0.4297516171406418,0.4880426189204495,True
6,B,contrast_low,0.6740755099883726,0.3367595101651844,0.503553942506975,0.583617286920344,False
6,B,gaussian_noise,0.39348413427346624,0.3088435348206366,0.3735139866077602,0.47663800278710383,False
6,B,gaussian_blur,0.4784634588653395,0.37298104980469265,0.4791877030391289,0.540658491295497,True
7,A,clean,0.48762253050254584,0.3552791144824671,0.40988250941184556,0.46740056053206414,False
7,A,brightness_dark,0.37358448200954053,0.3765806240657792,0.4424406380861278,0.50202567855652,True
7,A,contrast_low,0.5552583352608672,0.4280730969564626,0.4913130653164933,0.6846055875277319,False
7,A,gaussian_noise,0.4267080956119288,0.3327769482003313,0.37916861487247233,0.40975132610752485,False
7,A,gaussian_blur,0.5892735735846619,0.3817808248822247,0.49069827392053006,0.5210478098679018,False
