K,bank,context,salt,macroclass_p05,macroclass_median,macroclass_p95,capture_p05,capture_median,capture_p95,actual_capture,explained,median80,capture_p05_exact,capture_median_exact,capture_p95_exact
20,A,gaussian_noise,T013-S0,35.14474509073998,36.012141939423756,36.645294039463494,0.6530116363887037,0.7797814218577328,0.87231640859777,0.6703789264762127,True,False,30013095995614522441337/45961043147092240438980,7167913515060838653077/9192208629418448087796,80185144186957309608019/91922086294184480877960
20,A,gaussian_noise,T013-S1,35.18053707450093,36.017770936094706,36.67456447297083,0.6551163219872114,0.7768966442303233,0.8724309175523649,0.6701342134792497,True,False,60507035278774591365751/92360750675901736345780,7175475725870162769045/9236075067590173634578,80578374458002161357751/92360750675901736345780
20,A,gaussian_noise,T013-S2,35.08895127633634,35.96070406509675,36.633630691347626,0.6456143137574506,0.7731702667512524,0.8716337281970008,0.6663254025190188,True,False,2963831820568064924563/4590715784039354734789,3549404947324892998643/4590715784039354734789,40014227139350401732687/45907157840393547347890
20,A,gaussian_noise,T013-S3,35.08002281423944,35.99134271621982,36.639406513757635,0.64231654612781,0.7752498813700088,0.8697823083138477,0.6729754870404746,True,False,5915668801464561974119/9209896330908849292628,3569985518983582532645/4604948165454424646314,40053024450145676249591/46049481654544246463140
20,A,gaussian_blur,T013-S0,37.2013428144665,37.96963938423518,38.68391233563647,0.6885625541223225,0.7725371726600365,0.850607023529981,0.6595857142243993,False,False,16926689947269184089995/24582646625105571395664,1582584026688320523465/2048553885425464282972,26137714845337978451603/30728308281381964244580
20,A,gaussian_blur,T013-S1,37.1399024861466,37.95916649569185,38.68798102085906,0.68134146653915,0.7708204040693674,0.8504205678856072,0.6648795644870011,False,False,6446772054997578974419/9461881261599608066640,4740717239259680612425/6150222820039745243316,1609315687151144785759/1892376252319921613328
20,A,gaussian_blur,T013-S2,37.13668745457266,37.89972761123072,38.569032630240734,0.6870163809123365,0.7710920799237208,0.8448395581318846,0.6699453520014914,False,False,10470605592901971972211/15240692775035918272665,9401581993104695958631/12192554220028734618132,51503760598740606997363/60962771100143673090660
20,A,gaussian_blur,T013-S3,37.18243639373583,37.90046756686202,38.65759689058128,0.6910374115097093,0.7700372018365862,0.8533386796313941,0.6601717570152287,False,False,2812648453414898186361/4070182607436702419644,3134192025994498669551/4070182607436702419644,34732442520887003176339/40701826074367024196440
20,B,clean,T013-S0,38.259186617085255,38.98314293611786,39.46019524117506,0.6680395307087558,0.7854116523597975,0.8627542208422514,0.6730070556771528,True,False,55356338768239233580601/82863866917439734078720,6508224663654870165249/8286386691743973407872,71491150938331725549253/82863866917439734078720
20,B,clean,T013-S1,38.19088456708171,38.978386100480655,39.455661900114414,0.6692470989503871,0.7993082540816382,0.878133550520917,0.660241936294391,False,False,54438742736424997439551/81343262932038002437220,3250917073775546584134/4067163146601900121861,17857562072366758362996/20335815733009500609305
20,B,clean,T013-S2,38.136535585574975,38.985693707094384,39.44371406328624,0.655108892793403,0.7942565946551992,0.8693103194620468,0.6944691024638237,True,False,53708597597865614378537/81984229169673791034640,813956433446706922796/1024802864620922387933,1781743411258469635655/2049605729241844775866
20,B,clean,T013-S3,38.25229178543433,39.00173817514103,39.45108688017655,0.6640055918682324,0.784979037967679,0.8575115927909056,0.6766381332071006,True,False,55263710945756774825839/83227779438224214975720,3266603111780170766371/4161388971911210748786,2973699404605076284358/3467824143259342290655
20,B,brightness_dark,T013-S0,31.86799371222637,33.01132581541705,33.90955473995921,0.8087243620804223,0.8732853619166339,0.9240060206722247,0.8798347613748484,True,True,192406821216142989760669/237913967029732442545680,2308519831139799992123/2643488522552582694952,3053249138020638146753/3304360653190728368690
20,B,brightness_dark,T013-S1,31.859972168981667,33.0338021488812,33.94064918639346,0.8064411249183832,0.8725741666607643,0.9236655120964004,0.8826959918194411,True,True,64099685572131811569781/79484643815280497462060,6935624683944605043665/7948464381528049746206,110125836350161564578173/119226965722920746193090
20,B,brightness_dark,T013-S2,31.8215909436584,32.99264932298417,33.95751329038113,0.8021648387361777,0.8679683210921232,0.9221854379971299,0.8789056673131772,True,True,191783428561003737505253/239082317374021650609680,20751587761394373266485/23908231737402165060968,13779889472808185766514/14942644835876353163105
20,B,brightness_dark,T013-S3,31.893202162858614,33.02460104515895,33.91386236268426,0.8092308580297111,0.8730457095998301,0.9232031561668151,0.8807171150984363,True,True,96372740622815788259947/119091776674781039253840,6931504311635913317719/7939451778318735950256,36648634699890448903253/39697258891593679751280
20,B,contrast_low,T013-S0,29.082148910074356,30.45968143603652,31.43774504912318,0.6806356752084229,0.783364896504114,0.8563038009992103,0.7119183148827519,True,False,20435680888913032427691/30024404587160754525320,3528009688802824386343/4503660688074113178798,38565017656085822946827/45036606880741131787980
20,B,contrast_low,T013-S1,29.057582743836658,30.476070877840232,31.35828367096795,0.6887419276476475,0.7960741666006511,0.8628282493804101,0.7244262063851404,True,False,24456810799957143526341/35509397378329738059668,7067028481111297493989/8877349344582434514917,38298138970621964579836/44386746722912172574585
20,B,contrast_low,T013-S2,29.188503646379836,30.419706294614524,31.33415999507301,0.6926839702693741,0.7850496371547369,0.853652580788542,0.7296730609768155,True,False,62021447900502156527209/89537870894259280256840,14058334611429184469247/17907574178851856051368,1910855864179892729310/2238446772356482006421
20,B,contrast_low,T013-S3,29.127741883758002,30.46808734327758,31.466703330863243,0.6809787660318284,0.7804880597498672,0.8546268356262062,0.7216144784506094,True,False,6161329944621022981733/9047756335376025183006,7061665787287202641715/9047756335376025183006,30929821465677489238297/36191025341504100732024
20,B,gaussian_noise,T013-S0,35.20907369488234,36.08753255492473,36.80514127597335,0.6571111326607165,0.7844699923584683,0.8885088182831147,0.6911112257985675,True,False,60890407221813065783539/92663788810366052475740,7269196169997457735223/9266378881036605247574,16466518698706888799981/18532757762073210495148
20,B,gaussian_noise,T013-S1,35.12950611467442,36.09551254748093,36.81841568205202,0.6455649404456832,0.7856141601165246,0.8904188658162079,0.6930330252161321,True,False,29910732860350287482473/46332647556263823037190,7279916799177830406611/9266529511252764607438,41255463487310531258569/46332647556263823037190
20,B,gaussian_noise,T013-S2,35.17649762206288,36.09161543113013,36.79304363127303,0.6511660796530875,0.7835911997856545,0.8850936650944343,0.6898152200839905,True,False,60452767719782423650771/92837710084636141175320,3637340631528639632701/4641885504231807058766,10271258634723140603294/11604713760579517646915
20,B,gaussian_noise,T013-S3,35.20034378078074,36.12222850659025,36.821870622052764,0.6545252297382995,0.7879109143284196,0.8891407535115154,0.6790991680965003,True,False,5064427182941251274111/7737558390172635800380,2438602682348182542353/3095023356069054320152,20639335492132336621231/23212675170517907401140
20,B,gaussian_blur,T013-S0,37.12925938731382,38.10587181504643,38.72913052571713,0.6952058745746286,0.8042266774938062,0.8738020414090969,0.6736879049950898,False,True,41832526614156953652951/60172861225824319264810,9678524051788114363079/12034572245164863852962,52579168976551580514349/60172861225824319264810
20,B,gaussian_blur,T013-S1,37.178674499440376,38.05129362858017,38.699031845580876,0.7012347482896245,0.7987178712727997,0.8710788156529989,0.6830888405082297,False,False,8432891486638515925401/12025775258866032021826,9605201615166579452211/12025775258866032021826,26188495174505400200434/30064438147165080054565
20,B,gaussian_blur,T013-S2,37.17793720373737,38.078656519211734,38.68336238056019,0.6980164704386475,0.7981887223532579,0.8654402477025694,0.6814149671445016,False,False,84319009752097764559937/120798023145657323585120,9641961975743148780809/12079802314565732358512,104543471073158394012893/120798023145657323585120
20,B,gaussian_blur,T013-S3,37.218882693461595,38.103089823908974,38.74408293254362,0.7009990969969242,0.7991150729518075,0.8702428237563299,0.6793900620838814,False,False,84869087222535135302401/121068753991429909412880,3224928872601531454433/4035625133047663647096,105359214342162399633829/121068753991429909412880
40,A,clean,T013-S0,39.03241545304104,39.50356656378377,39.9020641976546,0.7988039579724657,0.8757100634549986,0.9407569249952323,0.7143079891391769,False,True,8218024074470947463489/10287911060593690422740,3603690899076753042027/4115164424237476169096,77427388591908476831437/82303288484749523381920
40,A,clean,T013-S1,39.05360225470937,39.49866589686613,39.90741301367866,0.798045603230024,0.8703116089236981,0.9366808169940426,0.6758856059222951,False,True,33014412122494353858469/41369079647668293984210,1200133008928493492907/1378969321588943132807,3874962332266955765444/4136907964766829398421
40,A,clean,T013-S2,39.020544530469934,39.469637464614316,39.92588733789443,0.7925675447766569,0.8654776399300688,0.9395496618779585,0.6878753899776595,False,True,32792357026188016970973/41374842109423999391710,3580900070134351049575/4137484210942399939171,19436859457081619997916/20687421054711999695855
40,A,clean,T013-S3,39.01958185021653,39.508412018688986,39.960369456315966,0.781273196538797,0.8595191224329235,0.9318629147204743,0.6739421689612758,False,True,32785890517639748077337/41964693864947716265460,7213891368793229765191/8392938772989543253092,78210683880685170976151/83929387729895432530920
40,A,brightness_dark,T013-S0,33.15913773845395,34.01300432391407,34.63853164515325,0.8706876745162714,0.918304776457492,0.9531882099231715,0.879860569329878,True,True,104876273537555927494297/120452231732603901772200,22122371947002970006153/24090446346520780354440,15308486286193566613467/16060297564347186902960
40,A,brightness_dark,T013-S1,33.17270017105775,34.047480008549016,34.693071640093876,0.8717934947446113,0.9205964188650827,0.9566132062403517,0.8779496321387577,True,True,17494562501284113832724/20067323978379857532575,738956263628076058147/802692959135194301303,57590001394865539628356/60201971935139572597725
40,A,brightness_dark,T013-S2,33.172282758854315,34.01456272809687,34.66569720818813,0.8714262230897774,0.9183974769890951,0.9547091596882229,0.8813678008707797,True,True,2099291423391905690638/2409029436764642023229,11062232783585540356301/12045147183823210116145,114996123461888209728179/120451471838232101161450
40,A,brightness_dark,T013-S3,33.164996612198856,34.016613214377365,34.66999907059675,0.8706955829476677,0.9181698278166557,0.9545934955243349,0.8799656933131276,True,True,209831257440305046020607/240992674764627510416900,2212722026937133510739/2409926747646275104169,115025019899662470371203/120496337382313755208450
40,A,contrast_low,T013-S0,30.72299951958133,31.647121932520463,32.41408490243178,0.7950361843557773,0.8632687997358777,0.919897541344145,0.7196715183764195,False,True,72328952023818505626319/90975673116597952987540,3926823006826453611159/4548783655829897649377,33475319208834836551223/36390269246639181195016
40,A,contrast_low,T013-S1,30.769574041440872,31.66752932233895,32.44920667143209,0.7996274911807738,0.8660237499240098,0.9238222312383656,0.7252358357155446,False,True,18160450512826201575943/22711138265155796274840,15734708100346313291153/18168910612124637019872,20981054426079250457369/22711138265155796274840
40,A,contrast_low,T013-S2,30.665386642977317,31.616600653607236,32.409795638792126,0.7871795156793274,0.8570924576965537,0.9153912152714786,0.7184452994773376,False,True,71941955242971519441979/91392057097530524785080,7833144283166620365619/9139205709753052478508,167318972425337665058227/182784114195061049570160
40,A,contrast_low,T013-S3,30.775495542852436,31.642476080679536,32.33594643454126,0.7965446897689823,0.8603685312477775,0.9114192065559483,0.7200428114089802,False,True,72681577915992257710961/91246076773258911018110,7850525305553070593906/9124607677325891101811,166326853788053557389399/182492153546517822036220
40,A,gaussian_noise,T013-S0,36.057213542976115,36.61393744144521,37.12202820363297,0.786368623000725,0.8677336513398335,0.9419909616114557,0.6703789264762127,False,True,72284644422511662553583/91922086294184480877960,1329398126313799413545/1532034771569741347966,17317954892318010607463/18384417258836896175592
40,A,gaussian_noise,T013-S1,36.043084860853384,36.619671431988344,37.071858556558176,0.7805786953939984,0.8644464194014828,0.9302195519399504,0.6701342134792497,False,True,72094834268205733276487/92360750675901736345780,3992046010750817224226/4618037533795086817289,42957888055287392026889/46180375337950868172890
40,A,gaussian_noise,T013-S2,35.994228182461086,36.63311739465904,37.083421890470696,0.7780755573265362,0.8715586219867016,0.9374477362415862,0.6663254025190188,False,True,71438474843882954349917/91814315680787094695780,4001077922669940457520/4590715784039354734789,43035561194762116898577/45907157840393547347890
40,A,gaussian_noise,T013-S3,36.05881798921896,36.644158734952235,37.10701208278755,0.7850924328896913,0.8704755101322589,0.9379914714561132,0.6729754870404746,False,True,9038274896368838289357/11512370413636061615785,8016989206913099521081/9209896330908849292628,86388042113874495046073/92098963309088492926280
40,A,gaussian_blur,T013-S0,38.06026418920969,38.8227203504789,39.316911204000036,0.7824424406610124,0.86577870404377,0.9197936379146308,0.6595857142243993,False,True,96172530116274017587511/122913233125527856978320,3547188656174976291001/4097107770850928565944,18842468307396395166241/20485538854254642829720
40,A,gaussian_blur,T013-S1,38.113387464683825,38.80661343368077,39.31388091439057,0.7876642154531261,0.8633774439747025,0.9187805310000162,0.6648795644870011,False,True,16147701441361729321021/20500742733465817477720,2654981829120401124449/3075111410019872621658,7534273317819379211151/8200297093386326991088
40,A,gaussian_blur,T013-S2,38.00238457030371,38.73376055425993,39.257429475350364,0.7824033530161437,0.8629901302056613,0.92069067218506,0.6699453520014914,False,True,3974789709825672908867/5080230925011972757555,3507351317960727339537/4064184740009578206044,37418569801636815581381/40641847400095782060440
40,A,gaussian_blur,T013-S3,38.051223640821824,38.72521007060486,39.24198642761951,0.7866238051472405,0.8607776700890648,0.9176348447884561,0.6601717570152287,False,True,48025537954589635983461/61052739111550536294660,2627641726249799635867/3052636955577526814733,14006030194634445127174/15263184777887634073665
40,B,clean,T013-S0,38.76882985640122,39.40249259577012,39.94942778392591,0.7506659360746996,0.8533991233895413,0.9420715221956453,0.6730070556771528,False,True,15550770556587307667931/20715966729359933519680,7071595138801067598681/8286386691743973407872,15612737848385963612191/16572773383487946815744
40,B,clean,T013-S1,38.82566716362982,39.376777144655726,39.87673710205718,0.7740856983216425,0.8651052045659314,0.947676941662553,0.660241936294391,False,True,15741664122626903928484/20335815733009500609305,7037048011888108073603/8134326293203800243722,77087134640286687368163/81343262932038002437220
40,B,clean,T013-S2,38.81085361335119,39.388638906265,39.95773189106372,0.7656063390418694,0.8602854025060976,0.9535400967422187,0.6944691024638237,False,True,7845955694220448572793/10248028646209223879330,7052983559038496931737/8198422916967379103464,78175249813786982249519/81984229169673791034640
40,B,clean,T013-S3,38.811373514406746,39.40271629362451,39.93091088415674,0.754250930739635,0.8497037540643207,0.9349633813110101,0.6766381332071006,False,True,31387315052336835403373/41613889719112107487860,45921400409802859291/54044012622223516218,77814926082569070631681/83227779438224214975720
40,B,brightness_dark,T013-S0,32.997885578384405,33.960430228692594,34.645414706487976,0.8725264265745387,0.9268788276288535,0.9655581253021557,0.8798347613748484,True,True,51896555871156266018999/59478491757433110636420,5512935470926202901067/5947849175743311063642,229719763988427321855097/237913967029732442545680
40,B,brightness_dark,T013-S1,33.022144889240714,33.9898938010509,34.75128500297105,0.8719174020086362,0.9264399310603859,0.9693363615495587,0.8826959918194411,True,True,69304044135001189613657/79484643815280497462060,3681887396829389468377/3974232190764024873103,231142066304899888587233/238453931445841492386180
40,B,brightness_dark,T013-S2,33.02002551560067,34.01635313708207,34.68762967212054,0.8695066293777013,0.9254917350038094,0.9632117448762433,0.8789056673131772,True,True,103941829961847700178763/119541158687010825304840,11063435435760735032419/11954115868701082530484,230286896086887170870679/239082317374021650609680
40,B,brightness_dark,T013-S3,32.85431785193294,33.97439678658333,34.69298720527958,0.8634411423065426,0.9266175092622921,0.9671485205848207,0.8807171150984363,True,True,34276246563796199610277/39697258891593679751280,22070505095201350209221/23818355334956207850768,9598286302069362213151/9924314722898419937820
40,B,contrast_low,T013-S0,30.519651308003446,31.528763703339102,32.30278652285355,0.7878371380898884,0.8630914995070569,0.9208141013441904,0.7119183148827519,False,True,47308681965603296543839/60048809174321509050640,1943535628270434958697/2251830344037056589399,33176274153984979902541/36029285504592905430384
40,B,contrast_low,T013-S1,30.502990612889715,31.520489875955036,32.22781667150955,0.7981110926528469,0.8751018488106682,0.9286228947880102,0.7244262063851404,False,True,35425554926328601273829/44386746722912172574585,7768584823982261948425/8877349344582434514917,16487419692821170462297/17754698689164869029834
40,B,contrast_low,T013-S2,30.5414897483301,31.475957280551246,32.28764694202231,0.7941859153573304,0.8642903103731154,0.9251838253385241,0.7296730609768155,False,True,71109715955303779172531/89537870894259280256840,3869335711267364641465/4476893544712964012842,20709747476654423729733/22384467723564820064210
40,B,contrast_low,T013-S3,30.584830126369326,31.541607765029845,32.283094027908994,0.7891552222411711,0.8601878552031589,0.9152369276618211,0.7216144784506094,False,True,142801683232552615634627/180955126707520503660120,5188513411018597205047/6031837556917350122004,18401868245827401209559/20106125189724500406680
40,B,gaussian_noise,T013-S0,36.018754130541616,36.679940101397435,37.188110346747905,0.7744985046773964,0.8703571670765482,0.9440316280263075,0.6911112257985675,False,True,35883982935685283657363/46331894405183026237870,4032529635978486972929/4633189440518302623787,17495509481947158854059/18532757762073210495148
40,B,gaussian_noise,T013-S1,36.01872123824039,36.63987327388669,37.18548390460048,0.7744811463275845,0.8645342297594251,0.9436355074326834,0.6930330252161321,False,True,17941880995883581512686/23166323778131911518595,8011231953553890894447/9266529511252764607438,43721131387454692614119/46332647556263823037190
40,B,gaussian_noise,T013-S2,36.0260320685887,36.65638318711057,37.16206379086895,0.7741007444834037,0.8653177678752227,0.9384939360558728,0.6898152200839905,False,True,35932870246325614889741/46418855042318070587660,4016706003254220164967/4641885504231807058766,21781906987936041559651/23209427521159035293830
40,B,gaussian_noise,T013-S3,36.04522247635461,36.64505840883816,37.14595666506448,0.7767690635384215,0.8635581427541721,0.9360321245289303,0.6790991680965003,False,True,72123551817699045769687/92850700682071629604560,668183155286944270843/773755839017263580038,28970412874479765685803/30950233560690543201520
40,B,gaussian_blur,T013-S0,38.095612411945886,38.72843836164852,39.247919963776084,0.8030814039628421,0.8737247740301767,0.9317153338033872,0.6736879049950898,False,True,48323705873696261372673/60172861225824319264810,618523759732735651887/707916014421462579586,56063977482923803120967/60172861225824319264810
40,B,gaussian_blur,T013-S1,38.076629550120906,38.68075992334562,39.259420379846446,0.8015482295275889,0.8690375997514469,0.9336816426824998,0.6830888405082297,False,True,96392388674407495395747/120257752588660320218260,10450850866115272044797/12025775258866032021826,8637111998637385276381/9250596352973870786020
